name;area;employer;salary;experience;monthly_hours
1C разработчик;Санкт-Петербург;TrendTech;;3;168.0
Разработчик 1С (Офис);Москва;Старт;;3;168.0
Оператор 1С;Актау;ALTRA TYRES;27000.0;1;168.0
Продавец (М-105);Набережные Челны;585, Холдинг;65000.0;0;
Программист 1С (ERP/ ERP.УХ/УХ/ЗУП/УТ/ДО/БП);Москва;КСА;200000.0;1;168.0
Начинающий Программист-1C;Рязань;Асист-ПРО;62500.0;0;168.0
Главный менеджер прямых продаж (ул Гоголя, д 17/1);Курган;Альфа-Банк;124000.0;1;168.0
Администратор магазина (Машиностроителей, 17);Орск;МАГНИТ, Розничная сеть;37800.0;0;180.0
Инженер-Программист 1С;Алматы;Smart Solutions;60000.0;1;
Продавец (Тельмана, 21);Волгоград;МАГНИТ, Розничная сеть;40500.0;0;174.0
Менеджер по работе с партнерами;Санкт-Петербург;Невская бумага;77500.0;0;168.0
Программист 1С;Саратов;Строительные Системы;;1;168.0
Программист 1С;Пенза;АгроСтроительная Компания;120000.0;3;168.0
Программист 1C 8.0;Тольятти;ТД Шинсервис;175000.0;3;168.0
Специалист технической поддержки 1С;Москва;Мидикт;100000.0;1;168.0
Администратор салона красоты (с продажами);Уфа;LASERETTY;67500.0;0;180.0
Программист 1С (работа в офисе);Москва;ИСРАТЭК;;1;168.0
Техник КИПиА 1 категории;Санкт-Петербург;Ультрамар;134000.0;1;180.0
Руководитель отдела внедрения 1С;Новосибирск;Первый Бит;;1;168.0
Программист 1С;Тула;Тутанхамон, Сеть ювелирных салонов;180000.0;1;168.0
Программист 1С:Управление холдингом;Москва;ALP GROUP;;3;168.0
Аналитик 1С:ERP;Новокузнецк;АйТи-Сервис;150000.0;3;168.0
Специалист поддержки 1С /Консультант 1С;Москва;ВЕРНЫЙ, Сеть магазинов;;1;168.0
Бариста (Сургут, Профсоюзов, 11);Сургут;Перекрёсток;50000.0;0;132.0
Продавец (Транспортная, 1Б);Таганрог;МАГНИТ, Розничная сеть;41000.0;0;174.0
Оператор 1С;Москва;Технические системы-сервис, качество и надежность;70000.0;3;168.0
Консультант технической поддержки 1С УТ (L2) (Логистика/товародвижение);Москва;TECHNOLIGHT;150000.0;1;168.0
Инженер-сметчик 1 категории;Москва;Автономная Некоммерческая организация Развитие Городских Технологий;140000.0;6;168.0
Оператор 1С;Москва;26 Кадр;50000.0;1;168.0
Водитель категории С;Тверь;МАГНИТ, Розничная сеть;160294.0;0;240.0
Бизнес-аналитик 1C ERP (Middle);Минск;Электронная экономика;;1;168.0
Программист 1С;Москва;West Concept;;3;168.0
Ведущий разработчик 1С;Ташкент;BUSINESS AUTOMATIZATION;;3;168.0
Разработчик 1С;Санкт-Петербург;Восток.Софт;;1;168.0
Руководитель проектов 1С / ТимЛид проектов 1С;Москва;iTeal;250000.0;3;168.0
Продавец (Амурская, 1к1);Москва;МАГНИТ, Розничная сеть;39250.0;0;108.0
Инженер-программист 1С;Минск;Mak.by;;3;168.0
Специалист по работе с клиентами;Волгоград;КредитамНет;45000.0;1;180.0
Менеджер по работе с клиентами;Владивосток;Компьютерная академия TOP (Компьютерная Академия ТОП);;1;168.0
Разработчик 1С (GigaChat Enterprise);Москва;Салют для Бизнеса;;3;210.0
Продавец-консультант (м. Бабушкинская Полярная 10с1);Москва;ВкусВилл;72000.0;0;150.0
Специалист по охране труда 1 категории;Уфа;МБУ СПБ Октябрьского района г.Уфы;40000.0;1;168.0
Директор магазина (Ленина, 91);Гороховец;МАГНИТ, Розничная сеть;87450.0;0;168.0
Оператор 1С;Химки (Московская область);Палитра уюта;74000.0;1;144.0
Оператор 1С;Москва;Н.Селла;80000.0;1;168.0
Оператор 1C (Помощник бухгалтера);Южно-Сахалинск;Сахалин Трейд;70000.0;1;210.0
Программист 1С;Минск;Азбука управления;;1;168.0
Программист 1С;Санкт-Петербург;Байбол Технологии;230000.0;1;168.0
Стажер-программист 1С;Астана;Первый БИТ;15000.0;0;168.0
Продавец, подработка (Космонавтов 108К);Екатеринбург;ПивКо;25000.0;0;135.5
Менеджер отгрузок/Логист (Оптовые продажи, Честный Знак и 1С);Москва;Getassistant;;1;168.0
Оператор 1С;Санкт-Петербург;СВ-строй, Торговый Дом;72000.0;0;168.0
Специалист 1 категории (метролог);Москва;Московский машиностроительный завод АВАНГАРД;140000.0;1;168.0
Повар (Малкова, 14);Пермь;Pizzaman. Eat Me!;73000.0;0;240.0
Фармацевт / Провизор (ул. Магистральная 10Г, Григория Алексеева 21В, Голышева 19);Тюмень;МАГНИТ, Розничная сеть;79800.0;0;180.0
Оператор станков с ЧПУ;Москва;Diana Danieli Home;130000.0;3;168.0
Программист 1С;Астана;Ф.А. ЛОГИСТИК КАЗАХСТАН;150000.0;6;168.0
Менеджер кафе (Москва, Рождественская, 11);Москва;Перекрёсток;93550.0;0;184.5
Оператор 1С;Омск;Объединенные кондитеры;42000.0;1;168.0
Разработчик 1С;Москва;Интеграция;130000.0;1;138.0
Разработчик 1С;Уфа;Компания Уфаойл;130000.0;3;168.0
Системный аналитик 1С / Специалист по внедрению и сопровождению;Владивосток;ФИТЭРА;150000.0;3;168.0
Разработчик 1С ЗУП;Алматы;Magnum E-commerce Kazakhstan;;1;168.0
Представитель по работе с аптеками;Астана;Delta Medical;;1;168.0
Программист 1С;Новосибирск;Купинский рыбокомбинат;215000.0;1;168.0
Программист 1C;Иркутск;Техноавиа;130000.0;1;168.0
Водитель категории С, Е;Самара;Горизонт;150000.0;3;
Программист 1С;Нижний Новгород;Займиго МФК;;1;168.0
Программист-консультант 1C;Москва;АЛВИЛС;;1;168.0
Оператор 1С;Воронеж;Джи Эф Си;55000.0;1;168.0
Программист 1С;Тольятти;ЛАДА-ЛИСТ;;1;168.0
Бухгалтер-оператор 1С;Новосибирск;Славица-Н;56550.0;1;168.0
Программист-разработчик 1С:ERP;Саратов;Компания ТОРЭКС;165000.0;1;168.0
Аналитик 1С;Москва;НОЧУ ВО Московский Экономический Институт;140000.0;3;168.0
Оператор 1С (строительство);Москва;Дом-Строй;95000.0;1;168.0
Менеджер по работе с клиентами;Воронеж;АРДИКО;65000.0;1;168.0
Специалист по работе с клиентами (мкр Айгерим 1);Алматы;М-Ломбард;41330.625;0;180.0
Оператор 1С;Москва;ТД Северный;72500.0;1;189.0
Программист 1С;Казань;Информационные Бизнес Решения;250000.0;3;168.0
Руководитель проектов 1С (Крупные проекты внедрения);Москва;Информационные системы ВС;;3;168.0
Консультант-аналитик 1С производство;Нижний Новгород;ПИК-специализированный застройщик;170000.0;1;168.0
Менеджер по работе с клиентами;Тобольск;Мартынчук Мария Сергеевна;40000.0;0;135.0
Документовед-оператор 1С;Братск;Магнит.Логистика и Дистрибуция (ООО Магнит);45000.0;1;168.0
Ведущий программист 1С;Москва;НЭПТ;300000.0;1;168.0
Программист 1С middle;Самара;Альведа;160000.0;1;168.0
Разработчик 1 С;Казань;Инвест Пром Групп;275000.0;3;168.0
Системный аналитик 1С;Москва;СОРСО-СТР;225000.0;1;168.0
Программист 1С ЗУП;Москва;Группа Компаний Мечел;;1;168.0
Программист 1С;Рыбинск;TDM ELECTRIC;139000.0;1;168.0
Бухгалтер-консультант 1С;Вологда;ЛОГАСОФТ ПЛЮС;50000.0;1;168.0
Оператор 1С;Набережные Челны;Транзит-Ойл;62500.0;1;168.0
Ведущий программист 1С ERP;Москва;Роулайф;;3;168.0
Маркетолог по работе с базой;Москва;Диджитал Лабс;100000.0;1;189.0
Пекарь (Москва, Скандинавский, 10);Москва;Перекрёсток;90500.0;0;132.0
Разработчик 1С;Москва;NMi Group;;3;168.0
Программист 1С;Барнаул;Сеть стоматологических клиник СемьяДент;135000.0;3;168.0
Администратор магазина (Первомайская, 10);Раменское (Московская область);МАГНИТ, Розничная сеть;66800.0;0;180.0
Ведущий программист 1С /Team Lead;Белгород;ЛЕГИОН;200000.0;3;168.0
Программист 1С;Нижний Новгород;СДЛ-групп;160000.0;3;168.0
Руководитель отдела продаж 1С;Москва;«Аксиома-Софт»;;3;168.0
Менеджер по работе с клиентами;Архангельск;Александров Владислав Денисович;120000.0;1;192.5
Продавец-консультант (пр. Ветеранов, д.171 к.1);Санкт-Петербург;FixZone;70000.0;1;162.0
Middle/senior программист 1С;Луганск;Транспортная Компания Вояж;100000.0;1;168.0
Руководитель проектов по автоматизации (1С: ERP, УХ, Бухгалтерия);Москва;RDV (ООО РДВ Автоматизация);250000.0;3;168.0
Оператор 1С;Москва;Адажио;84500.0;1;168.0
Программист 1С;Белгород;Группа компаний Прикладные решения;150000.0;1;168.0
Врач-оториноларинголог (Жукова 18);Санкт-Петербург;Медицинский центр XXI век (21 век);100000.0;1;168.0
Младший Аналитик 1С / Младший Консультант 1С;Москва;Артифекс Проф;90000.0;1;168.0
Продавец (ул. Попова 10);Екатеринбург;Бристоль, сеть магазинов;74050.0;0;
Оператор 1С;Алматы;ALTRA TYRES;37500.0;1;168.0
Бухгалтер-калькулятор (Storehouse, 1С);Москва;Ремесленная пекарня Иван да Федор;120000.0;3;168.0
Администратор магазина (Академика Сахарова, 111Б);Нижний Новгород;МАГНИТ, Розничная сеть;81350.0;0;180.0
Оператор 1С;Чехов (Московская область);ФерЭльГам;72000.0;1;165.0
Водитель категории С;Пенза;МАГНИТ, Розничная сеть;104400.0;0;240.0
Программист 1С УАТ / Специалист 1С УАТ;Москва;Группа компаний Современные транспортные технологии;;3;168.0
Менеджер по работе с клиентами;Новый Уренгой;Кристайл;75000.0;1;168.0
Программист 1С;Минск;PRIMUM;180000.0;1;168.0
Разработчик-аналитик 1С;Москва;Окно ТВ;;3;168.0
Консультант - аналитик 1С;Новосибирск;Интеллект-ресурс;80000.0;3;168.0
Программист 1С (Академгородок);Новосибирск;Шаклин;200000.0;3;168.0
Программист 1 С;Уфа;Аструм, УК;180000.0;1;168.0
Бизнес-аналитик 1С;Рязань;Рельеф-Центр;90000.0;1;168.0
Специалист 1С (Девелопмент);Москва;Кадровое агентство Аспект;200000.0;1;168.0
Начинающий программист 1С;Барнаул;ФГБОУ ВО Алтайский государственный университет;60000.0;1;168.0
Стажер-программист 1С (в офис);Брянск;АВЕНТА;;0;168.0
Менеджер по работе с клиентами;Ижевск;Ортэкс;50000.0;0;168.0
Заместитель директора (Горский, 51);Новосибирск;Монетка, Торговая сеть;55000.0;0;157.5
Специалист по работе с ФССП;Волгоград;ПКБ;65000.0;0;168.0
Ведущий разработчик 1С;Самара;ЭЛЕКТРОЩИТ САМАРА;;3;168.0
Продавец (Портовая, 187/1);Ростов-на-Дону;МАГНИТ, Розничная сеть;51500.0;0;174.0
Менеджер по работе с клиентами;Минск;Биосфера;4000.0;0;142.5
Водитель категории С;Благовещенск (Амурская область);Нефтяная компания Комета;115000.0;1;184.0
Администратор магазина (Давыдовский-1, 28);Кострома;МАГНИТ, Розничная сеть;49200.0;0;180.0
Разработчик 1С;Челябинск;Метран Проект;;3;168.0
Специалист 1С;Москва;ГБПОУ Колледж Московского Транспорта;;3;168.0
Водитель фронтального погрузчика с. Варьеган (id1010523);Радужный (Ханты-Мансийский АО - Югра);Паритет;120000.0;1;210.0
Администратор магазина (Ленина, 91);Гороховец;МАГНИТ, Розничная сеть;66150.0;0;180.0
Продавец-кассир (Тельмана, 19);Красноярск;ЗЕЛЕНОГОРСКОЕ ПИВО;62500.0;0;
Тимлид 1С (Руководитель команды разработчиков);Москва;BINOM;225000.0;3;168.0
Программист 1С;Москва;Объединенная Энергостроительная Корпорация;300000.0;3;168.0
Консультант 1С;Ростов-на-Дону;НПЦ Металлург;75000.0;1;168.0
Бухгалтер на первичную документацию (оператор 1С);Тверь;ФЛ сервис;60000.0;1;168.0
Консультант 1С (БК, Розница, УТ, УТП, виртуальный склад);Астана;Аксиома А;;1;
Программист 1С;Астана;Asiafilter Inc.;;3;168.0
Водитель-экспедитор категории С;Москва;ВЕРНЫЙ, Сеть магазинов;165000.0;1;150.0
Консультант 1С;Алматы;Электромонтаж;;3;168.0
Программист 1С;Москва;Vitamin C;175000.0;3;168.0
Машинист АПС с КМУ;Дудинка (Красноярский край);Регионстрой;220000.0;3;250.0
Инженер-сметчик ТЭЦ-1;Красноярск;АКРОН ХОЛДИНГ;100000.0;3;168.0
Ассистент отдела продаж / Помощник отдела продаж / Оператор 1С, CRM;Дедовск  (Московская область);ТД Аурум-Опт;85000.0;1;168.0
Менеджер по продажам IT-решений (1С для строительства);Екатеринбург;Эрикос-ЦСП;90000.0;1;168.0
Программист 1С;Москва;Литвинов А.В.;300000.0;3;168.0
Товаровед (Комарова, 116);Челябинск;585, Холдинг;55000.0;0;
Программист 1С;Нижний Новгород;Поволжье-Транс;150000.0;3;168.0
Аналитик 1С (НСИ);Москва;СалютДевайсы;;1;168.0
Менеджер по продажам продуктов 1С;Сыктывкар;Содействие;50000.0;1;157.5
Разработчик 1С;Владивосток;Энергосфера;160000.0;3;168.0
Программист 1С;Березники;Тихонов Юрий Александрович;135000.0;3;168.0
Системный администратор / программист 1С;Рязань;Зеленый сад, СПК;;1;168.0
Водитель В,С, Д;Москва;Правительство Москвы;100000.0;3;
Директор магазина (Саянская, 11А);Москва;МАГНИТ, Розничная сеть;141500.0;1;168.0
Разработчик/Специалист по технологическим вопросам продуктов 1С;Воронеж;ОФИСМАГ;240000.0;1;168.0
Стажёр программист-консультант 1С;Москва;Первый Бит;50000.0;0;180.0
Продавец (Кондратюка, 45/1);Омск;МАГНИТ, Розничная сеть;44100.0;0;174.0
Водитель категории С;Чита;Туранов Алексей Григорьевич;190000.0;1;
Программист 1С (HRM);Минск;5 элемент;;3;168.0
Оператор 1C;Красноярск;Галуцкая Татьяна Витальевна;60000.0;0;168.0
Оператор 1С;Симферополь;Монблан;;1;168.0
Аналитик 1С:ERP;Химки (Московская область);Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;320000.0;1;168.0
Администратор магазина (Тихонравова, 10Б);Владимир;МАГНИТ, Розничная сеть;86500.0;0;180.0
Ночной оператор 1C;Симферополь;Дистрибьюторская компания Дакорт;55000.0;0;147.0
Администратор магазина (Рауиса Гареева, 111);Казань;МАГНИТ, Розничная сеть;63000.0;0;180.0
Аналитик 1С;Москва;GreenCore;280000.0;3;168.0
Главный бухгалтер (с. Волчанское);Симферополь;Новатор;140000.0;1;168.0
Консультант 1С;Санкт-Петербург;КомпасЛидера;60000.0;0;168.0
Программист 1С / Разработчик 1С;Санкт-Петербург;Пулковская Логистическая Компания;180000.0;3;168.0
Водитель автомобиля категории С;Апаринки (Московская область Ленинский городской округ);Бристоль Ритейл Логистикс;120000.0;0;180.0
Инженер-технолог 1 категории (химик);Уфа;Уфимское приборостроительное производственное объединение;44000.0;1;168.0
Оператор 1С на склад;Екатеринбург;Мегадента;70000.0;1;168.0
Менеджер по работе с клиентами/Оператор 1С;Махачкала;ТК Мейджик Транс;45000.0;1;168.0
Аналитик 1с (БП);Санкт-Петербург;СимбирСофт;;1;168.0
Оператор 1С;Новосибирск;Логистические решения;60000.0;1;168.0
Водитель-экспедитор категории С, Е;Минск;ШАНСБЕЛ;;1;
Руководитель проектов внедрения 1С;Нижний Новгород;Константа;250000.0;3;168.0
Шиномонтажник (С);Старый Оскол;Группа Бринэкс;90000.0;1;
Системный администратор (программист 1С);Челябинск;Бриз;;3;168.0
Продавец (Кузоватовская, 41);Ульяновск;МАГНИТ, Розничная сеть;39250.0;0;180.0
Специалист ценообразования/Оператор 1С;Норильск;ТС Океан и Зеленая линия;100000.0;1;168.0
Продавец (Мира, 14);Кисловодск;МАГНИТ, Розничная сеть;52900.0;0;174.0
Продавец торгового зала (Янино-1, Янино-1, Шоссейная, 40);Янино-1;Перекрёсток;60000.0;0;153.0
Оператор по работе с клиентами;Челябинск;Почта России;31157.0;0;180.0
Операционист 1С;Бишкек;ОсОО Улкер Стар;;1;168.0
Продавец-консультант (Фучика,14, Минская, 12);Казань;Сеть магазинов Порт маркет;72500.0;0;180.0
Администратор магазина (П.Морозова, 14);Реж;МАГНИТ, Розничная сеть;56750.0;0;180.0
Менеджер по работе с абитуриентами;Волгоград;СИНЕРГИЯ;;0;168.0
Старший оператор 1С;Екатеринбург;ТСК Групп;90000.0;1;168.0
Координатор отдела продаж/Оператор 1с;Пушкино (Московская область);Питомник Успех;90000.0;1;168.0
Разработчик 1С 8;Армавир;Хлебокомбинат ЛАВИНА;130000.0;3;168.0
Координатор отдела продаж / Оператор 1С;Новосибирск;Реал Фиш;50000.0;0;168.0
Специалист по инвентаризации/1С;Москва;ФГБУ Комбинат питания Кремлевский;80000.0;1;168.0
Аналитик 1С ERP (регламентированный учет);Москва;Maytoni;;3;168.0
Разработчик 1С;Жуковский  (Московская область);Центр Логистических Решений;;1;168.0
Программист 1С;Саратов;Саратовтепломонтаж;;3;168.0
Продавец (Белоостровская, 10);Санкт-Петербург;МАГНИТ, Розничная сеть;80950.0;0;174.0
Провизор/фармацевт (ул. Пацаева, 15а);Долгопрудный (Московская область);Социальная Аптека;70000.0;0;
Менеджер по работе с клиентами;Ижевск;Прадо;60000.0;1;168.0
Аналитик 1С;Москва;КСА;250000.0;3;168.0
Специалист 1 категории ФДПО;Санкт-Петербург;Северо-Западный институт управления РАНХиГС при Президенте РФ;60000.0;0;168.0
Оператор 1C;Мурманск;сеть супермаркетов Сити Гурмэ;59700.0;1;180.0
Разнорабочий ( Возможно с проживанием );Краснодар;Зоосервис;57500.0;0;184.0
Продавец (10-й, 116);Таганрог;МАГНИТ, Розничная сеть;41000.0;0;174.0
Консультант-аналитик 1С;Санкт-Петербург;VBH;;3;168.0
Менеджер по работе с клиентами;Москва;ЦНТД Кодекс Люкс;61000.0;1;168.0
Программист 1С;Москва;ALEXROVICH.RU;;1;189.0
Оператор 1С;Чита;Иванов Эдуард Юрьевич;50000.0;0;168.0
Оператор станка с ЧПУ (лазерная резка);Санкт-Петербург;РМК-ПРОЕКТ;120000.0;1;144.0
"Оператор 1С по работе с системой ""Честный знак""";Тула;Инком;62500.0;1;168.0
Продавец (Первомайская, 19);Бердск;МАГНИТ, Розничная сеть;53433.5;0;174.0
Бизнес-аналитик 1С;Минск;ASKONA;;3;168.0
Оператор 1С;Алматы;AL`BA Foods Company;45000.0;1;168.0
Программист 1С;Москва;ПЛЭЙТУДЭЙ СНГ;;3;168.0
Программист 1С;Санкт-Петербург;ТН-ГРУПП;130000.0;1;168.0
Водитель / водитель - экспедитор категории С;Санкт-Петербург;Мкс-Групп;117500.0;3;
Специалист технической поддержки 1С;Оренбург;Торг Сервис Плюс;95000.0;1;168.0
Оператор 1С/WMS-склад;Минск;Пластонтим;;1;168.0
Руководитель отдела продаж 1С;Екатеринбург;Первый Бит;150000.0;1;168.0
Аналитик 1С;Москва;ЭДВАНТА;;3;168.0
Программист 1С;Уфа;ЭКМ Холдинг;150000.0;1;168.0
Программист 1C;Алматы;ДНА Фарватер;112500.0;3;168.0
Менеджер по работе с партнерами;Краснодар;ГК ТОЧНО;250000.0;1;168.0
Разработчик 1С (1С: ERP, ЗУП, Предприятие);Омск;Суши-Маркет;;3;168.0
Программист 1С;Москва;Синтегро Бизнес;;1;168.0
Администратор магазина (Токарная, 16);Пенза;МАГНИТ, Розничная сеть;67100.0;0;180.0
Программист 1С;Москва;Группа компаний Славянка;;3;168.0
Продавец (Октябрьская, 117);Тосно;МАГНИТ, Розничная сеть;61250.0;0;174.0
Бармен (ул. Чекистов, 15/1);Краснодар;Сеть семейных пиццерий Сицилия;70000.0;1;210.0
Продавец (Шахматова, 14);Петергоф;МАГНИТ, Розничная сеть;67200.0;0;174.0
Программист 1С;Алматы;NurAi & Co;;1;168.0
Бухгалтер швейного производства в Ново-Талицах (1С УНФ);Иваново (Ивановская область);Кадровое агентство НОВАЯ ЖИЛКА;70000.0;1;168.0
Инженер-программист (сектор 1С);Губкин;Агропромышленная Группа БВК;77000.0;1;168.0
Ведущий программист 1C;Омск;Сладуница;200000.0;3;168.0
Водитель автомобиля категории С;Софьино (Наро-Фоминский район);Бристоль Ритейл Логистикс;120000.0;0;180.0
Водитель категории С;Санкт-Петербург;СтройРегионКомплект;135000.0;3;
Водитель категории С;Марьина Горка;Морозпродукт, СООО;;1;
Программист 1С;Казань;ХОРС;;1;
Администратор 1С:ITILIUM;Москва;Прайм Финанс;70000.0;1;168.0
Разработчик 1С;Москва;Trend Island;;3;168.0
Специалист технической поддержки 1С;Вологда;5SYSTEMS;102500.0;3;168.0
Администратор с медицинским образованием;Новый Уренгой;ИНВИТРО;95000.0;0;105.0
Специалист технической поддержки 1С, Программист 1С;Санкт-Петербург;Газпром промгаз;145000.0;1;168.0
Программист-аналитик 1 С;Домодедово (Московская область);Оптимум;;1;168.0
Оператор 1-C;Сургут;Кредос;70000.0;1;168.0
Оператор 1С;Краснодар;Смыкалов Максим Николаевич;60000.0;1;168.0
Хостес пр.Октября,115.;Уфа;Своя компания;42500.0;0;180.0
Специалист по работе с документами;Домодедово (Московская область);Акустик Групп;79250.0;1;168.0
Оператор 1С;Домодедово (Московская область);Эстотрейд;85000.0;1;168.0
Водитель категории С;Лида;Морозпродукт, СООО;;1;168.0
Системный аналитик 1С (Розничные процессы);Москва;GRI;;3;168.0
Консультант / Аналитик 1С;Москва;Системный Администратор;175000.0;3;168.0
Консультант 1С;Санкт-Петербург;Регионхимснаб;135000.0;3;168.0
Водитель категории С (Ногинск);Владимир;X5 Transport;140000.0;1;
Продавец-товаровед (Советская 14);Тула;585, Золотой;82800.0;0;180.0
Пекарь (Москва, Тишинская, 1);Москва;Перекрёсток;92350.0;0;132.0
Водитель автолавки (ул. Я.Купалы, 130);Молодечно;Евроторг;;0;
Программист 1С:ERP;Химки (Московская область);Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;330000.0;1;168.0
Инженер-сметчик 1 категории;Москва;Автономная Некоммерческая организация Развитие Городских Технологий;140000.0;6;168.0
Менеджер по работе с клиентами;Москва;AddOne;115000.0;1;168.0
Фрезеровщик (17 цех);Тольятти;Волгацеммаш;80000.0;3;168.0
Оператор 1 С на склад;Химки (Московская область);Ковалёва Ирина Владимировна;85000.0;1;168.0
Оператор 1С;Москва;Прованс;105000.0;1;168.0
Старший системный аналитик 1С;Москва;Айковер ПРО;;3;168.0
Бариста (Москва, Кировоградская, 14);Москва;Перекрёсток;76000.0;0;132.0
Программист 1С;Самара;ANCOR;;3;168.0
Программист 1С;Екатеринбург;Урал Колос;;1;168.0
Контролер-кассир (автолавка, Я.Купалы, 130);Молодечно;Евроторг;;0;
Главный бухгалтер (с. Волчанское);Запорожье;Новатор;140000.0;1;168.0
Администратор магазина (Строителей, 142);Пенза;МАГНИТ, Розничная сеть;57850.0;0;180.0
Программист 1С;Санкт-Петербург;Техник +;250000.0;3;168.0
Кладовщик - оператор 1С;Санкт-Петербург;ЭКСЭЛ;80000.0;1;168.0
Программист 1С: Документооборот;Челябинск;Красное & Белое, розничная сеть;;3;168.0
Менеджер по продажам решений 1С;Москва;Ассистент;80000.0;1;168.0
Оператор 1 С/помощник бухгалтера;Москва;Кадровое агентство Меркурий;80000.0;1;168.0
Специалист технической поддержки (с.Октябрьский);Ижевск;Комос Групп;;1;168.0
Администратор в франчайзи 1С;Атырау;IRG LTD;33750.0;1;168.0
Программист 1C;Красноярск;Покров;200000.0;6;168.0
Продавец-кассир (ул. Извилистая, 15);Ростов-на-Дону;FIX PRICE;45500.0;0;165.0
Аналитик 1С;Орел;Леонов Александр Викторович;100000.0;3;168.0
Программист 1С (1C:ERP УП);Иркутск;ГОРСТРОЙ;;3;105.0
Администратор магазина (Халтурина, 10);Казань;МАГНИТ, Розничная сеть;63000.0;0;180.0
Оператор 1С;Атырау;Торговый Дом Ярмарка;27000.0;0;200.0
Администратор магазина (Елецкая, 8/1);Волгоград;МАГНИТ, Розничная сеть;53400.0;0;180.0
Сантехник ( Возможно с проживанием );Краснодар;Зоосервис;65000.0;1;184.0
Бухгалтер-оператор 1С;Улан-Удэ;Эликом КС;50000.0;3;168.0
Аналитик 1C:ERP УСО;Новокузнецк;АйТи-Сервис;;1;168.0
Менеджер по работе с документацией;Санкт-Петербург;Деловые Линии;74500.0;0;168.0
Программист 1С;Москва;РСВО;;3;189.0
Оператор 1С на склад / менеджер складского учета (Балашиха);Балашиха (Московская область);ШАХИНТЕКС Интернешнл Компани;83000.0;1;168.0
Администратор магазина (Гагарина, 13);Валдай;МАГНИТ, Розничная сеть;38025.0;0;180.0
Помощник бухгалтера / Оператор 1С;Москва;Алфавилль;50000.0;0;168.0
Консультант 1С по управленческому учету;Тула;СервисКлауд;57500.0;0;168.0
Младший аналитик 1С (Консультант 1С);Ставрополь;Крафткод;77500.0;1;168.0
Продавец-консультант в зоомагазин (ул. Совхозная, 11);Химки (Московская область);Четыре Лапы;65000.0;0;180.0
Менеджер по продажам 1С;Бишкек;Первый Бит;;1;168.0
Разработчик 1С;Алматы;VENDER;150000.0;3;168.0
Программист 1С;Оренбург;Гаудеамус;100000.0;3;168.0
Оператор 1С;Домодедово (Московская область);ЭЙРТРАНСС;80000.0;1;168.0
Эксперт по техническому сопровождению 1с;Красноярск;Компания Апогей (Техподдержка 1С);80000.0;0;168.0
Консультант -аналитик 1С (Регламентированный учет);Москва;Infosuite;200000.0;3;168.0
Программист-разработчик 1С:ЕРП;Саратов;Центр Автоматизации Бизнеса Форвард;;1;168.0
Менеджер по работе с клиентами;Воронеж;Кран Ремонт;60000.0;1;194.5
Программист 1C;Санкт-Петербург;АРЕС;300000.0;1;168.0
Водитель категории С;Челябинск;Эковывоз;6050.0;1;165.0
Ведущий разработчик 1С;Москва;Компания Хома;;3;168.0
Аналитик-разработчик 1С (Программист 1С);Одинцово (Московская область);Точка решения;200000.0;3;168.0
"Водитель категории ""С"" ""Е""";Павловск (Воронежская область);ПТП Агропромснаб;70000.0;1;168.0
Менеджер по работе с клиентами;Москва;Московский научно-исследовательский институт контроля, аттестации, экспертизы и сертификации;145000.0;0;168.0
Программист 1С;Челябинск;Интерком-Л;150000.0;3;168.0
Оператор 1с;Симферополь;Крымский молочник;55000.0;1;
Менеджер ресторана (ул. Карякина, 10/1);Краснодар;Сеть семейных пиццерий Сицилия;80000.0;1;210.0
Продуктовый аналитик (1С) полного цикла;Москва;Bellerage;;3;168.0
Администратор магазина (Студенческая, 12А);Владимир;МАГНИТ, Розничная сеть;86500.0;0;180.0
Разработчик 1С;Москва;Финтехробот;;3;168.0
Разработчик 1С;Нижний Новгород;СтратоСфера;200000.0;1;168.0
Учитель музыки (специализированная школа, работа с детьми с РАС);Москва;СМ-Финанс;114943.0;1;157.5
Начинающий специалист 1С;Самара;Компания Апогей (Техподдержка 1С);60000.0;0;168.0
Оператор 1С/Оператор базы данных;Пермь;СИВИЛ;42500.0;1;120.0
Руководитель группы автоматизации 1С;Москва;Союзспецодежда;;3;168.0
Программист 1С (проектная деятельность);Москва;КСА;;3;168.0
Финансовый менеджер (1С);Ташкент;ERGO;5670.0;1;168.0
Оператор 1С;Рязань;Исаева Елена Владимировна;50000.0;1;168.0
Технический архитектор 1С/ Ведущий программист 1С на проекты внедрения;Москва;Информационные системы ВС;;3;168.0
Координатор базы данных 1С;Воронеж;ПК МАГС;;1;168.0
Продавец (Кирпичная, 15А);Казань;МАГНИТ, Розничная сеть;51400.0;0;174.0
Оператор станков с ЧПУ;Красногорск (Московская область);СКБ МО РФ;172000.0;1;165.0
Программист 1С / Ведущий программист 1С;Москва;1КЛИК;;1;168.0
Программист станков с ЧПУ;Москва;МЗАТЭ-2;100000.0;3;168.0
Ведущий консультант 1С Бухгалтерский учет (внедрение);Белгород;Группа компаний Прикладные решения;220000.0;3;168.0
Специалист-консультант 1С;Иркутск;Первый Бит;75000.0;1;168.0
Старший оператор 1С;Старый Оскол;ДиКК;58000.0;0;168.0
