name;area;employer;salary;experience;monthly_hours
Психолог/методист по профориентации;Санкт-Петербург;ГБУ Центр Психолого-Педагогической, Медицинской и Социальной Помощи Здоровье Петроградского Района Санкт-Петербурга;52500.0;3;168.0
Менеджер в банк (Екатеринбург, 8 марта, 10);Екатеринбург;Альфа-Банк;73950.0;0;168.0
Администратор склада Ozon Fresh (ул. Богатырская);Знаменский (Краснодарский край);Ozon;80850.0;0;165.0
Менеджер по работе с клиентами;Алматы;HUMAN IT;45750.0;1;168.0
Администратор склада (поселок Знаменский);Краснодар;Ozon;87000.0;1;165.0
Кладовщик;Ставрополь;KDL;74677.0;1;168.0
Ревизор;Екатеринбург;МАГНИТ, Розничная сеть;75400.0;1;
Педагог-психолог;Благовещенск (Амурская область);ГПОАУ АКСЖКХ;45000.0;0;168.0
Территориальный менеджер;Набережные Челны;T2;;1;168.0
Старший операционно-кассовый работник (Ломоносовский проспект);Москва;Альфа-Банк;110000.0;0;144.0
Психолог;Уральск;РГУ Учреждение № 28 Комитета уголовно-исполнительной системы Министерства внутренних дел РК;;0;168.0
Копирайтер в онлайн-проект по психологии;Ярославль;CEO agency;30000.0;1;168.0
Врач-педиатр (выезды на дом);Минск;Клиника Мерси;;3;
Project manager/Руководитель проектов;Москва;Dom&Decor;135000.0;1;168.0
Менеджер по прямым продажам;Челябинск;Альфа-Банк;80000.0;0;
Заместитель декана по воспитательной работе;Москва;АНО ПО Международный колледж искусств и коммуникаций;;3;168.0
Педагог-психолог;Барнаул;МБОУ Лицей №122;;1;
Начинающий инвестиционный менеджер;Новосибирск;Газпромбанк;100000.0;0;189.0
Супервайзер группы продаж;Донской;Ростелеком;51900.0;1;168.0
Администратор склада (Успенка);Сочи;Ozon;80500.0;1;165.0
Преподаватель английского языка;Минск;Зизор;;1;105.0
Ночной старший смены Ozon Fresh;Сочи;Ozon;87000.0;0;165.0
Педагог-психолог;Кингисепп;ГБУ ЛО Кингисеппский ресурсный центр;50000.0;1;168.0
Профориентолог-психолог;Москва;Арифметика добра;107000.0;3;168.0
Педагог-психолог;Кемерово;МБОУ СОШ № 82;50000.0;1;175.0
Продавец-консультант бездымных систем (Глобус Красногорск);Красногорск (Московская область);ANCOR;109000.0;0;180.0
Тренер по художественной гимнастике;Москва;Школа художественной гимнастики Gym Balance;;1;
Педагог-психолог;Тверь;ФГКОУ Тверское суворовское военное училище;54500.0;1;168.0
Специалист по закупкам в бюро вспомогательных и строительных материалов (электрооборудование);Химки (Московская область);Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;110000.0;1;168.0
Продавец-консультант бездымных систем;Москва;ANCOR;109000.0;0;180.0
Педагог-психолог;Казань;МАОУ Лицей №121;35000.0;1;126.0
Менеджер по продажам (психология, отношения);Москва;Асабаев Андрей Викторович;145000.0;1;168.0
Продавец-консультант табачных изделий (Привокзальная улица);Анапа;Лента, федеральная розничная сеть;61000.0;0;120.0
Аналитик 1С:ERP;Химки (Московская область);Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;320000.0;1;168.0
Медицинский психолог отделения Телефон доверия;Всеволожск;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ ЦЕНТР ПСИХИЧЕСКОГО ЗДОРОВЬЯ;70000.0;0;56.0
Кассир отделения банка;Барвиха  (Московская область);Альфа-Банк;110000.0;1;198.0
Junior CRM Manager;Минск;АйрисДев;;1;168.0
Повар мясного производства (Дмитровское шоссе);Москва;Лента, федеральная розничная сеть;104400.0;0;
Старший менеджер по премиальному обслуживанию (м.Московская);Санкт-Петербург;Газпромбанк;200000.0;1;168.0
Педагог-психолог;Симферополь;Государственное бюджетное Профессиональное Образовательное учреждение Республики Крым Симферопольский Политехнический Колледж;33546.5;1;147.0
Педагог-психолог;Уфа;МБДОУ Детский Сад № 280 Городского Округа Город Уфа Республики Башкортостан;17000.0;1;84.0
Медицинский представитель (Аптечное направление);Иваново (Ивановская область);Фармстандарт;;1;168.0
Государственный судебный эксперт/стажер-исследователь (психолог);Москва;ФГБУ Московская областная лаборатория судебной экспертизы Министерства юстиции Российской Федерации;;1;168.0
Педагог-психолог;Одинцово (Московская область);МБОУ Образовательный Центр Багратион;50000.0;1;168.0
Альфа-Агент, г. Кохма;Иваново (Ивановская область);Альфа-Банк;77000.0;0;168.0
Преподаватель психологии;Москва;БАПИК;;3;
Менеджер по продажам в сегменте среднего и крупного бизнеса;Нижний Новгород;HeadHunter;150000.0;1;168.0
Педагог по каллиграфии в онлайн школу;Москва;Skillzania;42500.0;1;114.0
Специалист контактного центра T2;Рузаевка;T2;55000.0;0;190.0
Психолог отделения психологической помощи для участников СВО и членов их семей;Челябинск;МКУ СО Кризисный центр;30000.0;1;168.0
Администратор склада Ozon Fresh (Колпино);Колпино;Ozon;90000.0;0;165.0
Специалист по подбору и адаптации персонала;Усть-Каменогорск;Тех.эксперт;45000.0;3;168.0
Педагог-хореограф;Омск;Дом культуры с.Варьеган;79500.0;0;168.0
Медицинский психолог;Нижний Тагил;ГАУЗ СО Психиатрическая больница № 7;60000.0;1;147.0
Team Lead - Outbound Sales (RU рынок);Баку;Хвостов Александр Сергеевич;114000.0;1;168.0
Поведенческий психолог, ABA-терапевт;Санкт-Петербург;Центр Ember;;1;
Заместитель начальника мясного производства (Черкасская улица);Челябинск;Лента, федеральная розничная сеть;94500.0;1;
Продавец-консультант (ТРК Vegas Каширское);Москва;ИВ РОШЕ;79000.0;0;165.0
Врач анестезиолог-реаниматолог;Азов;ГБУ РО ЦРБ в Азовском Районе;64050.0;0;168.0
Мастер по обслуживанию абонентов;Донской;Ростелеком;50000.0;1;168.0
Психолог;Зеленоград;ГБУ Мой семейный центр Зеленоград;67500.0;1;168.0
АФК тренер/специалист по сенсорной интеграции;Москва;Новый центр Натальи Абузаровой;115000.0;1;200.0
Медицинский психолог;Москва;ГБУЗ Московской области Детский научно-клинический центр им. Л.М. Рошаля;130500.0;3;168.0
Ассистент врача-стоматолога;Москва;Инвайт Медикал;150000.0;1;210.0
Продавец-консультант бездымных систeм;Санкт-Петербург;АПЭНДАП;90000.0;0;180.0
Педагог-психолог;Санкт-Петербург;ГБОУ школа № 555 Белогорье Приморского района Санкт-Петербурга;;3;168.0
Психолог 1 категории;Комсомольск-на-Амуре;РЖД-Медицина;60000.0;1;168.0
Администратор супермаркета (Лихачевский проспект);Долгопрудный (Московская область);Лента, федеральная розничная сеть;77000.0;1;
Инженер по эксплуатации зданий и сооружений;Павловский Посад (Московская область);Лемана ПРО;;1;168.0
Клинический психолог;Москва;Орто-Инновации Москва;;1;168.0
Главный психолог;Воронеж;СБЕР;100000.0;3;168.0
Продавец-консультант непродовольственных товаров (м. Новогиреево);Москва;Лента, федеральная розничная сеть;89500.0;0;
Юрист в институт психологии;Санкт-Петербург;Институт Smart;115000.0;3;168.0
Пекарь-универсал (улица Труда);Челябинск;Лента, федеральная розничная сеть;70500.0;1;
Плиточник;Санкт-Петербург;Ленремонт;200000.0;1;168.0
Клинический психолог;Москва;Женское Счастье;;3;
Педагог-психолог;Нижний Новгород;ГБПОУ Нижегородский Технологический Техникум;40500.0;1;147.0
Ассистент педагога в Английский Детский Сад/English Assistant Teacher;Москва;Английский центр раннего развития Happy&Bright;65000.0;1;168.0
Специалист бэк-офиса департамента маркетинга;Москва;Левел Тревел;;1;168.0
Менеджер по развитию ипотечного кредитования;Магадан;Азиатско-Тихоокеанский Банк;144500.0;1;147.0
Психолог;Кемерово;Благотворительный фонд Дети+;;1;
Супервайзер группы продаж;Можайск (Московская область);Ростелеком;99000.0;1;168.0
Продавец-консультант бездымных систем;Калининград;АПЭНДАП;77000.0;0;165.0
Учитель английского языка в школе “Точка притяжения”;Санкт-Петербург;Образовательный центр Пять с плюсом;95000.0;1;168.0
Начальник группы обеспечения пропускного режима;Москва;Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;105000.0;1;168.0
Контролёр сборочно-монтажных и ремонтных работ (ОТК);Москва;Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;90000.0;1;168.0
Администратор клиники психотерапии (Академгородок);Новосибирск;Анима;55000.0;1;165.0
Бухгалтер на первичную документацию;Санкт-Петербург;Ёбидоёби, сеть доставки суши и роллов;70000.0;1;168.0
"Продавец за витрину (ТЦ ""Бутово Молл"")";Москва;Лента, федеральная розничная сеть;81800.0;0;
Педагог-психолог;Хабаровск;МАУ ЦРН Доверие;45000.0;1;168.0
Менеджер по движению оборудования (направление ИТ);Красногорск (Московская область);Пятёрочка;112000.0;1;168.0
Продюсер по продвижению личного бренда психолога;Москва;Даутова Дина Саитовна;135000.0;1;168.0
Продавец-консультант непродовольственных товаров (Дмитровское шоссе);Мытищи (Московская область);Лента, федеральная розничная сеть;89500.0;0;
Преподаватель по Академическим навыкам и профессиональной компетентности;Ташкент;СП ООО ANIQ VA IJTIMOIY FANLAR UNIVERSITETI;8410.5;3;
Психолог (детский);Москва;Правительство Москвы;;0;168.0
Продавец-консультант бездымных систем (ТЦ Кунцево Плаза);Москва;ANCOR;99000.0;0;180.0
Клинический психолог в г.Сочи;Краснодар;КСКК АКВАЛОО;;1;
Администратор/Офис-менеджер;Казань;УНИСТРОЙ;60000.0;1;180.0
Авиационный психолог;Тюмень;Ямал, Авиационная транспортная компания;;1;168.0
Педагог-психолог;Санкт-Петербург;ГБОУ школа № 338 Невского района Санкт-Петербурга;35000.0;1;168.0
Куратор детских групп (педагог-психолог) в GYMNASIUM (клуб Лапино);Одинцово (Московская область);Мисти Групп;;1;105.0
Старший специалист по работе с клиентами малого бизнеса;Коломна (Московская область);Россельхозбанк;;1;168.0
Ведущий специалист, отдел расчётов внутреннего эквайринга;Санкт-Петербург;Банк Пэйджин;;1;168.0
Начинающий банковский специалист;Москва;Совкомбанк;130000.0;0;168.0
Педагог-психолог;Санкт-Петербург;ГБОУ СОШ №291 Красносельского района Санкт-Петербурга;52500.0;1;147.0
Ведущий инженер-энергетик;Киров (Кировская область);Ростелеком;50370.0;1;168.0
Казначей;Москва;Интермобилити;;3;168.0
Юрист (стажер);Москва;Россельхозбанк;50000.0;0;168.0
Заместитель руководителя отдела (м. Коломенская);Москва;Лента, федеральная розничная сеть;97600.0;0;168.0
Педагог-психолог;Сочи;МОБУ гимназия № 15 им. Н.Н. Белоусова;;3;
Ночной администратор склада в Ozon Fresh (Красногорск, Лесная 17а);Красногорск (Московская область);Ozon;108000.0;0;165.0
Менеджер по продажам (факультет психологии);Москва;СИНЕРГИЯ;210000.0;0;168.0
Детский психолог;Магнитогорск;Киселева Юлия Павловна;;1;
Пекарь-универсал (ул. Восточный обход);Краснодар;Лента, федеральная розничная сеть;61500.0;0;
Педагог-психолог по развитию эмоционального интеллекта;Набережные Челны;Бовтало Максим Михайлович;;3;
Продавец-консультант (улица Республики);Тюмень;Лента, федеральная розничная сеть;57000.0;0;
Школьный психолог;Сызрань;ГБОУ Самарской области средняя общеобразовательная школа № 21 г.Сызрань;35000.0;0;168.0
Повар мясного производства (Новоугличское шоссе);Сергиев Посад (Московская область);Лента, федеральная розничная сеть;104000.0;0;
Психолог;Барнаул;КГБУСО Краевой кризисный центр для мужчин;37500.0;0;
Консультант заречного отдела (Госжилинспекция);Нижний Новгород;ДПО Корпоративный Университет Правительства Нижегородской Области (КУПНО);52500.0;0;168.0
Продавец в гипермаркет (м. Новогиреево);Москва;Лента, федеральная розничная сеть;76800.0;0;
Клиентский менеджер в отделение банка (Оршанка);Оршанка;Россельхозбанк;;0;168.0
Product Manager (EdTech, психология);Москва;Академия Современной Психотерапии;150000.0;1;
Педагог-психолог;Казань;ГКУЗ Республиканский Дом Ребенка Специализированный;50000.0;1;147.0
Продавец-консультант зоомаркета (Московское шоссе);Владимир;Лента, федеральная розничная сеть;62300.0;0;
Медицинский психолог;Щекино;ГУЗ ТО Тульская областная клиническая больница, Филиал Госпиталь ветеранов войн и труда;85165.5;0;147.0
Старший менеджер по развитию корпоративных клиентов;Владимир;T2;92500.0;1;168.0
Продавец-консультант непродовольственных товаров (м. Коломенская);Москва;Лента, федеральная розничная сеть;89500.0;0;
Главный специалист по согласованиям;Санкт-Петербург;Сэтл Строй;115000.0;3;168.0
Психолог;Благовещенск (Амурская область);Международный аэропорт Благовещенск;90000.0;1;168.0
Ночной администратор склада Ozon Fresh (Тушинская);Москва;Ozon;108000.0;0;165.0
Главный специалист по документообороту;Краснодар;Газтрансбанк, КБ;70000.0;1;168.0
Старший кассир (Касса пересчета);Москва;Россельхозбанк;105000.0;1;
Учитель начальных классов;Тюмень;Суслова Анна Юрьевна;75000.0;3;168.0
Учитель информатики в частную школу;Екатеринбург;Образовательный альянс Rittel Group;30000.0;1;
Инженер эксплуатации сети;Воронеж;МТС;58000.0;1;168.0
Психолог;Москва;МЕДИЦИНСКИЙ ЦЕНТР АТЛАС;110000.0;3;168.0
Менеджер по продажам;Алматы;Центр Эквилия;168750.0;1;168.0
Директор/Управляющий центром психологии;Липецк;Центр семейной психологии Выставкиной Т. А.;120000.0;1;168.0
Риэлтор;Воронеж;Сити-Центр;150000.0;0;178.5
Психолог;Санкт-Петербург;МБОО Ночлежка;40000.0;1;
Офис-менеджер;Москва;Проф Бьюти;90000.0;1;168.0
Психолог;Тверь;ФКУ ИК-1 УФСИН России по Тверской области;57500.0;1;168.0
Педагог-психолог;Алексин;ГУ ТО ЦЗН ТО;46250.0;1;168.0
Медицинский психолог;Лермонтов;ФГБУ СКФНКЦ ФМБА РОССИИ;72000.0;0;168.0
Нейропсихолог;Санкт-Петербург;Ньютон;70000.0;1;
Оператор контактного центра;Энгельс;МТС;57000.0;0;180.0
Психолог/логопед;Павлодар;Центр психологии Семья и Детство;27000.0;1;168.0
Администратор супермаркета (Винокурова ул.);Москва;Лента, федеральная розничная сеть;85000.0;1;
Продюсер по продвижению личного бренда психолога;Санкт-Петербург;Даутова Дина Саитовна;135000.0;1;168.0
Рекрутер/ Менеджер по подбору персонала;Москва;АНО Федеральный Центр Беспилотных Авиационных Систем;;3;168.0
Музыкальный руководитель;Санкт-Петербург;Государственное бюджетное дошкольное образовательное учреждение детский сад № 106 комбинированного вида Фрунзенского района Санкт-Петербурга;130000.0;3;168.0
Медицинский психолог;Самара;ГБУЗ СО Приволжская ЦРБ;6339.0;0;42.0
Психолог МЧС России по Чувашской Республике-Чувашии;Чебоксары;Главное управление МЧС России по Чувашской Республике;;0;168.0
Педагог-психолог;Москва;ГБОУ Школа № 887;75000.0;1;147.0
Медицинский психолог;Ростов-на-Дону;ГБУ РО Городская поликлиника №16 в г. Ростове-на-Дону;80000.0;1;168.0
Ведущий кассир (пр-т Автозаводский);Набережные Челны;Лента, федеральная розничная сеть;58000.0;1;168.0
Педагог-психолог/нейропсихолог;Екатеринбург;НДОЧУ д/с Акадеша;32350.0;1;168.0
Психолог;Белгород;Клуб творчества и досуга Шелковые детки;30000.0;3;51.0
Руководитель пекарни в гипермаркет (Тутаевское шоссе);Ярославль;Лента, федеральная розничная сеть;102000.0;0;168.0
Ночной администратор даркстора в Ozon Fresh (МЦД Грачёвская);Москва;Ozon;108000.0;0;165.0
Воспитатель в частный детский сад;Санкт-Петербург;Work&Wolf;82500.0;1;168.0
Психолог;Череповец;Частное учреждение социального обслуживания Детская деревня - SOS Вологда;53000.0;1;168.0
Продавец-универсал (ш. Грабцевское);Калуга;Лента, федеральная розничная сеть;53000.0;0;
Региональный представитель;Томск;Защищенные Телекоммуникации;90000.0;1;168.0
Менеджер по информационной безопасности;Новосибирск;T2;;3;168.0
Инженер по эксплуатации зданий и сооружений;Ликино-Дулево  (Московская область);Лемана ПРО;;1;168.0
Психолог-консультант;Алматы;КАЗАХСТАНСКО-РОССИЙСКИЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ;45000.0;3;168.0
Делопроизводитель;Москва;АНО Таврида.Арт;;1;168.0
Повар кулинарного цеха (улица Худайбердина);Стерлитамак;Лента, федеральная розничная сеть;47500.0;0;
Администратор премиального отделения Банка;Москва;Россельхозбанк;80000.0;0;168.0
Пекарь-универсал (улица Мичурина);Красноярск;Лента, федеральная розничная сеть;70000.0;0;
Администратор торгового зала (ул. Лукашевича);Омск;Лента, федеральная розничная сеть;84000.0;1;180.0
АВА-терапевт;Москва;Урина Елена Владимировна;65000.0;0;
Педагог-психолог (психолог в сфере образования);Белгород;МБОУ СОШ № 13;35000.0;0;168.0
Психолог;Москва;АНО Центр пробации Справедливое общество;41000.0;6;126.0
Senior/Lead Бизнес-аналитик;Москва;Азбука вкуса;;3;168.0
Backend Developer (PHP, Symfony);Москва;Employcity;;6;168.0
Медицинский психолог;Иркутск;РЖД-Медицина;40000.0;0;126.0
Рабочий по обслуживанию зданий и сооружений / строитель - универсал (на территории предприятия);Москва;Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;90000.0;1;168.0
Ведущий экономист отдела расчетов по оплате труда в SAP HR;Москва;Россельхозбанк;150000.0;1;168.0
Педагог-психолог;Москва;ГБОУ Школа 2036;80000.0;3;147.0
Психолог;Пермь;Управление образования Пермского муниципального округа;40000.0;1;168.0
Педагог-психолог;Санкт-Петербург;ГБДОУ Детский Сад № 47 Компенсирующего Вида Фрунзенского Района Санкт-Петербурга;64600.0;1;126.0
Начальник отдела информационных технологий;Алматы;Институт ядерной физики;;3;168.0
Педагог-психолог;Старый Оскол;МАОУ СОШ №24 с Углубленным Изучением Отдельных Предметов;37500.0;0;147.0
Начинающий менеджер по продажам;Волгоград;Делимобиль;;1;168.0
Мясник-рубщик (ул. Гагарина);Новочеркасск;Лента, федеральная розничная сеть;54500.0;0;168.0
Бизнес-тренер (темы: работа с конфликтами / медиация в бизнесе / управление персоналом);Москва;Business Speech;;1;
Педагог-психолог;Санкт-Петербург;ЧДОУ Детский Сад Вдохновение;40000.0;6;84.0
Психолог-юрист (конфликтолог);Пермь;Адвокатский кабинет Овчинников Степан Алексеевич;25000.0;1;84.0
Продавец-консультант бездымных систем (Глобус Митино);Москва;ANCOR;99000.0;0;180.0
Психолог/Клинический психолог;Северодвинск;Счастливое детство;60000.0;0;168.0
Директор магазина;Москва;билайн;125500.0;1;168.0
Менеджер по продажам;Кемерово;Газпромбанк;;0;168.0
Педагог-психолог;Самара;МБОУ Школа № 162 г.о.Самара;31500.0;1;84.0
Педагог-воспитатель со знанием английского языка в детский сад (м. Автозаводская);Одинцово (Московская область);Билингвальная сеть садов и школ Discovery;92500.0;1;144.0
Менеджер по продажам;Бишкек;FINСA Bank;;1;168.0
Психолог;Москва;ГБОУ Школа им. Н.М. Карамзина;;0;168.0
Водитель автомобиля отдела радиоконтроля;Сочи;ГРЧЦ, ФГУП;36440.0;1;168.0
Менеджер офисных продаж (Дмитровское шоссе);Москва;Согласие, страховая компания;;0;168.0
Педагог-психолог;Казань;МБОУ Школа № 170;44000.0;1;184.0
Повар кулинарного производства;Москва;Лента, федеральная розничная сеть;104400.0;0;
Психолог;Самарканд;SOS CHILDREN`S VILLAGES OF UZBEKISTAN UYUSHMASI;;1;168.0
Специалист отдела электронного документооборота;Москва;Россельхозбанк;130000.0;1;168.0
Специалист по работе с детьми/педагог;Москва;Prokids;67500.0;1;168.0
Корпоративный психолог, специалист по персоналу;Ростов-на-Дону;Транспортные Технологии;;1;168.0
Продавец-консультант непродовольственных товаров (пр-т Строителей);Иваново (Ивановская область);Лента, федеральная розничная сеть;59600.0;0;120.0
"Психолог в МКУ г. Иркутска ""Безопасный город""";Иркутск;Администрация города Иркутска;60500.0;3;168.0
Воспитатель дошкольной группы;Москва;ГБОУ Школа Дмитровский;100000.0;1;168.0
Специалист по подбору персонала;Екатеринбург;Практик-Центр;75000.0;1;168.0
Психолог в социальной сфере;Собинка;ГБУСОВО Собинский дом социального обслуживания;45000.0;0;168.0
Психолог (АВА-специалист/тьютор);Нижний Новгород;Мамочка моя;47500.0;0;126.0
Коррекционный психолог (РАС) / Психолог-педагог;Астана;Kairgozhin enterprises;102000.0;0;168.0
Командный тренер / Спортивный тренер;Тверь;Школа Мужества;105000.0;1;
Психолог;Ульяновск;ДЕТСКИЕ ДЕРЕВНИ-SOS, РОССИЙСКИЙ КОМИТЕТ;;1;168.0
Учитель начальных классов;Новосибирск;Левел Элевен;60000.0;1;168.0
Автокурьер;Хабаровск;Городские Кофейни;90000.0;0;168.0
Менеджер по работе с партнерами (Лизинг);Калининград;АльфаСтрахование;;1;168.0
Работник торгового зала (Тамбов, Карла Маркса, 251/20);Тамбов;Пятёрочка;47500.0;0;
Заместитель директора торгового комплекса (улица Гагарина);Братск;Лента, федеральная розничная сеть;;1;
Медицинский психолог;Череповец;БУЗ Вологодский областной наркологический диспансер №2;57500.0;0;168.0
Кладовщик на склад (Чехов);Подольск (Московская область);Воксис. Кадровые Решения;130000.0;0;180.0
Инженер по разработке программ и методик проведения конструкторских испытаний;Москва;Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;124000.0;3;168.0
Психолог;Зеленодольск (Республика Татарстан);Частное учреждение социального обслуживания Социальный центр-СОС(Помощь) в Республике Татарстан;63100.0;1;168.0
Психолог;Новоалтайск;РЖД-Медицина;39000.0;0;174.0
Педагог-психолог;Сочи;ГИМНАЗИЯ №6 ИМ. ЗОРИНА Ф.М;45000.0;1;168.0
Слесарь-ремонтник (ремонт станочного и грузоподъемного оборудования);Химки (Московская область);Машиностроительное конструкторское бюро Факел имени академика П.Д.Грушина;115000.0;3;168.0
Менеджер по продажам;Москва;ЛидгенБюро;145000.0;1;168.0
Продавец-консультант бездымных систем ( ТЦ Афимолл);Москва;ANCOR;99000.0;0;180.0
Воспитатель-спортсмен(консультант) в психолого-коррекционный центр;Челябинск;Центр Успешного Развития и Воспитания Фоукс;75000.0;1;
Главный менеджер;Новосибирск;Россельхозбанк;;1;168.0
Специалист по безопасности (проспект Московский);Воронеж;Лента, федеральная розничная сеть;52000.0;1;120.0
Инвестиционный менеджер;Екатеринбург;Газпромбанк;200000.0;1;189.0
Инженер по эксплуатации зданий и сооружений;Старая Купавна (Московская область);Лемана ПРО;;1;168.0
Менеджер по сопровождению договоров;Санкт-Петербург;Триколор;;1;168.0
Повар кулинарного производства (улица 70 лет Октября);Омск;Лента, федеральная розничная сеть;65500.0;0;
Пекарь (Московский проспект);Архангельск;Лента, федеральная розничная сеть;71000.0;0;
Управляющий складом Ozon Fresh (Красногорск, Нахабино);Красногорск (Московская область);Ozon;130000.0;1;168.0
Корпоративный психолог;Темиртау;Qarmet;;6;168.0
Консультант по банковским продуктам / Администратор офиса;Воронеж;Газпромбанк;;0;168.0
"Психолог в НОЧУ СОШ ""Интеллект""";Москва;НЧУ ОО СОШ Карьера;90000.0;3;168.0
Специалист по охране труда (м. Нижегородская);Москва;Гранель;149425.0;1;168.0
Главный клиентский менеджер (ул. Дуси Ковальчук, д. 396);Новосибирск;Россельхозбанк;;1;168.0
Специалист по сопровождению строительных объектов (МГТС);Москва;МТС;120000.0;1;168.0
Психолог для проведения 1 эфира в месяц;Москва;Мазур Артем Александрович;7500.0;3;
Клинический психолог (Клиника в Северном);Красноярск;Клиника в Северном;120000.0;1;
Агент по недвижимости (левый берег);Воронеж;Сити-Центр;120000.0;0;157.5
Менеджер по привлечению (зарплатные проекты);Екатеринбург;Газпромбанк;;0;168.0
Менеджер прямых продаж в Альфа-Банк;Москва;Альфа-Банк;130000.0;0;168.0
Психолог;Тюмень;АСУ СОН ТО Винзилинский дом социального обслуживания;40000.0;1;147.0
Педагог-психолог в детский сад;Агалатово;Эрудит;60000.0;1;
Психолог;Курган;Государственное казенное учреждение Курганская областная психоневрологическая больница;31157.0;1;168.0
"Психолог/нейропсихолог детский (Медцентр ""ЧудоДети"")";Санкт-Петербург;Группа Компаний Вирилис;20000.0;1;
Ночной администратор даркстора Ozon Fresh (Красногорск, пос. Отрадное);Красногорск (Московская область);Ozon;108000.0;0;165.0
Психолог-консультант;Пермь;ПРОО Территория семьи;;3;119.0
Руководитель торгового сектора;Калуга;Лемана ПРО;;1;168.0
Администратор склада Ozon Fresh (м. Автозаводская);Нижний Новгород;Ozon;70000.0;1;165.0
Супервайзер группы продаж;Руза (Московская область);Ростелеком;99000.0;1;168.0
Администратор стойки информации (ул. 25 Сентября);Смоленск;Лента, федеральная розничная сеть;53600.0;0;
Team Lead - Outbound Sales (RU рынок);Тбилиси;Хвостов Александр Сергеевич;114000.0;1;168.0
Администратор склада в Ozon Fresh (м. Пионерская, Малая Филёвская 13);Москва;Ozon;100000.0;0;165.0
Повар мясного производства (ул. Осиновая);Воронеж;Лента, федеральная розничная сеть;60000.0;0;
Продавец-кассир;Подольск (Московская область);Улыбка радуги;56925.0;0;92.0
Заведующий отделением сестринского ухода (с. Александровка);Азов;ГБУ РО ЦРБ в Азовском Районе;92500.0;3;168.0
Менеджер по административным и бухгалтерским вопросам;Белгород;Лемана ПРО;69575.0;1;168.0
Главный специалист отдела корпоративных действий Депозитария;Москва;Россельхозбанк;180000.0;3;168.0
Cпециалист по документообороту / координатор;Москва;Lamoda;;1;168.0
Администратор - менеджер;Мытищи (Московская область);Скави;65000.0;1;180.0
Специалист по продажам дизайн-проектов;Саранск;Лемана ПРО;55400.0;0;168.0
Психолог-консультант / Менеджер по продажам в онлайн школу - психология, медитации (входящие заявки);Екатеринбург;Остро;150000.0;1;144.0
Бармен (м. Невский проспект/Гостиный двор);Санкт-Петербург;Big Family;65000.0;1;180.0
Руководитель торгового сектора;Тула;Лемана ПРО;;1;168.0
Руководитель направления soft skills для детей в онлайн-школу;Москва;Школа Блокси;100000.0;3;
Администратор торгового зала (Ленинградский проспект);Кемерово;Лента, федеральная розничная сеть;76500.0;1;180.0
Педагог-психолог;Москва;ГБУ ЦССВ имени Ю.В. Никулина;100000.0;1;147.0
Ведущий инженер обеспечения энергоснабжения объектов;Москва;МТС;207000.0;1;168.0
Руководитель секции (ул. Блюхера);Челябинск;Лента, федеральная розничная сеть;96500.0;1;
Специалист 2 категории группы мониторинга средств массовых коммуникаций;Астрахань;ГРЧЦ, ФГУП;48840.0;1;168.0
Главный специалист по безопасности;Смоленск;МАГНИТ, Розничная сеть;;1;168.0
Психолог по работе со старшим поколением;Реутов (Московская область);ГБУСО МО Комплексный Центр Социального Обслуживания и Реабилитации Балашихинский;55000.0;1;168.0
Инженер-энергетик;Курск;Ростелеком;58500.0;0;168.0
Менеджер по работе с блогерами;Санкт-Петербург;Институт Smart;105000.0;1;168.0
Преподаватель / Учитель / Репетитор ФГОС (математика и физика);Москва;EdEra School;3500.0;3;
Специалист отдела персонала (Шереметьевская улица);Санкт-Петербург;Лента, федеральная розничная сеть;81950.0;1;168.0
Психолог;Нижневартовск;БУ Ханты-Мансийского Автономного Округа - Югры Нижневартовский Комплексный Центр Социального Обслуживания Населения;64624.0;0;168.0
Педагог-психолог;Хабаровск;МБУ ППМС-Центр;31236.0;1;168.0
Старший продавец (д. Брантовская);Санкт-Петербург;Лента, федеральная розничная сеть;66200.0;1;
Психолог;Адлер;ФКУ Главное бюро медико-социальной экспертизы по Краснодарскому краю;36000.0;1;168.0
Педагог-психолог;Бишкек;Листкова Т. В.;;0;201.0
Оператор на чат МТС Банка;Скопин;МТС;60000.0;0;180.0
Медицинский представитель;Наманган;Delta Medical;;1;168.0
Специалист по работе с физическими лицами в точку продаж банка;Нижний Тагил;Банк ВТБ (ПАО);57000.0;0;168.0
"Пекарь (ТЦ ""Галеон"")";Москва;Лента, федеральная розничная сеть;100950.0;0;
Ночной администратор склада в Ozon Fresh (м. Тушинская, Свободы 20);Москва;Ozon;108000.0;0;165.0
Product Manager (Менеджер продукта) в институт психологии;Москва;Международный Институт Профессиональной Психологии;110000.0;1;157.5
