name;area;employer;salary;experience;monthly_hours
AQA/Тестировщик -автоматизатор (web, mobile);Москва;Платформа ОФД;180000.0;1;176.0
DevOps-инженер;Санкт-Петербург;Бойлер лабс;;3;176.0
Аналитик данных (Data analyst);Москва;Красное & Белое, розничная сеть;;1;176.0
Middle Python разработчик;Москва;ВижнЛабс (VisionLabs);250000.0;3;176.0
Python-разработчик (PyQt/PySide);Москва;СберМедИИ;;3;176.0
Python разработчик;Новосибирск;Тензор;175000.0;3;176.0
Продуктовый аналитик (Middle);Санкт-Петербург;Горбилет;200000.0;3;176.0
Специалист по информационной безопасности;Екатеринбург;Бьюти-ретейлер Золотое Яблоко;;1;176.0
Начинающий инженер - программист low-code (офис);Москва;Клеверенс Софт;50000.0;0;176.0
DevOps-инженер;Минск;Бэлл Интегратор;;3;176.0
Разработчик Python (Middle);Санкт-Петербург;Единая Информационная Система ЖКХ;130000.0;1;176.0
Middle+ / Senior инженер автоматизированного тестирования (AQA Python);Москва;RedLab;160000.0;6;176.0
Full-Stack разработчик (backend и инфраструктура);Караганда;36 задач;112500.0;1;176.0
Infrastructure Security Engineer (OpenStack);Астана;EXNESS Global Limited;;3;176.0
DevOps / SRE Team Lead;Москва;Антиплагиат;;3;176.0
Стажёр фулстек-разработчик/Intern full-stack development;Санкт-Петербург;Рекруто;;0;
Наставник по IT-направлениям в Онлайн-Школу;Москва;Rebotica;80000.0;0;152.0
Преподаватель программирования;Череповец;Селезнева Виктория Владимировна;50000.0;0;88.0
Middle Python Developer;Санкт-Петербург;Evercode Lab;;3;176.0
Delphi-разработчик (в офис, г. Ижевск);Ижевск;БИТ Мастер;;1;176.0
Наставник по IT-направлениям в Онлайн-Школу;Санкт-Петербург;Rebotica;80000.0;0;152.0
Координатор процессов тестирования / QA Manager;Москва;YADRO;;3;176.0
Python Developer (Strong Middle / Senior);Ташкент;UNICON.UZ;;3;176.0
Инженер сетей передачи данных/Сетевой инженер;Ростов-на-Дону;Югтелеком;90000.0;1;176.0
Senior AppSec engineer;Москва;Циан;;3;198.0
Senior Python Engineer (AI / Production Systems) - вне РФ;Москва;Hi, Rockits!;;6;176.0
Инженер информационной безопасности;Москва;Цифровой аудит;;3;176.0
Tech - Team Lead (Python, Django, JavaScript, React, React Native);Москва;A SWISS GROUP;;3;176.0
Python-разработчик;Москва;Ситуационно-Информационный Центр Министерства Транспорта Российской Федерации;;3;176.0
Python разработчик (LLM);Санкт-Петербург;DCloud;250000.0;3;176.0
Аналитик по учёту рабочего времени;Москва;АЛМАЗ;130000.0;1;176.0
Специалист по фрод-мониторингу;Бишкек;Финансовый сервис О!Деньги (ОсОО Грин Телеком Сервис);;1;176.0
Инженер-Программист микроконтроллеров;Санкт-Петербург;Козицкая Юлия Ярославовна;85000.0;0;176.0
Преподаватель IT дисциплин;Екатеринбург;Компьютерная академия TOP (Компьютерная Академия ТОП);70000.0;1;176.0
Инженер регулировщик радиоэлектронной аппаратуры (РЭА);Зеленоград;Silines;100000.0;0;176.0
Системный администратор;Москва;Клируэй Текнолоджис;225000.0;6;176.0
Аналитик сетевой безопасности;Санкт-Петербург;Совкомбанк Технологии;;1;176.0
Разработчик python;Новосибирск;Банк Акцепт;;1;176.0
QA Automation (Python);Воронеж;РЕЛЭКС;;6;176.0
Python-разработчик (разработка и интеграция ML cервисов);Москва;ФГУП ГлавНИВЦ Управления делами Президента Российской Федерации;;3;176.0
Lecturer Computer Science / Software Engineering;Ташкент;СП ООО ANIQ VA IJTIMOIY FANLAR UNIVERSITETI;8424.675000000001;3;168.0
Программист Python;Москва;ГК «ХайТэк»;;6;176.0
AQA-инженер;Санкт-Петербург;ГЛОБАЛ ПЭЙ;200000.0;3;132.0
Senior Backend Developer (Python);Ташкент;UZINFOCOM;;6;176.0
Data инженер (разработчик DWH);Санкт-Петербург;Клевер Солюшнс;;1;176.0
Backend Middle Python разработчик в команду AI;Москва;amoCRM;180000.0;1;176.0
Data Engineer / Дата-инженер;Санкт-Петербург;Procter & Gamble;250000.0;1;176.0
Аналитик в Отдел взыскания;Москва;МТС Банк;;1;176.0
Специалист по химической инженерии/материаловедению с использованием ИИ;Нижний Новгород;Империус Групп;;3;176.0
BigData DevOps/DataOps;Москва;Тера Интегро;;3;176.0
Руководитель отдела аналитики и обработки данных (data office);Москва;MillionAgents;215000.0;6;176.0
Ведущий специалист-программист;Санкт-Петербург;Ленморниипроект;;3;176.0
DevOps-инженер, Отдел технологического консалтинга;Москва;Б1 (B1);;1;176.0
Руководитель управления по развитию IT-инфраструктуры;Москва;АНО ЦИСМ;;6;176.0
Программист 1С (департамент программного обеспечения);Новосибирск;Красное & Белое, розничная сеть;;1;176.0
Младший аналитик;Санкт-Петербург;ПРОЕКТ  111;80000.0;3;176.0
Руководитель направления KYT-аналитики;Москва;СБЕР;;0;176.0
AI инженер RnD;Москва;РегионСтройКомплект;250000.0;0;176.0
Python разработчик (Software Engineer);Москва;Консалт Плюс;400000.0;3;176.0
Ментор;Бишкек;ОсОО Кодифай Академи;;1;44.0
ETL-разработчик;Краснодар;Т1;;3;176.0
Дата-аналитик (антифрод) в Дзен;Москва;VK;;3;176.0
Senior Python Developer (FastAPI);Москва;USETECH;;3;176.0
Младший аналитик (Python);Москва;REV Ritter;80000.0;1;176.0
Middle Python программист;Новосибирск;Авантелеком;;3;176.0
Главный специалист (DevSecOps);Ташкент;Капиталбанк;;1;176.0
Senior Python Developer Backend;Астана;Лидсфлоу;250000.0;3;176.0
Fullstack-разработчик OpenClaw;Сербия;Agiens;;3;198.0
Senior Backend (Django + FastAPI) Разработчик;Москва;Сеть фитнес-клубов Spirit;;3;176.0
Системный инженер АСУ ТП;Нижний Новгород;Синтек;120000.0;1;176.0
Программист C++/Qt;Москва;АМИКОН;;3;176.0
Data Engineer;Москва;Axenix (ранее Accenture);;3;176.0
Программист (тьютор);Хабаровск;KIBERone (ИП Пальцева Татьяна Викторовна);55000.0;0;110.0
Senior Data Scientist (NLP) в Автоматизацию коммуникаций;Москва;RWB (Wildberries & Russ);;3;176.0
Главный финансовый аналитик;Москва;БКС Банк;;3;176.0
Data Engineer;Москва;Navio;;3;176.0
Ментор по пробным урокам;Бишкек;ОсОО Кодифай Академи;;1;88.0
Lead full-stack developer;Москва;Сервис Руки;;3;176.0
Ведущий оператор / Ведущий специалист по данным и процессам;Москва;Медико-фармацевтический дистрибьютор;;1;176.0
Младший специалист отдела разработки (Python) / Специалист по парсингу данных;Москва;MillionAgents;70000.0;1;176.0
Разработчик Python / Технический специалист;Ростов-на-Дону;Гребенников Вадим Владимирович;110000.0;0;187.0
SRE-инженер;Москва;Финфрейм;;3;176.0
Системный администратор;Нальчик;УК Сиринж;40000.0;1;176.0
Аналитик-математик / Data Scientist (без ML);Москва;AppMagic;;1;176.0
Full Stack Developer (JavaScript / Node.js / Python);Ташкент;TECHIFY;76000.0;1;198.0
Python-разработчик (Middle/Senior);Москва;X5 Tech;;3;176.0
Системный инженер/Инженер технической поддержки L3/DevOps инженер;Хабаровск;Selecty;230000.0;3;176.0
Senior Python Engineer (AI & Automation);Минск;Syberry CIS;;3;176.0
Младший специалист отдела разработки (Python) / Специалист по парсингу данных;Владивосток;MillionAgents;70000.0;1;176.0
Middle Backend-разработчик (Python);Воронеж;РАНТЕЛ;140000.0;1;176.0
Продуктовый аналитик (middle);Москва;ВФМ Технолоджи;170000.0;3;176.0
Инженер сетевой безопасности;Новосибирск;2ГИС;;3;176.0
Аналитик данных (офис, ул. Вавилова);Москва;Bell Integrator;;1;176.0
Python Developer (Django / amoCRM / AI);Санкт-Петербург;Говори24;150000.0;1;176.0
Middle+/Senior backend-разработчик на Python/Django;Москва;Терентьев Михаил;;3;176.0
SIEM-инженер (Splunk · Smart Monitor);Нижний Новгород;ЕС-лизинг;225000.0;1;176.0
Python-разработчик;Ростов-на-Дону;Fortech;100000.0;1;176.0
Инженер по тестированию (QA) / Тестировщик платформы для обучения нейросетей;Москва;Федеральное автономное учреждение Государственный Научно-Исследовательский Институт Авиационных Систем;105000.0;1;176.0
QA Engineer (Middle/Senior);Ташкент;ROBOSELL;7560.0;1;
Инженер по настройке контроллеров базовых станций (BNС/RNC);Москва;T2;;1;176.0
Системный инженер;Москва;Випсервис;170000.0;1;176.0
Backend-разработчик Python (Junior);Нижний Новгород;Алабуга, ОЭЗ ППТ;112500.0;1;176.0
Senior QA automation Python specialist;Казань;Maxim technology;;3;176.0
Python Backend Developer (Quantum BU);Израиль;V4Scale;266000.0;6;176.0
Application Security Engineer (AppSec);Москва;Флант;;3;176.0
Engine Programmer C++ (Мир танков);Санкт-Петербург;Леста Игры;;1;176.0
Product/data analyst;Москва;RWB (Wildberries & Russ);;3;176.0
Продуктовый аналитик;Алматы;Ticketon Events;;3;176.0
Старший инженер по автоматизации тестирования Python, Рекламный кабинет Core;Москва;Ozon;;1;176.0
Python-разработчик;Казань;Лоция;;3;176.0
Наставник по автоматизации тестирования (Java / Python / JavaScript) в онлайн-школу программирования;Москва;Хекслет;;3;
Старший инженер по автоматизации испытаний (космические агрегаты);Москва;БЮРО 1440;;3;176.0
Python-разработчик Techlead;Алматы;Публичная Компания «Freedom Finance Global PLC»;;6;176.0
Тестировщик;Алматы;MyCar Group;;1;176.0
Senior Python Software Engineer (Cyprus);Астана;EXNESS Global Limited;;6;176.0
Python-разработчик (Middle+);Алматы;Globerce Inc.;;3;176.0
Middle Data\Product Analyst;Москва;СБЕР;;6;176.0
Python Developer — Finance Analytics;Москва;AbeloHost B.V.;261000.0;3;176.0
ML-инженер;Екатеринбург;Goulash.Tech;;3;176.0
Data инженер (Senior), ритейл;Москва;SkillStaff;;3;176.0
DevOps-инженер;Москва;Домклик;;1;176.0
Специалист искусственного интеллекта;Астана;РГП Госэкспертиза;67500.0;1;176.0
Спикер по курсу «Дата Аналитика»;Ташкент;Qadam Education;;1;
Аналитик Sql в Департамент внутреннего аудита (Junior);Москва;Банк ВТБ (ПАО);;1;176.0
Data Engineer (MLOps);Екатеринбург;КБ Уральский банк реконструкции и развития (УБРиР);;1;176.0
Учитель информатики в онлайн-школе (проверка работ учеников);Санкт-Петербург;InternetUrok;23500.0;1;
Руководитель команды разработки;Москва;HARTUNG;;3;176.0
Backend-разработчик Python (Производственная Кассовая Платформа);Москва;Вкусно — и точка;;3;176.0
Специалист по созданию лицевых риггов;Воронеж;Russian3DScanner;100000.0;1;176.0
Продуктовый аналитик;Москва;Азиатско-Тихоокеанский Банк;;3;176.0
Сетевой инженер;Москва;Си-Эн-Эс;;3;176.0
Инженер-программист (Python, C++, C# и пр.);Москва;НПО Алмаз;85000.0;0;176.0
QA Fullstack (Java + Python),;Москва;Outlines Technologies;333000.0;3;176.0
Специалист по информационной безопасности;Москва;Инженерный центр Автоматизированные системы контроля;;3;176.0
Администратор баз данных;Троицк (Москва);ГБУ Многофункциональный миграционный центр;176847.0;1;198.0
Руководитель отдела коммерческой аналитики;Москва;Ozon;;3;176.0
Аналитик данных (SQL, ETL);Москва;Uniteller;;1;176.0
Инженер/Инженер 2 категории (бортовое программное обеспечение);Москва;НПЦАП (Научно-производственный центр автоматики и приборостроения имени академика Н. А. Пилюгина);104000.0;0;176.0
Стажер Application Security инженер, Ozon Банк;Москва;Ozon;;0;176.0
Backend-разработчик Python (Middle+ / Senior);Москва;Киберия;;3;176.0
Data Scientist;Москва;Т-Студия;;3;176.0
Middle Python-разработчик;Владимир;ЭлРос;;3;176.0
Разработчик Python в LLM Platform;Минск;Т-Банк;;3;176.0
Аналитик SOC;Москва;АО «ОТП Банк» (JSC «OTP Bank»);;1;176.0
Data Analyst;Москва;Кадровое агентство Candidate;150000.0;1;176.0
Python-разработчик;Воронеж;КСК-Эйч Ар;;1;176.0
Старший специалист/администратор Linux;Москва;Тойота Банк;;3;176.0
Инженер внедрения (IT/ИБ);Москва;Avanpost;;1;176.0
Junior Data Engineer;Москва;ЭКОПСИ Консалтинг;;1;176.0
Junior backend-разработчик (Python);Казань;Модульбанк;50000.0;1;176.0
Инженер внедрения и технической поддержки;Санкт-Петербург;ПРОТЕЙ ТЛ;;1;176.0
Специалист по прогнозированию;Санкт-Петербург;Лента, федеральная розничная сеть;;1;176.0
Senior Python engineer / Старший Python инженер (DevTools);Санкт-Петербург;YADRO;;6;176.0
Программист Python;Самара;НоуТек;;3;176.0
Коммерческий аналитик;Екатеринбург;Айдеко;;3;176.0
Senior Backend Developer (Python, Django);Москва;Lenkep recruitment;;6;176.0
Техлид Java / tech lead Java;Москва;Notamedia;;6;176.0
Инженер по автоматизации тестирования мобильных приложений, Тревел;Москва;Ozon;;3;176.0
Преподаватель по робототехнике;Бишкек;НУРЛАНОВ Э.Н;;1;176.0
Senior Data Engineer (ClickHouse, Python);Астана;Новео;;6;176.0
C++ разработчик алгоритмов геометрического моделирования;Новосибирск;Ледас;135000.0;3;176.0
Senior BI Аналитик Tableau (office);Сербия;TRIBE (LTD STARTRIBE);;3;176.0
Python Developer (Infrastructure);Москва;Леста Игры;;3;176.0
BI-аналитик;Москва;Азбука вкуса;;3;176.0
Data Scientist;Минск;Сбер Банк;;1;176.0
Инженер по автоматизации поддержки;Москва;Юрент;;1;176.0
Python Developer / Backend (Junior+/Middle);Екатеринбург;VICTORY group;120000.0;1;
Архитектор Optimacros;Москва;Эдвансд;;3;176.0
Python-разработчик (Junior);Москва;StafIT;70000.0;0;198.0
Senior QA Automation Engineer (Python);Москва;2ГИС;;6;176.0
Инженер по безопасности / разработчик модулей облачного сканера;Москва;METASCAN;350000.0;3;176.0
Инженер компьютерного зрения / Machine Learning Engineer (для гидравлических роботов);Воронеж;ИНТЕХРОС, Межрегиональная группа компаний;150000.0;1;176.0
Аналитик данных;Кипр;Employcity;;1;176.0
Инженер-робототехник (Стажер);Санкт-Петербург;HR-Prof;;0;176.0
AEO (Answer Engine Optimization) специалист;Минск;Арлайт РУС;;3;176.0
Системный администратор;Тбилиси;Playrix;;3;176.0
Инженер по автоматизации тестирования Python, Навигация и Построение запросов;Москва;Ozon;;1;176.0
Инженер по автоматизации тестирования / Test automation engineer (Python);Санкт-Петербург;Доктор Веб;;3;176.0
Системный администратор;Москва;Группа компаний Астра;;3;176.0
Frontend Developer (Js, VueJs);Астана;Лидсфлоу;80000.0;1;176.0
ML-инженер (Екатеринбург);Екатеринбург;Жизньмарт;;3;176.0
Python Developer (Middle+);Москва;Фабрика Решений;215000.0;3;176.0
ML-аналитик;Москва;БРИКСО;200000.0;3;176.0
Junior/Middle QA manual [Продукты фиксированной связи B2C];Москва;МТС;;1;176.0
Python Developer / Backend (парсеры);Екатеринбург;VICTORY group;120000.0;1;
Разработчик Python;Москва;ProfiStaff;243500.0;1;176.0
BI-аналитик;Москва;Стрит Фалькон;;1;176.0
Integration & BI Engineer (Healthcare IT);Ташкент;JUSTIX;163400.0;1;176.0
DevOps TechLead / Руководитель группы;Москва;edna;;6;176.0
Преподаватель образовательных курсов для детей (Python);Нижний Новгород;Алгоритмика;60000.0;1;
Автор работ по программированию Python;Новосибирск;Homework;90000.0;1;132.0
Старший системный инженер;Москва;РОСКОСМОС;;1;176.0
Разработчик ИИ-продуктов / ведущий программист (ИИ);Москва;Group365;300000.0;6;
QA Automation (Python);Москва;Spice IT;;3;176.0
Ментор учебных программ по аналитике и инженерии данных;Москва;Simulative;;3;
Backend Python Developer;Москва;Альфа-Банк;;1;176.0
Python / Scrapy‑разработчик для долгосрочного проекта по сбору данных;Екатеринбург;Винные аналитические системы;60000.0;1;
Python разработчик в команду AI агентов;Москва;СБЕР;;3;176.0
QA Auto;Москва;Miractal;;6;176.0
Менеджер по продажам;Санкт-Петербург;НПО ПИТОН;140000.0;1;176.0
Фулстек-разработчик (fullstack developer) софта посредством AI-ботов для внутренних сервисов.;Москва;ГК СИГМА-ПРОФИ;100000.0;1;176.0
Менеджер по продажам в офисе (хантер);Москва;ПИТОН;210000.0;1;176.0
Data Engineer;Владивосток;Т-Банк;;3;187.0
Главный сетевой инженер;Москва;Гарант-Парк-Интернет;250000.0;6;176.0
Data Scientist Junior+/Middle (Управление моделирования партнерств и ИТ-процессов);Москва;Банк ВТБ (ПАО);;1;176.0
Системный администратор;Самара;МАЯКМЕТАЛЛ;60000.0;1;176.0
Преподаватель образовательных курсов для детей (Python);Санкт-Петербург;Алгоритмика;60000.0;1;
Аналитик (клиентский сервис);Москва;Ozon;;1;176.0
ML Engineer / Инженер машинного обучения;Санкт-Петербург;Радиофид;130000.0;1;176.0
Python преподаватель;Грозный;Ansar itcompany;75000.0;1;176.0
Инженер-программист С/С++;Москва;Алео-Альянс;;3;176.0
Backend-разработчик (офис);Москва;ФГУП НТЦ оборонного комплекса Компас;131250.0;1;176.0
Junior Data Analyst / Data Analyst;Москва;WhoIsBlogger (WIB);70000.0;1;176.0
Разработчик (Бэкенд developer / Python) Middle+;Тюмень;МСТРОЙ;170000.0;1;176.0
С++ разработчик в команду Алгоритмов Поиска;Новосибирск;2ГИС;;3;176.0
Аналитик-разработчик (ИИ, AI);Москва;Национальная система платежных карт;;3;176.0
Инженер-программист АСУ ТП (весоизмерительное оборудование);Санкт-Петербург;ВЕСТЭК;225000.0;6;176.0
Finance Data Analyst (в Белград);Сербия;TRIBE (LTD STARTRIBE);;3;176.0
Middle Software Developer / Back-end;Минск;ПБК Менеджмент;212800.0;3;176.0
Вирусный аналитик/Malware analyst;Москва;Positive Technologies;;3;176.0
Руководитель направления (эксперт) Отдела бизнес-аналитики;Москва;Азиатско-Тихоокеанский Банк;250000.0;1;176.0
Data Engineer (ClickHouse);Москва;START;;3;176.0
Python-разработчик;Волгоград;Плейспартс;200000.0;3;176.0
Старший инженер по автоматизации тестирования, Python, API, Ozon Bank;Санкт-Петербург;Ozon;;3;176.0
Руководитель маркетинговой аналитики;Москва;Aviasales.ru;;6;176.0
Старший инженер по автоматизации тестирования (Python), Маркетплейс, Заказы в ЛК продавца;Москва;Ozon;;3;176.0
AQA тестировщик (Python);Санкт-Петербург;IT школа Hello World;125000.0;1;176.0
Разработчик драйверов Linux;Санкт-Петербург;Мастерская инструментов разработки;;6;176.0
Младший специалист по автоматизации;Москва;Ренессанс Банк;60000.0;0;176.0
Python Developer;Фергана;NAJOT TA’LIM MARKAZI;7245.0;1;60.0
Инженер по тестированию (Тестировщик) Senior/Middle+;Москва;Иттех;110000.0;3;198.0
Middle Backend разработчик (Python);Астана;SOMNIUM;120000.0;3;176.0
Инженер операционных систем (Linux);Москва;Легион;130000.0;1;176.0
Технический специалист/администратор Битрикс24;Екатеринбург;Техноград;65000.0;3;176.0
Руководитель направления внутреннего аудита (Крым, г. Ялта);Воронеж;Мрия (Mriya Resort);;3;176.0
Backend разработчик;Москва;Aiti Guru;;1;176.0
IT-директор;Москва;Электромобили Мануфэкчуринг Рус;;6;176.0
Senior AI Engineer (text, voice);Москва;evrone.ru;360000.0;3;176.0
Аutomation qa (Python);Санкт-Петербург;IT школа Hello World;125000.0;1;176.0
Валютный аналитик / Финансовый аналитик (Кипр);Кипр;TRIBE (LTD STARTRIBE);;1;176.0
Python-developer;Ярославль;Тензор;137500.0;1;176.0
QA Fullstack (Python);Москва;Positive Technologies;;3;176.0
Developer MS SQL (KLDFS);Москва;Лаборатория Касперского;;3;176.0
Middle DevOps Engineer;Сербия;Employcity;;3;176.0
Senior Python разработчик (Медицинские базы данных);Москва;КРОК;;3;176.0
Fullstack Developer (PHP/React);Москва;GloryTech;200000.0;1;176.0
Senior Python разработчик;Москва;Ингосстрах;;3;176.0
Системный администратор / Специалист технической поддержки;Москва;Deliver;148000.0;1;176.0
Product Analyst (Middle+);Тбилиси;TRIBE (LTD STARTRIBE);;3;176.0
Automation QA Engineer;Москва;Криптонит;;3;176.0
Linux-администратор / Ведущий администратор;Санкт-Петербург;Система управления мероприятием №1;165000.0;3;176.0
Data Science engineer (HR платформа);Москва;СБЕР;;3;176.0
Middle Python-разработчик (AI-агенты);Москва;СБЕР;;3;176.0
QA Engineer (Python) / Инженер по автоматизированному тестированию (TATLIN.UNIFIED);Санкт-Петербург;YADRO;;6;176.0
QA manual engineer;Санкт-Петербург;ATI.SU;;1;176.0
GIS Developer;Астана;AG TECH;;3;176.0
Chief Technology Officer (CTO) / Head of Engineering;Тбилиси;Квантум;;3;176.0
Senior QA инженер;Москва;Думатель;;3;176.0
QA manual (backend/frontend/mobile);Москва;ФАЙВДЖЕН;120000.0;1;176.0
Machine Learning Engineer в команду SDT Pretrain;Москва;Navio;;6;176.0
Python Developer / Ментор;Санкт-Петербург;Интеллектуал Групп;525000.0;3;66.0
Алгоритмист - разработчик (Applied ML);Москва;Национальное Бюро Информатизации;;3;176.0
Риск-менеджер направления интегрированных рисков;Москва;Федеральная корпорация по развитию малого и среднего предпринимательства (АО Корпорация «МСП»);;1;176.0
Middle fullstack (python/vue) developer/Fullstack-разработчик (python/vue);Санкт-Петербург;Арнест ЮниРусь;;3;176.0
Инженер-электроник;Верхняя Салда;ROSSKO PRODUCTION;;3;185.0
Middle fullstack (python/vue) developer/Fullstack-разработчик (python/vue);Москва;Арнест ЮниРусь;;3;176.0
Senior Python Developer (ОФИС);Москва;Selecty;325000.0;6;176.0
Программист/разработчик;Екатеринбург;АРС ФИНАНС;120000.0;1;176.0
Аналитик данных информационной безопасности (SOC, аналитика данных, отчетность);Москва;Банк ВТБ (ПАО);;1;176.0
Разработчик ПО Python / PyQt5;Ростов-на-Дону;ОКТБ Вектор;100000.0;1;176.0
Data analyst;Москва;ГКУ Инфогород;;6;176.0
Python (AI GenUS) specialist;Москва;СБЕР;;1;176.0
Senior Product Analyst в Buyers Experience;Санкт-Петербург;«UZUM TECHNOLOGIES»;;3;176.0
Инженер-программист (C++/Python);Москва;Автономные Технологии;;3;176.0
DevOps инженер (Senior);Москва;ВТБ Факторинг;;1;176.0
Python Backend Developer (Middle);Москва;START;;3;176.0
Инженер автоматизации тестирования (Python);Москва;МТС Банк;;3;176.0
Intern/Manual QA Engineer;Брест;Синтегрико/Syntegrico;;0;176.0
Аналитик данных/Data Analyst;Москва;ФГУП ЦРП;150000.0;3;176.0
Инженер-разработчик C++;Москва;Смарт Энджинс Сервис;200000.0;3;176.0
Специалист системы мониторинга;Москва;Авокод;57500.0;1;176.0
AQA (Python);Санкт-Петербург;Протей, НТЦ;;1;176.0
Senior Node.js developer/Старший разработчик Node.js;Тбилиси;Стэл;342000.0;6;176.0
Сетевой инженер (Москва_Гибрид);Москва;Бристоль, сеть магазинов;;3;176.0
SQL-разработчик;Бишкек;Финансовый сервис О!Деньги (ОсОО Грин Телеком Сервис);;3;176.0
Middle+/Senior Backend Engineer (Golang/Python);Алматы;Choco (ТОО Chocofamily);;3;176.0
Middle Python developer (Telegram-боты+ИИ);Москва;Ai2Biz;112500.0;3;88.0
Senior Data Scientist;Алматы;Филип Моррис Казахстан;;3;176.0
Инженер по информационной безопаности;Москва;СК Ренессанс Жизнь;;3;176.0
Senior Network engineer / Старший сетевой инженер (KORNFELD);Санкт-Петербург;YADRO;;0;176.0
AI Agent Developer;Алматы;devs;;3;176.0
Data analyst (Power BI);Астана;DATAPAX;;3;176.0
Python-разработчик;Москва;НТЦ ИТ РОСА;;3;176.0
Team Lead ML / Data Science;Москва;МАГНИТ, Розничная сеть;;3;176.0
Python разработчик (MLOps);Екатеринбург;Т1;;1;176.0
Аналитик данных в ценообразовании;Самара;Аптеки Плюс;89000.0;3;176.0
Python-разработчик;Санкт-Петербург;ЦРТ | Группа компаний;;3;176.0
Data Scientist;Москва;ТЕКОН-Инжиниринг;;3;176.0
Программист Python (внутренние проекты) / Python Developer (internal projects);Санкт-Петербург;Доктор Веб;;1;176.0
Team Lead Full-stack / Frontend (Vue 3 / Go / Python);Екатеринбург;Майнитек;;3;176.0
Техлид/фулл-стек разработчик DWH+ETL+Power BI;Москва;АНО ИСИРГИ;500000.0;6;176.0
Data analyst;Москва;Лоция;;1;176.0
Консультант по внедрению;Москва;Colvir Software Solutions;;1;176.0
Python-разработчик (middle)/Data Science Engineer (AI Agents & Integrations);Екатеринбург;Finstar Financial Group;;3;176.0
PHP-разработчик / PHP Backend Developer;Москва;СП Солюшен;;1;176.0
Старший инженер по автоматизации тестирования (Python);Москва;БЮРО 1440;;3;176.0
Администратор сервера;Минск;БЕЛТИМ СБ;;3;176.0
Младший аналитик;Москва;ФРОГ;;0;176.0
Python backend разработчик в AI‑стартап;Москва;NanoHire;;3;176.0
Tech Lead;Москва;ТехВилл;;6;176.0
Python AI разработчик;Москва;ИЦ АЙ-ТЕКО;220000.0;1;176.0
Python Developer — Infrastructure;Москва;AbeloHost B.V.;261000.0;3;176.0
Fullstack-разработчик Angular / Python;Москва;WINLINE;;1;176.0
Tech Lead / Senior Python (hands-on);Севастополь;KALININ Консалтинговая компания;360000.0;6;176.0
Backend-разработчик Python (Junior);Тольятти;Алабуга, ОЭЗ ППТ;112500.0;1;176.0
Аналитик в Департамент Маркетинга;Алматы;Моторная компания Астана-Моторс;;1;176.0
Специалист по автоматизации процесса разработки ПО;Минск;Центр банковских технологий;;1;176.0
Разработчик встраиваемого ПО на C++/Python (Robotics SW);Москва;R&D компания, разработчик интеллектуальных роботов;;6;176.0
Software Engineer Python;Москва;DIGITCORE;270000.0;3;176.0
Senior Python Backend Engineer (Asyncio, Highload);Черногория;Betby;585000.0;6;176.0
Chief Data Officer;Москва;ВЕС-Медиа;;3;176.0
Python-разработчик;Москва;Нетбелл;;3;176.0
Разработчик (сетевой) Python (middle+);Санкт-Петербург;НИИ МАСШТАБ;135000.0;1;176.0
QA Automation Engineer (Python/PHP + AI-driven);Москва;РЦНИ;200000.0;6;176.0
Senior Python developer;Москва;GlowByte;;3;176.0
Инженер-исследователь (SIEM/СЗИ);Москва;Реверслаб;200000.0;1;176.0
Руководитель отдела аналитики;Москва;Правительство Москвы;;3;176.0
Инженер радиосвязи БПЛА;Москва;Мацковский Иван Алексеевич;200000.0;3;176.0
Data Scientist (Управление процессных и финансовых моделей);Москва;Банк ВТБ (ПАО);;1;176.0
Senior Data Engineer (ClickHouse, Python);Сербия;Новео;;6;176.0
Python-разработчик в отдел AI-трансформации;Москва;Айтигенио;152000.0;1;165.0
Разработчик RPA;Москва;РОСТ, Группа компаний;;3;176.0
Senior Python Backend Developer;Москва;РОССИ;;6;176.0
Python-developer;Санкт-Петербург;Тензор;175000.0;3;176.0
Аналитик данных;Сербия;Employcity;;1;176.0
Системный администратор;Екатеринбург;Hoff Tech;;1;176.0
Python-разработчик;Москва;РБ;150000.0;3;176.0
Системный администратор / DevOps engineer;Москва;Ростелеком Информационные Технологии;;3;176.0
Data scientist (ML);Минск;Сбер Банк;;3;176.0
Инженер технической поддержки L3;Владивосток;МОНЕТА;107500.0;1;176.0
Продуктовый аналитик (контентные сервисы) ВКонтакте;Москва;VK;;1;176.0
Преподаватель IT дисциплин;Ульяновск;Компьютерная академия TOP (Компьютерная Академия ТОП);20000.0;1;74.0
Python разработчик middle;Ростов-на-Дону;AppEvent;120000.0;1;176.0
Senior Python-developer;Санкт-Петербург;Тензор;300000.0;6;176.0
Team Lead (SIEM);Москва;Реверслаб;300000.0;3;176.0
Инженер по информационной безопасности (сетевая безопасность, СКЗИ);Москва;ЭЛВИС-ПЛЮС;160000.0;1;176.0
AdRev Staff Analyst / Ведущий аналитик в команду Ad Revenue;Москва;«UZUM TECHNOLOGIES»;;6;176.0
Senior Python developer (GigaBus);Москва;СБЕР;;6;176.0
SRE-специалист;Екатеринбург;Навигатор инновационных решений;;3;176.0
Python разработчик (Инструмент управления численностью);Екатеринбург;СБЕР;;1;176.0
Математик-аналитик;Москва;Портовый Альянс;;3;176.0
Senior разработчик;Москва;ЛУКОЙЛ;;6;176.0
Python-разработчик;Тбилиси;the_covert;;3;176.0
