name;area;employer;salary;experience;monthly_hours
Юрист - международник;Москва;Равновесие Капитал;180000.0;3;
Юрист со знанием казахского языка;Алматы;Коллекторское агентство Kaz Collect;37500.0;1;168.0
Юрисконсульт;Набережные Челны;НАХОДКА;73800.0;1;168.0
Юрисконсульт корпоративного отдела;Москва;СТД;130000.0;1;168.0
Юрисконсульт;Краснодар;Банкирро;70000.0;0;168.0
Юрист по банкротству/помощник юриста по банкротству;Москва;Юридическая компания Адвокат по банкротству;125000.0;3;168.0
Юрист/руководитель направления по сопровождению проектного РФ и международного кредитования;Москва;Хевел;;3;168.0
Юрист;Москва;Полилог, КГ;;6;168.0
Юрист;Москва;Медстал;100000.0;1;168.0
Ведущий юрисконсульт отдела правового обеспечения кредитной деятельности;Санкт-Петербург;Россельхозбанк;;1;168.0
Старший юрисконсульт;Москва;МНИТИ;120000.0;3;168.0
Юрист;Дубовка;ТД ГраСС;70000.0;1;168.0
Помощник юриста / Юрист;Ярославль;Профессиональная Коллекторская организация Юридическая Компания Уна Лекс;41000.0;0;147.0
Помощник юриста;Челябинск;ЭВАЗ Консалтинг;55000.0;1;168.0
Юрист в отдел взыскания на стадии работы с ФССП;Екатеринбург;Юридический омбудсмен;92500.0;1;168.0
Юрисконсульт;Москва;ИнтерметГрупп;;1;168.0
Главный юрисконсульт юридического отдела;Москва;Автономная Некоммерческая организация Развитие Городских Технологий;110000.0;6;168.0
Юрист;Оренбург;Надежный Ломбард;60000.0;3;168.0
Ведущий юрист;Казань;ДИО Пласт;;3;168.0
Главный юрисконсульт;Севастополь;ГАУ С Севастопольская Телерадиокомпания;69000.0;1;168.0
Юрист - Судебник;Москва;Московский капитал;150000.0;1;168.0
Помощник юриста;Зеленоград;Кашунка Альянс;85000.0;0;168.0
Юрист;Улан-Удэ;Белоречье;65000.0;3;168.0
Ведущий юрист;Лобня (Московская область);МитМил;170000.0;3;168.0
Юрисконсульт;Красноярск;ЭкономЖилСтрой;70000.0;1;168.0
Помощник юриста с функциями офис-менеджера;Алматы;Modern Energy;60000.0;1;168.0
Юрисконсульт (мцд Лобня);Москва;RosLogistics (ООО Авалон Лоджистикс);113000.0;6;168.0
Юрист;Москва;Студия РЕД КАРПЕТ;70000.0;1;168.0
Юрист Управления правовой экспертизы кредитных проектов;Алматы;Alatau City Bank;;1;168.0
Юрист, г. Тбилиси;Тбилиси;Политех-Плюс;83600.0;3;168.0
Ведущий юрист (банкротство);Москва;Правовые решения;;6;168.0
Юрист;Минск;Деловой финанс;;3;168.0
Юрисконсульт;Нижний Новгород;Автоиспытания;72500.0;3;168.0
Юрисконсульт;Саратов;Группа «Интер РАО»;52000.0;0;168.0
Юрисконсульт 2 категории;Рязань;ГКУ РО Имущественный комплекс Рязанской области;49874.0;3;168.0
Главный юрист (Правовое сопровождение кредитования клиентов ММБ);Москва;Альфа-Банк;;3;168.0
Юрисконсульт;Нижний Новгород;Национальная иммунобиологическая компания;;1;168.0
Ведущий юрисконсульт;Москва;Агропромкомплектация;;3;168.0
Юрист;Кингисепп;Авангард-Стекло;140000.0;1;168.0
Юрисконсульт;Набережные Челны;ТП Интеграл;85000.0;3;168.0
Продуктовый юрист;Санкт-Петербург;Банк Пэйджин;100000.0;3;168.0
Юрист по банкротству;Москва;БФЛ Центр Освобождение;85000.0;1;168.0
Юрист;Нижнегорский;Прокуратура Нижнегорского района Республики Крым;70000.0;0;168.0
Юрист;Красноярск;Стройтекс;150000.0;3;168.0
Юрист;Москва;Мечтаево;150000.0;3;168.0
Ведущий юрист/Начальник юридического отдела (управление недвижимостью, строительство);Москва;Стриминвест, ГК;150000.0;6;168.0
Юрист;Казань;ПромМаркет;120000.0;6;168.0
Юрист по проверке контрагентов;Екатеринбург;КБ Уральский банк реконструкции и развития (УБРиР);;1;168.0
Юрисконсульт (младший);Минск;Б1 Аудиторские услуги;;1;168.0
Юрист;Волгоград;ЮК Заря;55000.0;1;168.0
Юрист (недвижимость, строительство);Санкт-Петербург;Специальное Программное Обеспечение;115000.0;3;168.0
Юрист-делопроизводитель;Санкт-Петербург;ПКО Филберт;95400.0;1;168.0
Юрист;Тольятти;Статус Холл;65000.0;3;168.0
Юрисконсульт;Санкт-Петербург;Северный Технопарк;90000.0;3;168.0
Юрист;Бишкек;ОсОО Кей.Эм.Ай. Лигал;;3;168.0
Юрист;Екатеринбург;Торгсервис 66;80000.0;1;168.0
Юрист;Астана;Одобрен PROJECTS;112500.0;1;200.0
Юрист;Витебск;Компания МЕГАСТЕП;;1;168.0
Юрист (строительство);Санкт-Петербург;Физика Девелопмент;150000.0;3;168.0
Ведущий юрист по банкротству;Москва;АКГ АИП;180000.0;3;168.0
Ведущий юрисконсульт;Санкт-Петербург;Евросиб;;3;168.0
Юрист;Иркутск;Аудиторско-консалтинговая группа Профессионал;80000.0;3;168.0
Юрист/ юрист консультант;Москва;Юридический Консалтинг;75000.0;1;184.0
Юрист;Краснодар;Меха Елизаветы;175000.0;3;250.0
Юрист;Челябинск;Кондитерский дом Аксенов;70000.0;1;168.0
Юрист;Москва;Первая Объединенная Сервисная Компания;100000.0;3;168.0
Юрист в Арбитражный отдел;Клин (Московская область);Help Me! (ИП Сидоренко Ирина Валерьевна);70000.0;1;168.0
Юрисконсульт;Алматы;Рент Групп;;6;168.0
Юрист;Екатеринбург;Сметанина и Партнеры;70000.0;0;168.0
Юрисконсульт;Москва;МСП Лизинг;160000.0;3;168.0
Юрист;Челябинск;Управление по ФКИС Администрации города Челябинска;48500.0;0;168.0
Юрисконсульт;Москва;ГБУЗ г. Москвы Бюро судебно-медицинской экспертизы ДЗМ;115000.0;3;168.0
Главный юрисконсульт;Симферополь;Банк ВТБ (ПАО);;3;168.0
Юрисконсульт;Минск;Профит Гоу;;3;168.0
Юрисконсульт;Коломна (Московская область);КДВ Групп;;3;168.0
Юрист;Алматы;Ticketon Events;;3;168.0
Юрист с функциями делопроизводителя;Москва;КСОР;;1;168.0
Юрист;Алматы;Infinity Logistic;82500.0;1;168.0
Юрист;Алматы;ГЛАВСТРОЙ business.group;75000.0;3;168.0
Юрист;Клин (Московская область);Авто Про Логистик;130000.0;1;168.0
Юрист в налогово-таможенную практику;Санкт-Петербург;Capital Legal Services;;1;168.0
Юрист;Уфа;БизнесАудит;50000.0;1;168.0
Юрист;Курган;Дрягина Анна Павловна;50000.0;0;168.0
Юрист по банкротству;Рязань;Списать-долги. Рус;85000.0;1;189.0
Юрист по ДТП;Москва;Титул;80000.0;0;168.0
Юрист по договорной работе;Москва;Полипласт;200000.0;6;168.0
Юрист-адвокат;Киров (Кировская область);Международная Юридическая Компания Кассин и Партнеры;70000.0;3;115.5
Начальник юридического отдела / Lawyer (Team Lead);Минск;Betera;;3;168.0
Юрисконсульт / Юрист;Нижний Новгород;Центр Юридической Защиты;60000.0;0;168.0
Юрист;Кокшетау;Soltustik Komir;60000.0;3;168.0
Юрист по аренде;Москва;RMixed;;1;168.0
Юрист;Алматы;Магистраль-S;;1;168.0
Юрисконсульт;Москва;Нотариус города Москвы Гиблов Михаил Иванович;80000.0;0;168.0
Юрист по договорам;Алматы;ANTO MOTORS;;1;168.0
Юрисконсульт (г.Магадан);Магадан;Колыманефтепродукт;140000.0;3;
Юрист / Адвокат;Санкт-Петербург;Гарант-Право;90000.0;3;168.0
Юрист в логистическую компанию;Москва;НОВЕЛКО;;3;168.0
Помощник юриста;Хабаровск;Этажи Дальний Восток;55000.0;0;168.0
Юрист по сопровождению сделок с недвижимостью;Москва;Брусника;;6;168.0
Юрисконсульт;Оренбург;Региональное Информационное Агентство Оренбуржье;60000.0;3;168.0
Юрист;Москва;ПОНДЕРА;;6;168.0
Помощник юриста;Алматы;КОЛЛЕКТОРСКОЕ АГЕНТСТВО CREDIT ALMATY;45000.0;0;147.0
Юрист;Иваново (Ивановская область);Кредит Коллект;55000.0;1;168.0
Юрисконсульт;Воронеж;АСУ;70000.0;1;168.0
Юрист;Астана;Штадлер Казахстан;;3;168.0
Юрист/Юрист первичного приема;Москва;Левел Консалтинг;225000.0;3;168.0
Юрист (представитель);Самара;Бебуришвили Николай Юрьевич;70000.0;3;
Помощник юриста;Владивосток;Коллегия юристов Петренко и партнеры;57500.0;1;168.0
Помощник юриста;Актобе;AvtoMarketAlmaty;27000.0;0;168.0
Юрист;Москва;Центр Экспертизы Строительной Деятельности;175000.0;3;168.0
Юрист;Саранск;Домоуправление № 35;;3;168.0
Помощник юриста;Воронеж;КредитамНет;35000.0;0;168.0
Юрисконсульт (судебный юрист);Москва;РосЕвроСити;150000.0;3;168.0
Ведущий юрист (Банкротство);Москва;СОТБИ;150000.0;3;168.0
Юрист;Калуга;Большое дело;85000.0;1;168.0
Юрист;Пермь;ЭксКом;70000.0;1;168.0
Юрист/Помощник арбитражного управляющего;Нижний Новгород;Арбитражный управляющий Михеев Александр Александрович;70000.0;0;168.0
Юрисконсульт (претензионно-исковая и договорная работа);Мытищи (Московская область);ЭКСПРЕСС;125000.0;3;168.0
Юрист;Москва;Футбольный клуб Динамо-Москва;;3;168.0
Юрист СМИ;Москва;AVM Media;90000.0;1;168.0
Юрист;Алматы;«Ломбард «CreditLine»;60000.0;3;168.0
Юрист;Астрахань;ТАКСОЛЕТ;50000.0;1;168.0
Ведущий юрисконсульт;Белгород;НеоКонсалтинг;;6;168.0
Юрист (Госслужба);Москва;Служба занятости населения города Москвы;75000.0;1;168.0
Юрист (Банкротство физических лиц);Саранск;Банкирро;65000.0;0;168.0
Юрист (M&A и недвижимость);Москва;Б1 (B1);;3;168.0
Юрисконсульт;Минск;Ювилс Лизинг;;1;168.0
Юрист;Санкт-Петербург;АВТОБЕНЕФИТ;70000.0;1;168.0
Старший юрисконсульт управления судебно-правовой работы;Москва;Норникель;;6;189.0
Помощник юриста;Барнаул;СЗ ИСК Оптимум Сибирь;60000.0;1;168.0
Юрисконсульт по взысканию дебиторской задолженности;Тамбов;Группа «Интер РАО»;71850.0;1;168.0
Юрист;Москва;Лоджистик Форс ДВ;91000.0;3;168.0
Помощник юриста;Симферополь;ЮК Заря;32500.0;0;168.0
Юрисконсульт;Санкт-Петербург;Аэропорт Пулково (ООО Воздушные Ворота Северной Столицы);;1;168.0
Юрисконсульт;Пермь;ЦН АЛЬФА;80000.0;3;168.0
Корпоративный юрист;Москва;Ростелеком;198000.0;3;168.0
Юрист по получению медицинской лицензии;Алматы;Клин Продактс;100000.0;1;
Помощник юриста;Хабаровск;БКФ Групп;50000.0;0;168.0
Юрист;Астана;Трест Средазэнергомонтаж, АО;;3;168.0
Помощник юриста;Москва;PROGRESSION GROUP;37500.0;0;168.0
Юрисконсульт;Тверь;Тверской Правовед;70000.0;1;147.0
Помощник юриста;Казань;ГозПоддержка, КПКГ;50000.0;0;184.0
Юрисконсульт;Салехард;ГМСК Заполярье;98000.0;3;168.0
Помощник юриста;Орел;КредитамНет;30000.0;0;168.0
Младший юрист;Тюмень;ГК Проминдустрия;65000.0;1;168.0
Юрист (строительство, девелопмент);Москва;AB Development;190000.0;3;168.0
Юрист;Иваново (Ивановская область);Ившвейстандарт;60000.0;3;168.0
Ведущий юрист (строительство);Москва;Энергоресурс;150000.0;1;168.0
Ведущий юрисконсульт;Москва;РБС Гарпия;165000.0;6;168.0
Юрист (нормативно-правовое обеспечение);Москва;СТИ;;1;168.0
Юрист;Новосибирск;Сараев Михаил Юрьевич;60000.0;1;168.0
Юрист;Уфа;Правовой Путь;85000.0;1;168.0
Юрист первичного приема;Москва;Вим Легис Групп;250000.0;1;210.0
Юрист;Санкт-Петербург;Иннова Менеджмент;;3;168.0
Юрисконсульт;Одинцово (Московская область);ТД АГРОКОМБИНАТ ДЗЕРЖИНСКИЙ;60000.0;1;
Юрист направления информационной безопасности (IT / IP);Москва;PROWAY;;3;147.0
Помощник юриста;Москва;NCARS GROUP;175000.0;1;189.0
Юрист;Москва;Биотоп Групп;;3;168.0
Юрист;Саратов;Комитет по жилищно-коммунальному хозяйству администрации муниципального образования Город Саратов;42700.0;1;168.0
Юрисконсульт;Тверь;МБУ Дороги Твери;55000.0;1;168.0
Ведущий юрисконсульт;Челябинск;Завод Металлоконструкций Рябина;80000.0;3;168.0
Юрист;Екатеринбург;Строй Микс Сервис;100000.0;3;168.0
Младший юрист;Москва;ФМП Групп;80000.0;1;168.0
Юрист;Бишкек;ОсОО Атрекс Консалтинг;;1;168.0
Юрисконсульт направления претензионно-исковой работы;Екатеринбург;КБ Уральский банк реконструкции и развития (УБРиР);80000.0;1;168.0
Юрист по корпоративной работе;Москва;СТИ;;1;168.0
Продуктовый юрист (Senior);Санкт-Петербург;Пэй Энджин;;3;168.0
Юрисконсульт (строительная компания);Санкт-Петербург;КОНСТАНТА-60;62500.0;3;
Делопроизводитель/юрисконсульт/помощник нотариуса;Климовск (Московская область);Нотариус Подольского нотариального округа Московской области Шабалова Кристина Олеговна;70000.0;0;168.0
Юрисконсульт в кредитовании юридических лиц;Самара;Банк ВТБ (ПАО);;0;168.0
Секретарь суда (юрисконсульт);Ижевск;Главное Управление Юстиции Удмуртской Республики;38000.0;0;168.0
Юрисконсульт;Москва;ПИР;160000.0;3;168.0
Юрист (Девелопмент);Москва;Джи Три Групп;180000.0;3;168.0
Юрист (начинающий юрист);Нижний Новгород;Управление Федеральной службы по надзору в сфере связи, информационных технологий и массовых коммуникаций по Приволжскому федеральному округу;45000.0;0;168.0
Младший юрисконсульт;Москва;Авто-Евро;100000.0;1;168.0
Юрист (сфера ЖКХ);Москва;Си энд Ю Ко;;1;168.0
Старший юрист по сопровождению сделок с ЦФА, криптоактивами;Москва;Токеон;;3;168.0
Юрисконсульт;Находка;Находкинский морской торговый порт;79900.0;1;168.0
Младший налоговый юрист (В2В консалтинг);Москва;ПБУ;150000.0;3;168.0
Юрист;Тюмень;УК ТЭСК;;3;
Юрист;Новосибирск;Экспортер;70000.0;1;168.0
Помощник юриста/юрист;Санкт-Петербург;Гарант-Право;50000.0;0;168.0
Ведущий судебный юрист;Казань;Худяков Роман Вадимович;120000.0;3;189.0
Ведущий юрисконсульт Управления теплосбытовой деятельности по г. Канску;Канск;Сибирская генерирующая Компания;58000.0;3;168.0
Юрист;Москва;Группа компаний Монарх;130000.0;3;168.0
Юрисконсульт;Санкт-Петербург;360 СТРОИТЕЛЬСТВО;110000.0;3;168.0
Юрист;Тюмень;Менделеев;;1;
Юрист;Подольск (Московская область);ГК Подольские Металлы;140000.0;3;168.0
Помощник руководителя направления Collection (Юрисконсульт);Ташкент;«UZUM TECHNOLOGIES»;;1;168.0
Юрист;Смоленск;Маркетспейс;;6;168.0
Помощник юриста;Москва;Содружество Земельных Юристов;77500.0;0;168.0
Ведущий юрисконсульт;Петропавловск-Камчатский;ФГАУ РОСЖИЛКОМПЛЕКС;100000.0;1;168.0
Юрист в строительную компанию;Новосибирск;СМСС;80000.0;3;168.0
Юрист;Москва;Оникс;110000.0;3;168.0
Юрисконсульт;Ростов-на-Дону;Finbridge;65000.0;1;168.0
Юрисконсульт;Омск;Енисей-сервис;50000.0;3;168.0
Юрисконсульт (складская логистика);Лобня (Московская область);RosLogistics (ООО Авалон Лоджистикс);113000.0;6;168.0
Юрисконсульт;Москва;Бионика;140000.0;3;168.0
Младший юрист;Балашиха (Московская область);ЮК Туров и Партнёры;60000.0;0;168.0
Юрист;Санкт-Петербург;BY business group (Бизнес-Юрист);100000.0;1;168.0
Юрист договорного отдела;Москва;Скандрайв;120000.0;3;168.0
Юрист;Жуковский  (Московская область);Центр-Огородник;100000.0;3;168.0
Ведущий юрисконсульт;Туапсе;Электросети Кубани;53400.0;0;168.0
Юрист (Филиппины);Филиппины;EastTechConnect Agency;;1;168.0
Юрист;Нижний Новгород;Юррайт;50000.0;0;
Юрист;Костанай;Костанай DWT/ДВТ;55800.0;1;168.0
Юрист ВЭД;Москва;FarEast;150000.0;3;168.0
Юрист по судебной работе с ресурсоснабжающими организациями;Москва;Мастер-Проф;120000.0;6;168.0
Юрист;Красноярск;М2БП;135000.0;3;168.0
Юрист (банковский опыт);Москва;МОСКОМБАНК;125000.0;1;168.0
Юрист (сфера медиа B2B);Краснодар;DoubleDay;70000.0;1;168.0
Юрист;Москва;ИМДУГУД;200000.0;3;168.0
Юрист;Москва;Российское Авторское Общество;175000.0;3;168.0
Юрисконсульт;Краснодар;НАО Кубаньгазификация;70000.0;3;168.0
Ведущий юрист;Самара;Соноскейп;100000.0;3;168.0
Юрист;Курган;Ассоциация Региональное Объединение Строителей Эра;90000.0;1;168.0
Юрисконсульт;Москва;Нотариус Зубовская Валентина Алексеевна;;1;168.0
Помощник Юриста;Красногорск (Московская область);ПКО Сармат;45000.0;1;168.0
Юрист;Пермь;Чернышев Антон Викторович;80000.0;1;168.0
Юрист;Новосибирск;ДельтаЛизинг;100000.0;3;168.0
Юрист;Санкт-Петербург;Банкирро;75000.0;0;168.0
Юрист;Москва;ГБУЗ Московской области Щёлковская Больница;70000.0;0;168.0
Юрисконсульт;Гомель;Белэкс и К;;3;168.0
Юрисконсульт;Тольятти;МАУ МФЦ;44000.0;1;168.0
Юрист;Краснодар;Центр Финансовых Решений;;1;168.0
Юрист;Краснодар;ЭКСПРУС;105000.0;1;168.0
Юрист;Екатеринбург;Радо;80000.0;3;168.0
Помощник юриста;Санкт-Петербург;Некоммерческое партнерство Балтийское межрегиональное партнерство Арбитражных управляющих;62500.0;1;168.0
Юрист;Астрахань;Мордвинов Алексей Сергеевич;42500.0;0;168.0
Юрист;Алматы;Bilim Land (Bilim Group);;3;168.0
Юрист;Москва;Юрист Атакишиев Максим Мансурович;100000.0;1;168.0
Юрист;Москва;Кадровое агентство ИМПЕРИЯ КАДРОВ;130000.0;0;168.0
Юрист;Ташкент;Ticketon Events;;3;105.0
Юрист;Алматы;Ресурс Плюс KZ;;3;168.0
Юрист в организацию;Уфа;МироМакс;80000.0;1;168.0
Юрист;Астана;World-Class, ТМ (ИП Игнатенко);30000.0;3;
Юрист;Ярославль;НТА;75000.0;1;168.0
Помощник юриста;Барнаул;Юридическое бюро Лобби;50000.0;1;168.0
Помощник юриста;Майкоп;УК ФЦБ;65000.0;1;168.0
Юрист по сопровождению банковских и текущих операций Банка;Москва;СДМ-Банк, (ПАО);110000.0;3;168.0
Юрист;Тюмень;Нео-Терм;160000.0;6;168.0
Юрист;Санкт-Петербург;Санкт-Петербургский Арбитражный Управляющий;90000.0;1;168.0
Юрисконсульт;Курск;Rubex group;53000.0;1;168.0
Юрисконсульт;Белорецк;Аструм, УК;50000.0;1;168.0
Помощник юриста;Феодосия;УК ФЦБ;70000.0;0;168.0
Помощник юриста;Челябинск;Юридическое бюро Перегонцев и Партнеры;70000.0;1;168.0
Юрист;Москва;Студия Артемия Лебедева;90000.0;1;168.0
Юрист по документальному сопровождению;Краснодар;Правовой Информационный Центр;70000.0;1;168.0
Юрист;Новокузнецк;КФЛ;75000.0;1;168.0
Юрист;Ростов-на-Дону;Юридическая компания CONSTANTA LEGAL;82500.0;6;147.0
Юрист первичного приема;Тверь;Сиделева Дарья Андреевна;70000.0;0;189.0
Юрист/помощник юриста;Брянск;ЮЦ Фемида;35000.0;3;
Помощник юриста;Москва;Возрождение;115000.0;0;168.0
Юрист/секретарь судебного заседания аппарата мирового судьи Московской области ( Балашиха с/у2);Балашиха (Московская область);Главное управление по обеспечению деятельности мировых судей Московской области;72500.0;0;168.0
Помощник юриста;Москва;Арх-и-Арт;;1;168.0
Юрисконсульт;Москва;Системы Газовой Автоматики;150000.0;3;168.0
Юрист;Пермь;НБТех;60000.0;1;168.0
Ведущий юрист;Москва;F6;;6;168.0
Юрист первичного приема;Санкт-Петербург;АВРОРА;200000.0;1;168.0
Помощник юриста;Краснодар;Мир недвижимости и права;40000.0;0;168.0
Юрист первичного приёма/юрист начального уровня;Челябинск;Центр Защиты Прав Человека Равноправие;95000.0;0;168.0
Специалист по кадрам (юрист);Тамбов;Тамбовское областное ГБУ Региональный информационно-консультационный центр агропромышленного комплекса;35000.0;1;168.0
Юрист;Краснодар;Важные детали;105000.0;3;189.0
Ведущий юрист по договорной работе;Москва;Четыре Лапы;;3;168.0
Юрисконсульт в отдел сопровождения деятельности территориальных органов Роснедр;Москва;ФГКУ Росгеолэкспертиза;51500.0;0;168.0
Юрист-судебник (физические и юридические лица);Москва;Лемикс;115000.0;3;168.0
Юрист/делопроизводитель в отдел торгов;Саратов;Федеральная Экспертная служба;40000.0;0;
Юрист (налоговая практика);Москва;NSV Consulting;135000.0;1;168.0
Юрист;Рязань;ЮК Заря;55000.0;1;168.0
Младший юрист;Москва;Сенсорика;;1;168.0
Юрист;Саранск;МКК Арктар-Финанс;50000.0;3;168.0
Помощник юриста;Волгоград;ПКО Воксис;52500.0;1;168.0
Юрист;Москва;ЭКОЙЛ;160000.0;3;168.0
Ведущий юрист по международному праву;Москва;Платежное Решение;;6;168.0
Юрист первичного приёма;Челябинск;Юридическое бюро Перегонцев и Партнеры;;1;168.0
Юрист;Москва;Синявина Юлия Александровна;160000.0;3;168.0
Юрисконсульт (пищевая промышленность);Балабаново;Итера;;3;168.0
Юрисконсульт (МАХ);Хабаровск;ХАБАРОВСКИЙ АЭРОПОРТ;75000.0;1;168.0
Ведущий юрисконсульт;Одинцово (Московская область);Группа компаний ВЕКТОР;180000.0;1;168.0
Помощник юриста;Санкт-Петербург;Моторверк – Сервис Генераторных Установок;;1;168.0
Юрист;Казань;СК Аркада, ООО;120000.0;6;168.0
Юрисконсульт;Москва;Брусника;;3;189.0
Главный юрист;Ташкент;SOF GROUP MANAGEMENT LLC;;3;168.0
Ведущий юрист;Москва;Позитив Медиа;160000.0;3;168.0
Ведущий юрист;Москва;SinaLex;150000.0;6;168.0
Юрист в ломбард;Алматы;iKomek Ломбард;78750.0;1;168.0
Юрист;Москва;FINTECH SERVICE;;1;168.0
Юрист;Санкт-Петербург;Правовой центр Аксиома;120000.0;1;178.5
Юрист первичных консультаций;Оренбург;Кодекс Чести;105000.0;0;168.0
Юрист;Ставрополь;БАРКИНВУД;55000.0;1;168.0
Налоговый юрист;Москва;Налоговое Бюро;100000.0;3;
Бухгалтер-юрист;Краснодар;Капитал;90000.0;3;210.0
Ведущий юрисконсульт в отдел закупок;Москва;ФГБУ Рослесинфорг;120000.0;3;168.0
Юрист;Улан-Удэ;Онсайд;100000.0;1;168.0
Младший юрист в практику разрешения споров;Москва;Московская коллегия адвокатов Томашевская и Партнеры;;3;168.0
Юрист / помощник юриста;Ревда (Свердловская область);Деловой Мир - Сертификация;57500.0;1;168.0
Юрист по договорной работе;Нижний Новгород;Константа;60000.0;1;
Юрисконсульт;Петрозаводск;МКДЭКСПЕРТ;50000.0;1;168.0
Юрист;Москва;ТОК;100000.0;1;168.0
Юрисконсульт;Москва;НПО Родина;200000.0;6;168.0
Старший судебный юрист;Санкт-Петербург;В СВОЁМ ПРАВЕ;120000.0;3;168.0
Младший юрист;Москва;Гранит;110000.0;1;168.0
Помощник юриста;Челябинск;Юридическая компания Ваш партнер;55000.0;0;168.0
Юрист;Березовский (Свердловская область);ИНТЕГРА;100000.0;3;168.0
Помощник юриста;Ульяновск;Крашенинников Андрей Сергеевич;53000.0;1;174.0
Юрист;Москва;Фемида-Москва;70000.0;3;168.0
Юрист;Москва;КЛИФФ;;1;168.0
Юрист;Санкт-Петербург;РУСКОНСТРУКТ;;1;168.0
Юрисконсульт (in-house legal);Минск;Б1 Аудиторские услуги;;3;168.0
Юрист (помощник);Москва;Carcapital;105000.0;1;168.0
Юрисконсульт;Санкт-Петербург;СПб ГБУ Центр семьи Кировского района;60000.0;1;168.0
Юрист по сопровождению тендеров;Шымкент;InnGress;105000.0;3;184.0
Юрист;Санкт-Петербург;Группа Компаний Монолит;160000.0;3;168.0
Юрист;Москва;Authentica;;3;168.0
Старший юрисконсульт;Москва;RBNA;;3;168.0
Помощник юриста (арбитраж);Саратов;Финправда;60000.0;0;168.0
Юрист по банкротству;Санкт-Петербург;ЮРЛ, группа компаний;85000.0;1;168.0
Юрисконсульт / Юрист;Москва;Институт городского транспорта;110000.0;3;168.0
Юрисконсульт;Владивосток;IRG;80000.0;3;168.0
Юрист;Белгород;Владис;105000.0;1;168.0
Юрист;Томск;Саморегулируемая организация Ассоциация Сибирские Строители;60000.0;6;168.0
Юрист;Москва;Дерлауф;225000.0;3;168.0
Юрист - консультант/военный юрист;Иркутск;Иркутск ВВК;90000.0;3;168.0
Юрист;Чехов (Московская область);АПТУ.РУ;130000.0;3;168.0
Юрисконсульт;Волгоград;Роспромэко;80000.0;6;168.0
Помощник юриста;Москва;Торговая компания-КАРЕН;70000.0;1;168.0
Юрист;Казань;НТК Синтез;110000.0;3;168.0
Финансово-экономический юрист (медицина);Москва;ID:HR;200000.0;3;168.0
Юрист;Москва;Омнисервис;115000.0;1;168.0
Ведущий специалист, юрист;Краснодар;Фонд Защиты Прав Граждан - Участников Долевого Строительства в Краснодарском Крае;87750.0;3;168.0
Юрист;Пермь;ТСК;80000.0;1;168.0
Юрисконсульт;Кемерово;Мария-Ра;85000.0;1;168.0
Юрист;Москва;Евро Кар;;1;168.0
Старший юрист в сфере Fintech;Москва;Дэстэн Партнерс;350000.0;6;189.0
Юрист;Саратов;Федеральное Агентство Защиты;50000.0;1;168.0
Помощник Арбитражного Управляющего/Помощник Юриста;Кемерово;Найслекс;35000.0;1;168.0
Юрисконсульт;Москва;Телематика;;1;168.0
Ведущий юрист МКК;Москва;ГРИНМАНИ;;3;168.0
Юрист;Тула;Группа страховых компаний Югория;55000.0;1;168.0
Юрист;Одинцово (Московская область);Дерябина Татьяна Михайловна;125000.0;3;168.0
Юрисконсульт;Курск;КУРСКСАХАРПРОМ;;1;168.0
Младший юрист;Москва;Возрождение;130000.0;0;168.0
Юрисконсульт;Санкт-Петербург;НОНТОН;95000.0;1;168.0
Юрист в строительную компанию;Краснодар;СЗ Концептдевелопмент;80000.0;1;168.0
Юрист;Москва;КрашМаш, ГК;;1;168.0
Юрист по сопровождению сделок с недвижимостью;Нижний Тагил;Е7 ГРУПП ЗАСТРОЙЩИК;;1;168.0
Юрисконсульт;Павловский Посад (Московская область);ТД ММЗ;95000.0;1;168.0
Юрист по ВЭД;Москва;HADAT COSMETICS;;3;168.0
Юрисконсульт;Санкт-Петербург;НПК ВЭСК;110000.0;1;168.0
Юрист;Хабаровск;Эксперт;90000.0;1;168.0
Младший юрист;Москва;HILST;100000.0;3;168.0
Помощник юриста (отдел экспертизы);Москва;Патентное бюро Поляков, Пюрюна и Партнёры;70000.0;0;168.0
Юрист/Юрист представитель;Оренбург;Шиль Антон Вадимович;110000.0;3;168.0
Юрист налоговой практики;Екатеринбург;ЮК «Инфорс»;85000.0;1;168.0
Налоговый консультант / Юрист (старший/ ведущий);Новосибирск;Юридическое партнерство Курсив;;3;168.0
Юрисконсульт;Санкт-Петербург;Крафтье;80000.0;3;168.0
Юрист;Москва;Пилада;120000.0;1;168.0
Старший юрисконсульт;Ставрополь;Ресурс, ГАП;87500.0;3;168.0
Юрист в строительную компанию;Санкт-Петербург;Монтажюнион;135000.0;3;168.0
Юрист проекта;Алматы;Консалтинговый центр Госзакупки;;3;168.0
Юрисконсульт по недвижимости;Воронеж;Домклик;77000.0;3;168.0
Ведущий юрисконсульт;Зеленоград;Агропромкомплектация;;3;168.0
Юрист по банкротству;Санкт-Петербург;StepanovGroup;85000.0;1;168.0
Юрисконсульт;Тольятти;АД Пластик Тольятти;87000.0;1;168.0
Юрист сектора правовой экспертизы и аналитики;Ульяновск;Eqvanta;;1;168.0
Юрисконсульт;Ташкент;МФО CASH POINT;6930.0;1;168.0
Юрист;Пермь;Медисорб;;6;168.0
Юрист;Магадан;Агентство развития арендного жилья Магаданской области;120000.0;3;168.0
Младший юрист;Санкт-Петербург;Балтийская Группа;82500.0;1;168.0
