name;area;employer;salary;experience;monthly_hours
Электрогазосварщик 5 разряда;Новый Уренгой;НТЦ КРС;180000.0;1;242.0
Сварщик ВОЛС (в шахте Котельниково);Котельниково;ПРОМТЕХ;130000.0;1;176.0
Сварщик ручной аргонодуговой сварки (РАД);Кемерово;Группа компаний «100 тонн»;196196.0;1;260.0
Электрогазосварщик;Ижевск;Восточный;57000.0;0;176.0
Электрогазосварщик;Санкт-Петербург;Группа «Интер РАО»;91217.5;1;176.0
Электрогазосварщик;Ташкент;Ташкентский трубный завод имени В.Л. Гальперина;3622.5;1;
Сварщик трубопроводов;Волгоград;ПОЛАТИ;263200.0;1;
Электрогазосварщик-кузовщик;Минск;РичДрайвер;;1;176.0
Сварщик;Москва;Оптово-Розничный Торговый Центр Москва;;3;176.0
Электрогазосварщик;Барнаул;БЗКО Энергия;150000.0;0;176.0
Сварщик НАКС СК ОХНВП;Назарово;Профит Центр;277000.0;1;260.0
Электрогазосварщик трубопровода (5 разряда);Москва;Правительство Москвы;118000.0;1;180.0
Главный сварщик в Турцию;Новосибирск;Строительная компания;;3;176.0
Сварщик-аргонщик;Москва;Jobers;180000.0;1;176.0
Электрогазосварщик;Шадринск;Курганская генерирующая компания;50000.0;1;176.0
Сварщик МКС;Ульяновск;Стартафф;59000.0;0;176.0
Электрогазосварщик;Нижний Новгород;Аквилон;82500.0;3;352.0
Сварщик;Курган;Тепловодоавтоматика;80000.0;3;176.0
Сварщик НАКС;Тюмень;Тэк-Строй;250000.0;3;220.0
Электрогазосварщик;Ивантеевка (Московская область);Фирма ВОДОКОМФОРТ;155000.0;1;180.0
Электрогазосварщик;Ленинск-Кузнецкий;Классный персонал;120000.0;1;252.0
Электрогазосварщик;Санкт-Петербург;Санкт-Петербургское государственное бюджетное учреждение Центральное Управление Региональных Дорог и Благоустройства;95000.0;3;176.0
Электрогазосварщик;Казань;ФГБОУ ВО КНИТУ;68500.0;1;185.0
Электрогазосварщик;Волгоград;Сады Придонья;72700.0;1;176.0
Сварщик;Молодечно;Завод весов;;1;176.0
Электрогазосварщик;Уфа;АПК Алексеевский;50000.0;0;176.0
Электрогазосварщик;Люберцы  (Московская область);Российские железные дороги;76000.0;0;176.0
Сварщик НАКС;Пермь;АМУН;187500.0;3;242.0
Электрогазосварщик;Краснодар;Спецпарк;176250.0;1;260.0
Электрогазосварщик 5, 6 разряда;Москва;Московская объединенная энергетическая компания;117500.0;1;528.0
Электрогазосварщик (м. Щёлковская);Москва;ГБУ «МОСАВТОСАНТРАНС»;80000.0;1;180.0
Электрогазосварщик;Саратов;Т Плюс;65000.0;1;176.0
Сварщик;Могилев;Маген Групп;;1;176.0
Электрогазосварщик 5 разряда;Уфа;ПТ-СЕРВИС;165000.0;1;264.0
Сварщик;Саратов;Рутекс;87500.0;1;176.0
Электрогазосварщик;Набережные Челны;Капстрой;150000.0;1;
Сварщик на полуавтомат;Внуковское (Московская область);Системы Фора;145000.0;1;176.0
Сварщик;Салават;Башремстрой;600.0;3;220.0
Аргонщик/Электрогазосварщик по аргону;Зеленоград;Экосистема;150000.0;1;176.0
Сварщик с НАКС НГДО (5, Якутия);Новосибирск;Уралгазсервис;350000.0;1;264.0
Сварщик на полуавтомат (MIG/MAG);Саратов;Промышленные ресурсы;75000.0;1;176.0
Электрогазосварщик;Новокузнецк;СПК;120000.0;1;176.0
Сварщик трубопроводов;Искитим;ПОЛАТИ;263200.0;1;
Электрогазосварщик;Белово;Беловский энергоремонтный завод;80000.0;1;175.75
Электрогазосварщик;Шумерля;Торговый дом Славянский;100000.0;1;240.0
Электрогазосварщик 5 разряда;Орск;Группа «Интер РАО»;62500.0;1;176.0
Электрогазосварщик НАКС;Назарово;РУСАЛ;80200.0;3;180.0
Сварщик;Нижнекамск;Нарышкин Юрий Олегович;1000.0;1;260.0
Заместитель главного сварщика;Краснодар;Спецтепломонтаж Корпорации Электросевкавмонтаж;120000.0;3;176.0
Сварщик трубопроводов;Архангельск;ПОЛАТИ;263200.0;1;
Электрогазосварщик;Минск;АГС-Сервис;;1;176.0
Электрогазосварщик;Караганда;Eurasian Machinery (Евразиан Машинери);67500.0;1;176.0
Электрогазосварщик 5 разряда;Уфа;Филиал ПАО АНК Башнефть Башнефть-Новойл;77500.0;1;176.0
Сварщик аргонщик, Екатеринбург;Екатеринбург;Производственные Резервы;170000.0;1;286.0
Сварщик;Чита;ЭйчарОсы;145000.0;1;264.0
Электрогазосварщик;Тайшет;Эн+;;0;176.0
Сварщик;Клин (Московская область);Клинское ППЖТ;105000.0;1;176.0
Электрогазосварщик 5 разряда;Иркутск;Иркутская нефтяная компания;;1;242.0
Сварщик технологических трубопроводов;Пермь;Профессиональные технологии, ОП г. Новый Уренгой;290000.0;1;220.0
Электрогазосварщик;Мазурово;Классный персонал;120000.0;1;234.0
Электрогазосварщик;Бузулук;Оренбургнефть;;1;176.0
Электрогазосварщик;Красноярск;РосДорСтрой;155000.0;1;242.0
Электросварщик ручной сварки / электрогазосварщик (ОП ЯНАО Харасавей,Тамбей);Челябинск;Газстройпром;167000.0;1;242.0
Сварщик;Красноярск;Гармонов Артем Владимирович;245000.0;1;242.0
Сварщик;Екатеринбург;Капитал-Техно;95000.0;1;176.0
Электрогазосварщик;Новосибирск;СИБЗОЛОТО;110000.0;1;
Сварщик;Голицыно  (Московская область);Магма Центр;130000.0;1;176.0
Электрогазосварщик (крематоры, инсинераторы);Ижевск;УК Бонкрафт;100000.0;1;176.0
Сварщик;Ангарск;Тарасовский уголь;120000.0;3;
Электрогазосварщик (4-5 разряд);Норильск;Норникель;115000.0;3;176.0
Электрогазосварщик;Минск;Дрожжевой комбинат;;3;176.0
Сварщик;Пермь;Стройком-М;100000.0;0;220.0
Сварщик;Тольятти;Нова;;1;176.0
Электрогазосварщик;Шилка;Золото Дельмачик;;0;220.0
Слесарь-сварщик-сборщик;Челябинск;Пегас;107500.0;1;264.0
Сварщик-аргонщик;Набережные Челны;ПОЛАТИ;263200.0;1;
Электрогазосварщик;Братск;АТЛАНТ;4250.0;1;242.0
Сварщик на лазерных установках;Первоуральск;TDM ELECTRIC;121500.0;1;165.0
Сварщик;Сковородино;Веслополова Анна;150000.0;3;
Электрогазосварщик;Орехово-Зуево (Московская область);Завод Стелкон;76000.0;1;165.0
Электрогазосварщик;Одинцово (Московская область);ЭНЕРГОСЕРВИС;130000.0;1;176.0
Электрогазосварщик/электросварщик (Курская АЭС-2);Курск;Акционерное общество «Энергоспецмонтаж» (Инжиниринговый дивизион Госкорпорации «Росатом»);198500.0;1;260.0
Сварщик на полуавтомат;Чита;Блиц;150000.0;1;
Электрогазосварщик 3/4/5 разряда;Ангарск;Сервис Инжиниринг Системс;76400.0;1;176.0
Сварщик-аргонщик;Старомышастовская;ПищТех;90000.0;1;176.0
Электрогазосварщик (6 разряд);Челябинск;Группа Компаний Мечел;102800.0;1;180.0
Электрогазосварщик;Бугуруслан;Филиал АО «Транснефть- Приволга» Бугурусланское РНУ;75000.0;1;176.0
Сварщик;Москва;Касинец Юрий Иванович;195000.0;3;260.0
Электрогазосварщик (сварка аргоном);Челябинск;Пермское электромонтажное управление;150000.0;1;
Бригада сварщиков-монтажников ТТ;Барнаул;АТЭК-СТРОЙ;250000.0;3;242.0
Электросварщик ручной сварки (РД)/электрогазосварщик;Омск;Тобол;140000.0;3;176.0
Начинающий сварщик на автопроизводство;Ульяновск;КадровыйСоюз;186948.0;0;209.0
Электрогазосварщик;Чебоксары;ПКБ Техноприбор;75000.0;3;176.0
Электрогазосварщик;Тольятти;ТЭКО-ФИЛЬТР, Производственное предприятие;;1;165.0
Электрогазосварщик в цех металлообработки;Санкт-Петербург;Морозко;97335.0;1;198.0
Электрогазосварщик;Ташкент;Eurasian Machinery (Евразиан Машинери);70300.0;1;286.0
Электрогазосварщик;Улан-Удэ;Улан-Удэнский Авиационный Завод;63000.0;1;176.0
Электрогазосварщик;Москва;Россети Московский регион;80000.0;1;176.0
Электрогазосварщик;Строитель (Белгородская область);Северсталь;;1;264.0
"Электросварщик ручной сварки м-н Инорс (""Энергоремонт"")";Уфа;Группа «Интер РАО»;74500.0;1;176.0
Сварщик НАКС СК ОХНВП;Ачинск;Профит Центр;277000.0;1;260.0
Сварщик-аргонщик;Москва;ПОЛАТИ;263200.0;1;
Сварщик;Южно-Сахалинск;Антикор Сахалин;200000.0;1;176.0
Сварщик 4-6 разряда (РД ТТ, РД МК, РАД, АиПАМ);Тольятти;Газстройпром;;1;299.0
Электрогазосварщик;Сыктывкар;Промтехсервис;170000.0;1;286.0
Сварщик-аргонщик;Сыктывкар;ПОЛАТИ;263200.0;1;
Сварщик-аргонщик;Санкт-Петербург;Петровская Производственно-Строительная Компания;125000.0;3;176.0
Сварщик;Симферополь;Фирма Квазар;100000.0;1;176.0
Сварщик;Энем;Завод Металлоконструкций Союз;100000.0;0;176.0
Сварщик;Черногорск;ГУП Республики Хакасия Хакасресводоканал;47143.0;1;176.0
Сварщик-аргонщик (Ставрополь);Ставрополь;Доминант;80000.0;1;176.0
Электрогазосварщик;Прокопьевск;КЗГО;110000.0;3;176.0
Сварщик;Москва;ГБУ Доринвест;136741.0;1;209.0
Сварщик;Мозырь;КсанаПлюс;810.0;3;176.0
Электрогазосварщик;Приозерск;Группа ЛСР;78000.0;1;165.0
Сварщик;Первоуральск;ПКФ МК Лидер;6000.0;1;165.0
Электрогазосварщик;Челябинск;Knauf;98000.0;3;176.0
Электрогазосварщик;Домодедово (Московская область);Филиал Домодедово АО МТТС;67500.0;1;176.0
Сварщик-сантехник;Владивосток;СТС;200000.0;1;176.0
Электросварщик ручной сварки;Бодайбо;СибРСК;125000.0;3;208.0
Сварщик оптики ВОЛС (г.Одинцово);Москва;Уфанет;180000.0;1;176.0
Электросварщик труб на стане;Мензелинск;НТЗ ТЭМПО;89000.0;1;192.5
Электрогазосварщик 5 разряда;Глазов;Комос Групп;55000.0;0;176.0
Электрогазосварщик;Екатеринбург;УралРос;120000.0;1;176.0
Сварщик РД и РАД;Краснодар;НЕФТЕГАЗПРОМСТРОЙ;495500.0;1;286.0
Сварщик;Москва;БИКОНУС;130000.0;1;176.0
Электрогазосварщик 4-5 разряда;Москва;ПК Стройинжиниринг;190000.0;3;312.0
Сварщик 4-6 разряда (РД ТТ, АиПАМ);Челябинск;Газстройпром;;1;299.0
Сварщик;Михайловск (Ставропольский край);Совхоз им. Кирова;75000.0;1;220.0
Электрогазосварщик;Ростов-на-Дону;Дон Гидроспецфундаментстрой;130000.0;1;220.0
Сварщик;Хабаровск;Дальневосточная строительная компания;145000.0;0;176.0
Электрогазосварщик НАКС РАД ОХНВП/НГДО;Череповец;Гранд СК;343200.0;1;286.0
Сварщик;Иркутск;Потолочник;80000.0;1;208.0
Электросварщик ручной сварки;Красноярск;СЕЗАР-Арктика;200000.0;3;
Электросварщик;Липецк;Спецкомплектремонт;85000.0;3;176.0
Слесарь-сварщик;Новокузнецк;Управляющая компания Техносистема;48300.0;1;176.0
Инженер-сварщик ВОЛС в телекоммуникационную компанию;Астана;NLS Kazakhstan;45000.0;1;176.0
Сварщик;Ташкент;ULEDME;4725.0;3;208.0
Сварщик;Молодечно;Купцов Василий Сергеевич;;0;176.0
Сварщик РД/РАД 4,5 и 6 разряда;Казань;Гранд СК;220000.0;1;286.0
Электрогазосварщик на полуавтомат;Тольятти;Волжский Композит;100000.0;1;176.0
Электрогазосварщик РАД (Тобольск);Уфа;Енер-холдинг;8500.0;1;220.0
Сварщик;Санкт-Петербург;Водоснабжение, инженерные системы и теплоснабжение;140000.0;1;176.0
Электрогазосварщик;Минск;Котлоэнергосервис-СМУ;;1;176.0
Электрогазосварщик 5 разряд;Москва;Правительство Москвы;133000.0;1;165.0
Электрогазосварщик 5 разряд;Стерлитамак;ПромВодоКанал;75000.0;1;176.0
Электрогазосварщик Автоматическая и полуавтоматическая сварка;Санкт-Петербург;Топливные Модульные Системы;135000.0;3;176.0
Электрогазосварщик;Красноярск;Константиновский рудник;155000.0;1;286.0
Электрогазосварщик (ЗИФ);Уфа;Техсервис;130000.0;1;264.0
Сварщик термитной сварки;Токсово;Российские железные дороги;98000.0;0;242.0
Электрогазосварщик (Якутия);Новосибирск;Артель старателей Дражник;180000.0;1;242.0
Электрогазосварщик на Окулова;Пермь;Артемова Екатерина Юрьевна;;1;176.0
Электрогазосварщик НАКС СК;Калуга;Стартафф;228000.0;1;286.0
Сварщик;Минск;Производственно инжиниринговая компания КУБ;;1;176.0
Электрогазосварщик;Оренбург;Черкизово, Группа предприятий;81000.0;1;176.0
Сварщик;Курск;УК Наш дом;50000.0;3;176.0
Электросварщик (НАКС ОХНВП, металлоконструкции);Екатеринбург;Группа компаний КСК;240000.0;3;220.0
Сварщик-монтажник;Краснодар;Кубань-Тепло;125000.0;1;176.0
Специалист службы главного сварщика;Нижний Новгород;Современные Трубопроводные Системы;67800.0;1;176.0
"Электросварщик ручной сварки 4-6 разряд (""Энергоремонт"")";Уфа;Группа «Интер РАО»;74500.0;1;176.0
Электрогазосварщик/Сварщик;Санкт-Петербург;Автострой;180000.0;1;273.0
Электрогазосварщик / Сварщик (газопровод) НАКС ГО РД;Санкт-Петербург;Специнжстрой;150000.0;3;176.0
Газосварщик (4-6 разряд);Санкт-Петербург;СПБ ГБУ Мостотрест;98000.0;1;176.0
Сварщик па (Рузаевка, Мордовия);Волгоград;ГК Все На Вахту;172500.0;3;286.0
Электрогазосварщик (НАКС) Технология;Оренбург;ТРЕСТ СЕВЗАПЭНЕРГОМОНТАЖ;;1;
Сварщик (Нижневартовск);Уфа;Инженерно-Производственное Предприятие Новые Технологии;;1;220.0
Электрогазосварщик РД, ПА;Челябинск;Производственные Резервы;177000.0;3;312.0
Электросварщик ручной сварки;Санкт-Петербург;Линия ТС;180000.0;3;234.0
Электросварщик;Москва;ПИК-специализированный застройщик;125000.0;1;264.0
Электрогазосварщик НАКС;Новый Уренгой;МС-ГРУП;220000.0;1;286.0
Электрогазосварщик;Торжок;ДСК АВТОБАН;160000.0;1;220.0
Электрогазосварщик 5 разряд;Салават;ПромВодоКанал;75000.0;1;176.0
Сварщик-аргонщик (пищевое машиностроение);Москва;Политех-Плюс;170000.0;3;176.0
Электросварщик труб на стане;Тольятти;МетСервис;82500.0;1;176.0
Электрогазосварщик (служба эксплуатации);Москва;ГБУ Автомобильные дороги СВАО;110000.0;1;176.0
Сварщик ручной дуговой сварки;Воронеж;Мостстальконструкция;600.0;1;176.0
Электрогазосварщик;Комсомольск-на-Амуре;Группа компаний Арис и ГЕСЕР;100000.0;1;176.0
Электросварщик на автоматических и полуавтоматических машинах (3-5 р.);Кировск (Ленинградская область);Невский судостроительно-судоремонтный завод;130000.0;1;176.0
Электросварщик;Краснодар;СК ССЭ;180000.0;1;242.0
Электрогазосварщик;Барнаул;МСВ;75000.0;1;176.0
Электрогазосварщик;Апатиты;Sumitec International;;1;165.0
Электрогазосварщик;Тамбов;Мостострой;105000.0;1;242.0
Электрогазосварщик;Тамбов;Тамбовстройсервис;70000.0;1;176.0
Сварщик;Новокузнецк;КБМ;75000.0;3;180.0
Слесарь-сварщик;Новоалтайск;Санаторий Сосновый Бор;38000.0;1;176.0
Сварщик;Москва;Рекламные Конструкции;115000.0;3;176.0
Сварщик;Амурск;ГарантСтрой;130000.0;1;234.0
Электрогазосварщик;Нижнекамск;Синтегра;;1;176.0
Электрогазосварщик 6 разряда;Самара;Группа ВИС;240000.0;1;242.0
Электрогазосварщик;Иркутск;СтройПроектСервис;196571.0;1;242.0
Электрогазосварщик;Новополоцк;Нафтан;;0;176.0
Электросварщик;Красноярск;Мостострой-11;127000.0;1;242.0
Электрогазосварщик;Мензелинск;НТЗ ТЭМПО;89000.0;1;192.5
Сварщик;Оренбург;Т Плюс;76249.0;1;176.0
Сварщик - аргонщик;Щелково (Московская область);ПКП Вэлко 2000;;1;180.0
Сварщик рд НАКС СК;Ростов-на-Дону;Полюс Групп;200000.0;1;220.0
Сварщик;Волжский (Волгоградская область);ЭЛ5-Энерго;;1;176.0
Электрогазосварщик;Владимир;Abi;;1;176.0
Сварщик МКС;Екатеринбург;Р-Вахта;237000.0;0;264.0
Электрогазосварщик;Санкт-Петербург;ПО Русская Механика;110000.0;1;176.0
Электрогазосварщик комплекса мастерских Автобусного парка № 6;Санкт-Петербург;Пассажиравтотранс, СПб ГУП;85000.0;0;165.0
Электрогазосварщик;Оренбург;НТЦ ВЕКТОР;70000.0;1;176.0
Сварщик;Усолье-Сибирское;Тарасовский уголь;120000.0;3;220.0
Сварщик трубопроводов;Новоалтайск;ПОЛАТИ;263200.0;1;
Сварщик;Выкса;Эра;190000.0;1;234.0
Электрогазосварщик;Минск;Белсантехмонтаж-2;;1;176.0
Главный сварщик (НАКС, ВИК), Череповец;Санкт-Петербург;ПРОГАЗ;;6;176.0
Электрогазосварщик автоматической сварки(трактор);Нижний Тагил;К-Метпром;228800.0;1;312.0
Сварщик точечной машинно-контактной сварки;Тольятти;Гашков Виктор;85000.0;0;176.0
Электрогазосварщик;Санкт-Петербург;СМЭУ Заневка;112000.0;1;176.0
Сварщик на машинах контактной сварки;Борисов;БЕЛДЖИ;;1;185.0
Электросварщик ручной сварки (технологические трубопроводы, Амурская обл.);Хабаровск;Газстройпром;260000.0;1;
Сварщик;Смоленск;Байкал;120000.0;3;176.0
Сварщик;Череповец;Новая вагоноремонтная компания;75000.0;1;165.0
Электрогазосварщик;Кировск (Ленинградская область);Судостроительный завод Отрадное;105000.0;3;176.0
Электрогазосварщик 6 разряда;Иркутск;Полиметалл;;3;286.0
"Мастер производственного обучения (по компетенции ""Сварщик"")";Новочеркасск;ГБПОУ РО Новочеркасский промышленно-гуманитарный колледж;33546.5;1;208.0
Электросварщик ручной сварки (4-6 разряд);Минск;Производственная компания Аквалит;;3;220.0
Электросварщик на полуавтомат;Челябинск;ИНСИ СТАЛЬНЫЕ КОНСТРУКЦИИ;85000.0;3;165.0
Электрогазосварщик/электросварщик (Курская АЭС-2);Воронеж;Акционерное общество «Энергоспецмонтаж» (Инжиниринговый дивизион Госкорпорации «Росатом»);198500.0;1;260.0
Электрогазосварщик;Москва;Нефтяная Компания Агат;130000.0;1;176.0
Электросварщик РД НАКС СК (п. Сабетта);Волгоград;Альянс;250000.0;3;220.0
Сварщик (металлопрокат, производственный цех);Ступино (Московская область);Рэм Металл;135000.0;1;176.0
Электрогазосварщик шестого разряда;Красноярск;БурСервис;;1;176.0
Сварщик ВОЛС (Волоконно-оптической линии связи );Сочи;РАДИСТ;75000.0;1;176.0
Электрогазосварщик;Норильск;Питкофф;120000.0;1;176.0
Сварщик;Приморско-Ахтарск;МагистральПромГазСтрой;100000.0;3;176.0
Электрогазосварщик (Ленинский район);Иркутск;СГМК;60000.0;1;176.0
Сварщик;Минск;Промышленная печестроительная компания;;6;176.0
Сварщик (универсал);Санкт-Петербург;МЗ Синергия;100000.0;1;180.0
Сварщик полуавтоматической сварки;Оренбург;Стиллметрикс;100000.0;1;176.0
Электрогазосварщик;Волжский (Волгоградская область);Новатекс;90000.0;1;176.0
Электросварщик ручной сварки;Омск;ТК Сибирский регион;207000.0;3;220.0
Электрогазосварщик;Солигорск;Спецмостстрой;;1;176.0
Сварщик-аргонщик;Волжский (Волгоградская область);ПОЛАТИ;263200.0;1;
Сварщик НАКС СК РД ОХНВП;Самара;Профит Центр;277000.0;1;260.0
Сварщик-аргонщик;Коммунар;СТОРГЕ БК;200000.0;1;260.0
Электрогазосварщик;Калининград;ЭСВА;80000.0;3;176.0
Слесарь-сантехник/ сварщик;Красногорск (Московская область);УК Мастер ЖКХ;105000.0;1;176.0
Сварщик;Йошкар-Ола;Броксталь;80000.0;1;176.0
Электрогазосварщик;Борисов;Серволюкс, Группа компаний;;1;176.0
Сварщик - аргонщик;Санкт-Петербург;Сизмина Елена Борисовна;;3;176.0
Бригада сварщиков;Тула;Металлоцех;145000.0;0;312.0
Электросварщик;Москва;Автономная Некоммерческая организация по Развитию Городской Среды МосводостокСтройТрест;6250.0;1;192.0
Электросварщик;Пермь;Уралметаллургмонтаж 2;147500.0;1;286.0
Сварщик ручной дуговой сварки (РД);Новосибирск;Группа компаний «100 тонн»;167300.0;1;260.0
Электрогазосварщик;Ярославль;Ремонтно-эксплуатационный участок №11;75000.0;1;176.0
Электрогазосварщик;Омск;Норникель;175000.0;1;264.0
"Электросварщик ручной сварки 6 разряд м-н Черниковка (""Энергоремонт"")";Уфа;Группа «Интер РАО»;94000.0;1;176.0
Электрогазосварщик;Уфа;Норникель;180000.0;1;286.0
Сварщик;Астрахань;Отдел развития;72500.0;1;154.55555555555554
Электрогазосварщик, НАКС (пгт Приморский);Коктебель;Трансстройиндустрия;110000.0;3;192.0
Сварщик;Хабаровск;ГарантСтрой;140000.0;1;234.0
Сварщик пластмасс;Кобрин;Ручайка;;0;176.0
Электрогазосварщик;Петропавловск-Камчатский;НПК Геотехнология;140000.0;1;231.0
Электрогазосварщик;Пенза;Энергоснабжающее предприятие;85000.0;3;176.0
Электрогазосварщик;Орск;ОРЕНБУРГСКИЙ ПРОПАНТ;66000.0;1;165.0
Электрогазосварщик;Ртищево;Кварцит-2000;50000.0;1;165.0
Электрогазосварщик (Тверская область);Москва;Трансстроймеханизация;8000.0;1;260.0
Сварщик ОХНВП СК;Магнитогорск;Профит Центр;278000.0;1;286.0
Электрогазосварщик;Омск;МС-ГРУП;200000.0;1;286.0
Электрогазосварщик;Санкт-Петербург;Металлургический Завод Петросталь;75000.0;1;165.0
Электрогазосварщик;Хабаровск;Антарес С;180000.0;1;176.0
Сварщик;Хабаровск;ЭТК Меркурий ДВ;90000.0;1;176.0
Электрогазосварщик (5-6 разряда);Санкт-Петербург;Газпром автоматизация;250000.0;3;260.0
Главный сварщик (инженер-технолог по сварке);Самара;ТПК Брик;;3;176.0
Сварщик-аргонщик;Санкт-Петербург;Термотелеком;120000.0;3;176.0
Мастер по сварке (г. Сосновый Бор);Воронеж;АКЦИОНЕРНОЕ ОБЩЕСТВО МОНТАЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 90;180000.0;1;176.0
Электрогазосварщик;Ростов-на-Дону;Строй-Континент;95000.0;1;176.0
Электрогазосварщик;Тольятти;АМПРЕСС;76000.0;1;176.0
Электрогазосварщик (аргон);Кстово;Пашин Александр Юрьевич;78500.0;6;176.0
Электрогазосварщик;Большой Улуй;РН-РЕМСТРОЙИНЖИНИРИНГ;;1;176.0
Электрогазосварщик;Набережные Челны;КАМАЗ;105000.0;1;176.0
Электросварщик Сабетта;Балаково;Завод электромонтажных конструкций Гидроэлектромонтаж;236716.0;1;
Сварщик;Семей;Горно-металлургическая компания «Васильевское»;37950.0;1;242.0
Электрогазосварщик (РД, РАД);Пермь;Геострой-Буммаш;130000.0;1;176.0
Сварщик аргонщик;Санкт-Петербург;Балт Монтаж;115000.0;1;240.0
Электрогазосварщик;Абакан;Промтехсервис;90000.0;1;165.0
Электрогазосварщик;Топки;ПК Асфальт;62500.0;1;175.75
Электрогазосварщик 5 разряда;Тюмень;ПТ-СЕРВИС;165000.0;1;264.0
Электрогазосварщик;Екатеринбург;НПП Стройтэк;90000.0;1;176.0
Электрогазосварщик;Новотроицк (Оренбургская область);Новотроицкий Содовый Завод;70000.0;1;176.0
Сварщик (НАКС);Уфа;Трест Коксохиммонтаж Бурение;210000.0;1;242.0
Слесарь-сварщик;Санкт-Петербург;РНЦ Прикладная химия (ГИПХ);120000.0;1;176.0
Сварщик (НАКС СК ОХНВП);Иркутск;Профит Центр;277000.0;1;286.0
ПЭ Сварщик;Подольск (Московская область);ГеоКадИнжиниринг;100000.0;3;176.0
Электрогазосварщик подземный;Прокопьевск;Горно-рудная компания Западная;402643.0;1;220.0
Сварщик;Новосибирск;Урал строй;450000.0;1;252.0
Сварщик на машинах контактной сварки;Ростов-на-Дону;РусАгро;100000.0;1;176.0
Сварщик-Аргонщик;Краснодар;Партнер Строй-Монтаж;500000.0;1;220.0
Электрогазосварщик;Москва;ЭнергоКонцепции;250000.0;1;
Сварщик;Данков;Черкизово, Группа предприятий;70000.0;0;176.0
Сварщик;Комсомольск-на-Амуре;ГарантСтрой;130000.0;1;234.0
Сварщик;Смоленск;Бетонгарант;77500.0;1;192.0
Сварщик;Богатые Сабы;Проверстак;80000.0;1;176.0
Электрогазосварщик (ливневка);Москва;Созидание;120000.0;1;216.0
Сварщик;Выкса;Металлгазстрой;100000.0;3;176.0
Электрогазосварщик НАКС РД, РАД (Бийская ТЭЦ);Бийск;Сибирская генерирующая Компания;150000.0;1;176.0
Электрогазосварщик ( выполнения работ на полуавтоматической и ручной дуговой сварке);Караганда;ТЭМПО-Казахстан;55200.0;1;176.0
Электрогазосварщик;Шахты;ГК Unitile;60000.0;1;154.0
Электрогазосварщик;Нижний Новгород;Эн+;;1;175.75
Сварщик;Экибастуз;СЕРВИСНЫЙ ЦЕНТР ERG;52500.0;3;176.0
Оператор / Сварщик;Москва;Горизонт Покрытий;125000.0;1;176.0
Электросварщик ( ул. Тайнинская);Москва;Подземстрой;98500.0;1;176.0
Главный сварщик (технолог по сварке);Якутск;Группа ВИС;287500.0;3;208.0
Электрогазосварщик;Пермь;ТЭСС;;1;242.0
Сварщик металлических дверей и металлоконструкций;Минск;ДРД;;1;176.0
Электрогазосварщик;Казань;Завод-Элекон;100000.0;1;176.0
Сварщик-аргонщик;Стерлитамак;Глобал Инжиниринг;;3;260.0
Сварщик-аргонщик;Иркутск;Завод Вездеходов СЕВЕРЯНИН;117500.0;3;176.0
Сварщик;Кострома;Экспертстрой;84000.0;3;240.0
Сварщик по ремонту металлоконструкций;Каменск-Уральский;Люди Дела;76000.0;1;176.0
Электрогазосварщик (полуавтомат);Санкт-Петербург;Петербургский тракторный завод;86850.0;1;176.0
Электрогазосварщик 6 разряда;Москва;МОСГАЗ;166564.0;1;148.0
Сварщик;Ульяновск;Стартафф;60000.0;0;176.0
Электросварщик;Торжок;Мостостроительная Компания 1520;165000.0;1;242.0
Сварщик РД, РАД (Южно-Якутская ТЭС);Москва;Партнер Строй-Монтаж;245000.0;1;220.0
Электрогазосварщик;Санкт-Петербург;Сенерго;135000.0;3;176.0
Сварщик;Караганда;Казполимер;60000.0;1;176.0
Электрогазосварщик;Набережные Челны;Юнайтед Индастриал;;1;176.0
Сварщик;Ярославль;ПСК Гефест;60000.0;1;176.0
Электрогазосварщик;Москва;Российские железные дороги;101000.0;0;185.0
Электрогазосварщик 6 разряда;Казань;НПО ГИПО;82908.0;1;176.0
Сварщик-аргонщик;Подольск (Московская область);СИРИУС;150000.0;3;176.0
Электрогазосварщик (монтажный участок);Кемерово;Сибирская генерирующая Компания;120000.0;1;176.0
Электрогазосварщик с НАКС РД СК;Уфа;Промстроймонтаж;212500.0;3;242.0
Сварщик 4-6 разряда (РД ТТ, РД МК, РАД, АиПАМ);Сыктывкар;Газстройпром;;1;299.0
Сварщик трубопроводов;Ростов-на-Дону;ПОЛАТИ;263200.0;1;
Электрогазосварщик;Новосибирск;Васильевский рудник;128000.0;1;
Электрогазосварщик;Гродно;Анлиар;;1;176.0
Сварщик;Кармаскалы;Рустех;100000.0;1;176.0
Сварщик;Пермь;РАНВИЛ ПУЛС;80000.0;3;176.0
Электросварщик РД (г. Качканар);Пермь;Авангард;230000.0;1;286.0
Сварщик;Шуя;Родники-Литье;55000.0;1;176.0
Электрогазосварщик 6 разряда;Уфа;Газпром трансгаз Уфа;50097.5;3;176.0
Сварщик магистрального нефтепровода (МН) НАКС;Уфа;ТАЙМЫР ИНВЕСТ;300000.0;3;176.0
Сварщик трубопроводов;Владивосток;ПОЛАТИ;263200.0;1;
Сварщик;Лосино-Петровский  (Московская область);Домком оконные технологии;120000.0;1;
