                                                                                                name     salary  experience                                                                                                                           company                                region  responses
                                                                                       Промт-инженер        NaN           1                                                                                                          ПОРЯДОК, Группа компаний                               Воронеж          4
                                                                         Ведущий инженер-программист        NaN           3                                                                                                                          Ред Софт                       Нижний Новгород          2
                                                                           Java разработчик (ученик)    67000.0           0                                                                                                                             Aston                          Екатеринбург         12
                                                                   Junior data scientist (коллекшен)        NaN           0                                                                                                                        Альфа-Банк                                Москва        186
                                                                                         SRE-инженер   350000.0           3                                                                                                                     Деньги Вперед                                Москва        220
                       Chief Technical Officer (CTO) / Technical Co-Founder (AI Automation Platform)        NaN           3                                                                                                              imperia technologies                                Москва        477
                                                                              Middle DevOps Engineer        NaN           1                                                                                                                            Экваил                                Москва        232
                                             Заместитель IT директора по Информационной безопасности        NaN           3                                                                                                   Красное & Белое, розничная сеть                                Москва        550
                                                                               Инженер - Программист   180000.0           1                                                                                                                  Скейл Энтерпрайз                                Москва         12
                                                                         Ведущий инженер-разработчик   215000.0           3                                                    Русские базовые информационные технологии, Научно-производственное объединение                                Москва          0
                                                                 Старший продуктовый аналитик в Дзен        NaN           3                                                                                                                                VK                                Москва          0
                                                                Маркетинговый аналитик в Путешествия        NaN           3                                                                                                                            Яндекс                                Москва         13
                                   Аналитик‑методолог по работе с метриками (Единый центр аналитики)        NaN           3                                                                                                          RWB (Wildberries & Russ)                                Москва         14
                                                                         Head of Marketing Analytics        NaN           6                                                                                                                        Леста Игры                                Москва          0
                                                         Системный администратор / Инженер внедрения        NaN           3                                                                                                                               Бфг                                Москва         12
                                                Embedded-разработчик в команду автономных технологий        NaN           6                                                                                                                            Яндекс                                Москва          0
                                                                          Инженер АСУТП и интеграции        NaN           1                                                                                                                         ASTEL, АО                                Астана         13
                                                                    DevOps / системный администратор        NaN           6                                                                                                                          ФГУП ЦРП                                Москва          1
                                                                      DevOps-инженер (Data Platform)        NaN           6                                                                                                                              edna                                Москва          0
                                                                      Data Analyst / Product Analyst   250000.0           3                                                                                                                          Софтвайс                       Санкт-Петербург        247
                                                          Системный инженер (FinTech, Linux, SysOps)   285000.0           3                                                                                                        NM Technologies HK Limited                                Москва          0
                                                                               Senior Data-Scientist        NaN           1                                                                                КБ Уральский банк реконструкции и развития (УБРиР)                          Екатеринбург        199
                                                                                          ML-инженер    80000.0           1                                                                                                              САУ Правильный выбор                                   Уфа          0
                                                 Information Security Engineer / Security Specialist   350000.0           3                                                                                                                      Датаспайк Ру                                Москва         15
                                                                 QA manual (backend/frontend/mobile)   120000.0           1                                                                                                                          ФАЙВДЖЕН                                Москва        498
                                                                                         SOC Analyst        NaN           3                                                                                                                        Леста Игры                                Москва        206
                                                                       Менеджер по инфраструктуре IT   250000.0           3                                                                                                                            Саприм                                Москва        111
                                                                             Системный администратор        NaN           1                                                                                                               Чайковский текстиль                            Чайковский          0
                                                      Java разработчик AppSec Track (middle+/senior)        NaN           3                                                                                                                Swordfish Security                                Москва        385
                                                                 Fullstack-аналитик кредитных рисков        NaN           3                                                                                                                    Россельхозбанк                                Москва        388
                                            Руководитель отдела методологии (Единый центр аналитики)        NaN           6                                                                                                          RWB (Wildberries & Russ)                                Москва         13
                                                     Стажер в ИТ-отдел (Системное администрирование)        NaN           0                                                                                              Управляющая Компания Промавтоконсалт                             Ульяновск         15
                                  Инженер поддержки (Middle Production Support Engineer) в e-grocery    90000.0           1                                                                                                   Розничное направление ГК Невада                             Хабаровск          0
                                                                                       Инженер (ТЭК)        NaN           3                                                                                                                             СИГМА                                Москва          0
                                                                Менеджер по заявкам (входящая линия)    68000.0           0                                                                                                                        Ростелеком                           Альметьевск          0
                                                                           Team Lead Product Analyst        NaN           3                                                                                                                        Ингосстрах                                Москва         13
                                                                                Data scientist (LLM)        NaN           3                                                                                                                         Сбер Банк                                 Минск         45
                                                                              Senior DevOps Engineer        NaN           3                                                                                                               TRADINGVIEW GEORGIA                               Тбилиси          0
                                                                   Senior DevOps Engineer(в Тбилиси)        NaN           3                                                                                                               TRADINGVIEW GEORGIA                                Москва          0
                                                                                  Ведущий AI-инженер   270500.0           1                                                                                                                          Агросила                                Казань         12
                                                   Методист образовательных программ (робототехника)        NaN           1                                                                                                                           Геоскан                       Санкт-Петербург         55
                                                    Инженер-исследователь C++ (в Команду калибровок)        NaN           3                                                                                                                          Эвокарго                                Москва          0
                                                                         Ведущий финансовый аналитик        NaN           0                                                                                                                           Саплайс                          Екатеринбург          0
                                                                  Ведущий специалист (риск-технолог)        NaN           1                                                                                                                        Альфа-Банк                                Москва          0
                                                                                         AI Engineer        NaN           3                                                                                                                        Леста Игры                                Москва          0
                                                                                         BI-аналитик   100000.0           1                                                                                                                            Денвик             Киров (Кировская область)        235
                                                             Ведущий консультант-разработчик Форсайт        NaN           3                                                                                                                          Biplanum                                Москва         47
                                                                               Senior DevOps инженер        NaN           6                                                                                                                     Стрит Фалькон                                Москва         68
                                           Руководитель группы разработки ПО (конструкторский отдел)        NaN           3                                                                                                                          Фертоинг                       Санкт-Петербург         12
                                                               Бизнес/Системный аналитик (Fullstack)        NaN           3                                                                                              Ростелеком Информационные Технологии                                Москва         42
                                                              Преподаватель русского языка (ЕГЭ/ОГЭ)    70000.0           0                                                                                        Школа математики и программирования Matrix                                Москва        294
                                                                 Lead Data Ops (Рекламная платформа)        NaN           6                                                                                                                              СБЕР                                Москва          0
                                                        Репетитор по Информатике (Готовая программа)    90000.0           0                                                                                                                 Умскул Репетиторы                                Москва        356
                                                                               Учитель Робототехники        NaN           1                                                                                                                    FAST EDUCATION                             Самарканд          1
                                                                       Ведущий экономист (финансист)        NaN           1                                                                               Центральный банк Российской Федерации (Банк России)                             Краснодар         12
                                                                                     DevOps Engineer   250000.0           1                                                                                                                     Perfect Panel                                Москва        151
                                                                                 Backend-разработчик   160000.0           1                                                                                                                               СМО                                Москва        204
                                         Руководитель направления (речевые технологии и синтез речи)   250000.0           3                                                                                                             Diamond Personnel R&C                                Москва          0
                                                                                          ML-инженер        NaN           3                                                                                                                              СБЕР                                Москва         14
                                                               Учитель математики/информатики/физики    50000.0           0                                                                                                              МАОУ Чигиринская СОШ       Благовещенск (Амурская область)          0
                                                                         QA Engineer (робототехника)   135000.0           1                                                                                                                          Авихимса                                Москва        841
                                                                      Бизнес Аналитик на CLTV проект        NaN           3                                                                                                                              СБЕР                                Москва         13
                                                                       Продуктовый аналитик (middle)   170000.0           3                                                                                                                    ВФМ Технолоджи                                Москва        199
                                                                                       Инженер Linux        NaN           1                                                                                                                          Гринатом                       Нижний Новгород         12
                                                                Инженер внедрения и сопровождения ПО   145000.0           1                                                                                                                 DSS Lab (ДСС Лаб)                                Москва       1055
                                           Frontend-разработчик в команду инфраструктурного продукта        NaN           1                                                                                                                              КРОК                                Москва        207
                                                                             Системный администратор        NaN           3                                                                                                                          СК ГОРОД                       Санкт-Петербург          5
                                                                                       Data Engineer        NaN           3                                                                                                                        LuckyGroup                       Санкт-Петербург         12
                                                       Аналитик по вредоносному ПО (Malware Analyst)        NaN           3                                                                                                                       ActiveCloud                                 Минск         25
                                                                                       Инженер Linux   118000.0           1                                                                                                             ВижнЛабс (VisionLabs)                           Владивосток          0
                                                      Product Manager / Бизнес-аналитик (IT-профиль)   250000.0           3                                                                                                                         CTV House                                Москва         15
                                                   Специалист по автоматизированному тестированию ОС        NaN           3                                                                                                      Открытая мобильная платформа                                Москва          0
                                                                                      QA (fullstack)        NaN           3                                                                                                      Открытая мобильная платформа                                Москва          0
                                                                                   FX-трейдер в Банк        NaN           3                                                                                                          RWB (Wildberries & Russ)                                Москва          0
                                                     Tech Lead Data Engineering (Lakehouse, ETL/DWH)        NaN           6                                                              Отраслевой центр разработки и внедрения информационных систем / ОЦРВ                                Москва         13
                                   Аналитик данных (Управление разработки платформенных компонентов)        NaN           3                                                                                                                              СБЕР                                Москва          0
                                        Teamlead Helpdesk/ Руководитель отдела технической поддержки        NaN           3                                                                                                                     МФК ВЭББАНКИР                                Москва          0
                                                                          Преподаватель IT дисциплин    20000.0           1                                                                             Компьютерная академия TOP (Компьютерная Академия ТОП)                             Ульяновск          3
                                                                                Продуктовый аналитик        NaN           3                                                                                                                            PAYNET                               Ташкент          0
                                                                    Специалист по работе с клиентами    68000.0           0                                                                                                                        Ростелеком                       Санкт-Петербург          0
                                                                     Специалист по работе с заявками    68000.0           1                                                                                                                        Ростелеком                      Великий Новгород          0
                                                                       Специалист контактного центра    68000.0           0                                                                                                                        Ростелеком                                Липецк          0
                                                               Оператор call-центра (входящая линия)    68000.0           0                                                                                                                        Ростелеком                       Санкт-Петербург          0
                                                               Оператор call-центра (входящая линия)    68000.0           0                                                                                                                        Ростелеком                            Красноярск          0
                                                                                Аналитик базы данных   145000.0           1                                                                                                        Центр качества образования                                Москва        920
                                                                                  Системный аналитик        NaN           1                                                                                                                          HEX.TEAM                                Москва         59
                                                                           Реверс-инженер (embedded)        NaN           3                                                                                                                          ИнфоТеКС                                Москва          0
                                                                           Реверс-инженер (embedded)        NaN           1                                                                                                                          ИнфоТеКС                       Санкт-Петербург          0
            Преподаватель кафедры компьютерных и информационных наук по дисциплинам программирования        NaN           6                                                                        Международный Университет Информационных Технологий (МУИТ)                                Алматы         12
                                                              Application Security Engineer (AppSec)        NaN           3                                                                                                                             Флант                                Москва         63
                                                              Старший менеджер по внутреннему аудиту        NaN           3                                                                                                                             YADRO                                Москва         12
                                                                                      DevOps-инженер        NaN           6                                                                                                                              СБЕР                                Москва         12
                                                       Старший консультант (группа кредитных рисков)        NaN           3                                                                                                                           Б1 (B1)                                Москва          0
                        Инженер по тестированию (QA) / Тестировщик платформы для обучения нейросетей   105000.0           1                            Федеральное автономное учреждение Государственный Научно-Исследовательский Институт Авиационных Систем                                Москва       1017
                                                                  DevOps Инженер (ML Инфраструктура)        NaN           3                                                                                                                         Криптонит                                Москва          0
                                                                             Главный сетевой инженер   250000.0           6                                                                                                              Гарант-Парк-Интернет                                Москва         50
                                                 Старший аналитик данных (E-commerce / Маркетплейсы)   150000.0           1                                                                                                          Пак Галина Александровна                                Москва        446
                                                           Инженер по интеграции (ИТ-инфраструктура)        NaN           3                                                                                                                           Е-Флопс                                Москва         82
                                                                  Финансовый аналитик / Data Analyst        NaN           1                                                                                                                              None                                Москва         13
                                                                                Портфельный аналитик   270000.0           1                                                                                                                           Eqvanta                                Москва       1013
                                                                                      Data Scientist        NaN           3                                                                                                                  ТЕКОН-Инжиниринг                                Москва         13
                                                       Преподаватель детских курсов программирования        NaN           0                                                                                                        Трубицын Максим Алексеевич                            Йошкар-Ола          0
                                                  Аналитик данных / Управление по управлению данными        NaN           3                                                                                                            АКБ Asia Alliance Bank                               Ташкент        194
                                                   Системный разработчик в команду робота-доставщика        NaN           6                                                                                                                            Яндекс                                Москва          0
                                                                 Аналитик по маркетплейсам (в офисе)   110000.0           1                                                                                                                         Seller.ru                          Екатеринбург         12
                                                              Инженер-исследователь (оптика, лазеры)        NaN           1                                                                                                                                Т8                                Москва          0
                                                                                     Промт - инженер        NaN           3                                                                                                                  Русский Экспресс                                Москва         12
                                                                           Ведущий методолог CLTV ЮЛ        NaN           3                                                                                                                              СБЕР                                Москва         12
                                                                                R&D-инженер (middle)        NaN           1                                                                                                                             Актив                                Москва          0
                                   Специалист по планированию и реализации электроэнергии и мощности        NaN           3                                                                                  Внешнеэкономическое Объединение Технопромэкспорт                                Москва        133
                                                                           Технический администратор        NaN           3                                                                                                     Черкизово, Группа предприятий                                Москва         12
                                          Системный администратор / Специалист технической поддержки   148000.0           1                                                                                                                           Deliver                                Москва        439
                                                                 Аналитик (коммерческий департамент)        NaN           1                                                                                                          RWB (Wildberries & Russ)                                Москва        347
                                                                                     DevOps Engineer        NaN           1                                                                                                                       Garant bank                               Ташкент         13
                                                                                      DevOps-инженер   250000.0           3                                                                                                                          Думатель                                Москва        270
                                                        Веб‒аналитик / Аналитик (Цифровой маркетинг)   100000.0           1                                                                                                                            Биплан                                Москва        123
                                                       PHP/Drupal-разработчик (миграция MES-системы)     3000.0           1                                                                                                                          ФаерДорс                                 Минск         12
                                                                Инженер по нагрузочному тестированию        NaN           3                                                                               Центральный банк Российской Федерации (Банк России)                                Казань          0
                                                  Product / Marketing Analyst (Middle) —VPN компания        NaN           1                                                                                                                Lenkep recruitment                                Москва         13
                                                     Аналитик данных / Data Analyst (Jun+ / Middle+)        NaN           1                                                                                                                         target ai                                Москва         21
                                                                             Системный инженер Linux        NaN           1                                                                                                                              КРОК                                Москва          0
              Стажер, Отдел консультационных услуг организациям финансового сектора, кредитные риски        NaN           0                                                                                                                           Б1 (B1)                                Москва         13
                                                      Преподаватель робототехники и программирования    85713.5           1                                                     Школа скорочтения и развития интеллекта IQ007 (ИП Демурова Евгения Демуровна)                                Москва         12
                                                            Учитель / Преподаватель программирования    45000.0           1                                                                                                Школа программирования Креайтивика                           Новосибирск         30
                                                                                          ML-инженер   230000.0           3                                                                                                                  Amex Development                                Москва        466
                                                                            Системный инженер АСУ ТП   120000.0           1                                                                                                                            Синтек                       Нижний Новгород         19
                                                                                  IT Project manager        NaN           6                                                                                                                         Marfatech                                Москва         16
                             Специалист по химической инженерии/материаловедению с использованием ИИ        NaN           3                                                                                                                    Империус Групп                       Нижний Новгород         12
                                                                    Инженер технической поддержки L3   107500.0           1                                                                                                                            МОНЕТА                           Владивосток        475
                                                                         Инженер по кибербезопаности        NaN           3                                                                                                                СК Ренессанс Жизнь                                Москва          0
                                                                                 Инженер-программист    80000.0           1                                                                                                                             Нател                                  Тула          0
