name;salary;experience;company;region;responses
Техник-программист АСУ ТП;;1;СПФО;Коломна (Московская область);12
DevOps-инженер (CRM и WEB);267000.0;3;Московский фонд реновации жилой застройки;Москва;12
Python-разработчик для ИИ-агентов (автоматизация и интеграции);;1;Компания БКС;Москва;58
DevOps-инженер;;1;ФГБУ ГИВЦ Минкультуры России;Москва;211
QA Engineer / Тестировщик Middle fullstack;90000.0;1;Смарт консалтинг;Новосибирск;0
Android developer;;3;Иви;Москва;0
Разработчик АБС (Oracle / PL/SQL);;3;Aloqabank;Ташкент;12
Главный специалист (APM Administrator);;1;АО «Freedom Bank Kazakhstan»;Алматы;12
Junior Engineer (Development & QA);;0;Неткрэкер Текнолоджи Казахстан;Самара;312
Ведущий тестировщик процессинговой системы Lekton Classic (Way4);;3;Азиатско-Тихоокеанский Банк;Москва;66
Руководитель группы разработки;;3;Т-Банк;Уфа;11
Лидер разработки в команду Проектного финансирования домена В2В;;6;Банк ДОМ.РФ;Москва;169
Тестировщик веб-продуктов (QA-инженер);;3;Вебпрактик;Ростов-на-Дону;271
Fullstack-разработчик (IT, в офис);200000.0;3;ИНФОГРЭЙС;Москва;16
AQA/Тестировщик -автоматизатор (web, mobile);180000.0;1;Платформа ОФД;Москва;202
Инженер по автоматизации тестирования в Финтех;;3;Яндекс;Москва;13
DevOps (Platform V Low-Code);;3;SberTech;Санкт-Петербург;11
Начальник отдела развития автоматизированных систем и дистанционных сервисов;220000.0;3;Служба занятости населения города Москвы;Москва;15
Senior Database Administrator (PostgreSQL);;6;iFuture;Санкт-Петербург;11
Frontend-разработчик Vue/React (middle);95000.0;1;Гора Студио;Санкт-Петербург;218
Стажер системный аналитик;55000.0;0;СБЕР;Сочи;12
Fullstack-разработчик;;6;СЕРВИСНЫЙ ЦЕНТР ERG;Астана;0
Ведущий инженер/ Python engineer (Блок ИИ);;3;Азиатско-Тихоокеанский Банк;Москва;12
Site Reliability Engineer (SRE);;1;Т-Банк;Саратов;11
DevOps-инженер;;3;Nexign (АО Нэксайн);Москва;0
Администратор баз данных (DBA);;3;X5 Tech;Москва;12
Программист BI;;1;ЭТМ, компания;Санкт-Петербург;0
Системный аналитик;;3;Смартек;Тула;1
UX/UI Веб-дизайнер;90000.0;3;IMARKETING;Алматы;136
Mobile QA Automation Engineer ( Android );;3;Мобикон-Медиа;Минск;106
Инженер технической поддержки команду ЕПА (единая платформа аутентификации);;3;Т1;Екатеринбург;12
Site Reliability Engineer (SRE);;3;Т-Банк;Санкт-Петербург;12
Lecturer — Computer Science / Software Engineering;8410.5;3;THE OXUS UNIVERSITY;Ташкент;18
Unity Developer на мобильную RTS;;0;Gear Games;Волгоград;322
React Native Developer (JavaScript/TypeScript);150000.0;1;Vimedia;Москва;686
Python-разработчик;;3;ТЕХНОЛОГИИ ОТРАСЛЕВОЙ ТРАНСФОРМАЦИИ;Москва;13
Руководитель группы разработки;;3;Т-Банк;Казань;9
PL/SQL разработчик;;3;Fido-Biznes;Ташкент;36
Руководитель группы разработки;;6;Т-Банк;Краснодар;16
Junior/Middle Test Automation Engineer (Java);;1;ЭлмоСофт;Минск;139
Devops специалист;;3;ИЦ АЙ-ТЕКО;Москва;50
Разработчик Oracle;300000.0;3;RB DATA Group;Москва;301
Senior Backend Developer;;6;Версус Сервис;Москва;827
Руководитель отдела тестирования;;3;ГК ICL;Казань;48
QA Automation Trainee;;0;Andersen;Полоцк;37
Senior Android Developer;;6;КодХаб;Минск;85
Системный аналитик в команду Платформы Домена В2В;;3;Банк ДОМ.РФ;Москва;304
DevOps Engineer;;1;Itransition;Тбилиси;133
QA Automation Trainee;;0;Andersen;Витебск;36
Reverse Engineer;;1;Специальный Технологический Центр (ООО СТЦ);Санкт-Петербург;7
Инженер 2 линии технической поддержки (кредитование юридических лиц);;1;Азиатско-Тихоокеанский Банк;Благовещенск (Амурская область);148
Fullstack QA engineer (Java);140000.0;3;Bell Integrator;Москва;586
Программист АСУТП;150000.0;1;Группа Компаний РУСАГРО;Белгород;7
Senior Android Developer в Маркет;;3;Яндекс;Москва;31
Fullstack-разработчик (PostgreSQL, Node.js, Vue.js);;3;ALSECO, АО;Алматы;27
Архитектор сервиса (HR платформа Пульс);;6;СБЕР;Москва;136
Backend-разработчик с уклоном в AI;167000.0;1;РН-Учет;Красноярск;200
Преподаватель по программированию (по выходным);45000.0;0;KIBERone (ИП Петросян Карен Валерьевич);Ставрополь;17
Инженер по надежности (SRE);;3;Т-Банк;Пермь;8
Тимлид в команду компенсаций по итогам ревью;;6;Яндекс;Санкт-Петербург;25
Архитектор - разработчик Golang;;6;МегаФон;Москва;520
Бизнес-аналитик;140000.0;1;Team Value;Санкт-Петербург;632
Senior Backend Developer;;6;Версус Сервис;Екатеринбург;400
Middle QA инженер;;3;ИЦ АЙ-ТЕКО;Москва;412
Kotlin Developer (User Facing Team);;3;Mayflower;Тбилиси;30
Ведущий инженер-технолог (сопровождение, АБС ЦФТ);;1;Азиатско-Тихоокеанский Банк;Москва;9
Инженер по автотестированию C#, Возвраты продавца;;3;Ozon;Москва;111
AppSec-инженер в MAX;;3;VK;Москва;73
Дежурный прикладной администратор в Систему быстрых платежей;;1;Национальная система платежных карт;Москва;195
Инженер-программист;90000.0;1;Якутская больница ФГБУЗ ДВОМЦ ФМБА России;Жатай;34
QA-инженер (отдел тестирования ПО);;1;Радар ММС;Санкт-Петербург;217
QA Automation Engineer (Java);;3;Aston;Москва;215
Site Reliability Engineer;;1;Т-Банк;Казань;30
Intern/Junior Salesforce Developer;;0;Сакцесс;Витебск;32
Преподаватель IT дисциплин;42500.0;0;Цифра;Самара;95
Системный архитектор;;6;БФТ-Холдинг;Москва;42
QA Automation Engineer (Golang);;1;РСХБ-Интех;Москва;114
Программист 1С:Элемент (разработка 1С:Персонал);;1;1С;Москва;81
DevOps Engineer;;1;Itransition;Астана;118
DevOps Engineer;;1;Itransition;Ташкент;70
AppSec - инженер;;1;Центральный банк Российской Федерации (Банк России);Казань;19
Разработчик АБС ЦФТ-Банк;;1;РСХБ-Интех;Уфа;19
Ведущий инженер по тестированию (ручное + автоматизация Java) проект Process Director (Черногория);;6;Tungsten Montenegro DOO Podgorica;Санкт-Петербург;47
Программист;;3;ЛАНИТ;Краснодар;127
Site Reliability Engineer;;3;Т-Банк;Ростов-на-Дону;15
Руководитель направления тестирования (Chapter Lead);;6;МТС Банк;Москва;234
Функциональный (бизнес) архитектор;;6;БФТ-Холдинг;Москва;0
Data Engineer;220000.0;3;ИЦ АЙ-ТЕКО;Москва;12
QA инженер (автоматизированное тестирование);;1;Центральный банк Российской Федерации (Банк России);Казань;12
Системный аналитик-архитектор (CFGA);;6;SberTech;Санкт-Петербург;0
Middle QA Automation Engineer (Simply);;1;Beeline, ТМ;Алматы;13
Data Engineer (SafeHub);;3;СБЕР;Москва;12
Начинающий программист (в офисе, г. Омск);61750.0;0;Группа «Интер РАО»;Омск;0
Тьютор-преподаватель (программист-наставник) в международную детскую IT-школу;150003.0;1;Школа программирования KIBERone (ИП Харитонов Борис Романович);Москва;12
Head of the Smart city office;375000.0;3;Elite Business Group;Алматы;13
Преподаватель программирования в IT-школу KIBERone;75000.0;0;KiberOne (ИП Дудников Максим Владимирович);Москва;124
Cтажёр-разработчик автоматизированных тестов;;0;Точка Качества;Казань;0
Fullstack Developer (Junior–Middle);52500.0;1;j-19 group;Алматы;449
Инженер нагрузочного тестирования (junior);80000.0;1;ИЦ АЙ-ТЕКО;Москва;12
Программист C++;;1;ПАРИ, АО Страховая компания;Москва;5
Системный администратор Linux/SRE (DevOps);;3;ЕДИНЫЙ ЦУПИС;Санкт-Петербург;0
Тестировщик (Web+mobile);50000.0;1;SakhPost;Южно-Сахалинск;15
AQA;;3;ASTERIUM;Ташкент;0
QA engineer;;3;МАГНИТ, Розничная сеть;Москва;201
Ведущий специалист по тестированию ПО (mobile);;3;Go Invest;Москва;1377
Middle+ / Senior PHP Developer (МТС Веб Сервисы, МТС Live);;3;МТС;Москва;18
QA-инженер (Backend);;3;Т-Банк;Рязань;0
Ведущий Android‑разработчик / Android Tech Lead (ownership направления, миграция на React Native);;3;ONDOC;Санкт-Петербург;226
Пентестер/Специалист по анализу защищенности;;1;М13;Москва;12
Руководитель группы/Архитектор;;3;НИИ Восход;Москва;12
Консультант производственных ERP-MES (бизнес-аналитик);200000.0;3;Райтстеп;Москва;86
Консультант производственных ERP-MES (бизнес-аналитик);200000.0;3;Райтстеп;Санкт-Петербург;53
Middle QA Engineer (Manual + Auto);;3;АЭРО;Москва;107
Аккаунт менеджер;;6;Colvir Software Solutions;Москва;227
QA Automation Engineer (Mobile & Load Testing);;6;Morizo;Москва;0
Ведущий инженер-программист;;3;Гознак;Москва;0
Fullstack-разработчик;9450.0;3;Grand Invest;Ташкент;12
Data Engineer;;3;Московская Биржа;Москва;12
Начальник отдела аппаратной разработки;;3;Сигнатек;Новосибирск;17
Преподаватель цифровых технологий в IT школу KIBERone;70000.0;0;KiberOne (ИП Зивтинь Мария Олеговна);Павловская Слобода (Московская область);0
Главный специалист по информационным системам и программному обеспечению;188000.0;3;АККУЮ НУКЛЕАР;Турция;0
Head of ML в Дзен;;6;VK;Москва;0
QA Automation Engineer (Java+Python);;3;Юзтех Бел;Минск;288
Data Engineer;;3;ИЦ АЙ-ТЕКО;Москва;12
Fullstack Game Developer;;1;Overmobile;Новосибирск;12
Учитель информатики и робототехники;70000.0;1;ЧОУ Многопрофильная гимназия им. М. Г. Гамзатова;Махачкала;0
Инженер по нагрузочному тестированию Junior/Junior+;80000.0;1;ИЦ АЙ-ТЕКО;Москва;0
Ведущий системный аналитик (Cистемы мониторинга и наблюдаемости);;6;Клауд Солюшенс;Москва;0
Senior Java+Rust developer;;6;DatsTeam;Москва;32
Программист;166375.0;1;Гознак;Пермь;44
Ведущий инженер-программист;221560.0;3;Гознак;Пермь;22
Android разработчик / Kotlin developer;100000.0;0;Кадровое агентство HireWay;Москва;342
Специалист по нагрузочному тестированию (Junior);;1;Гриндата;Пермь;16
Cтажёр-разработчик автоматизированных тестов;;0;Точка Качества;Воронеж;0
Ученик в автоматизированное тестирование;;0;Bell Integrator;Москва;12
Ведущий backend-программист (ETL/MCP);;3;ЦРТ | Группа компаний;Санкт-Петербург;20
Программист для доработки мобильного приложения;;1;ELMAT Group;Калуга;230
QA-инженер (backend);;3;Т-Банк;Томск;0
Разработчик бэкенда в команду развития сотрудников;;3;Яндекс;Москва;12
Разработчик бэкенда в команду развития сотрудников;;3;Яндекс;Санкт-Петербург;12
Fullstack QA Engineer (трайб Lending);;3;АО «ОТП Банк» (JSC «OTP Bank»);Москва;14
Team Lead;;1;Т-Банк;Новосибирск;0
Руководитель команды разработки;;1;Т-Банк;Санкт-Петербург;0
Преподаватель РПО;60000.0;1;Компьютерная академия TOP (Компьютерная Академия ТОП);Севастополь;17
QA Lead (manual+auto C#);;6;ЦРТ | Группа компаний;Санкт-Петербург;0
Разработчик на Kotlin в Контест;;3;Яндекс;Москва;27
Разработчик на Kotlin в Контест;;3;Яндекс;Санкт-Петербург;12
Ведущий системный администратор;80000.0;1;MAYRVEDA Kislovodsk 5* MediSpa- отель;Кисловодск;4
Руководитель группы разработки;;1;Т-Банк;Москва;0
Программист опросов (php);;1;Online Market Intelligence (OMI);Москва;222
Системный аналитик/ Аналитик разработчик;60000.0;1;Норвик Банк;Киров (Кировская область);0
DevOps-инженер;;1;Газпромбанк;Москва;14
Администратор в онлайн школу программирования;57500.0;1;IT курсы EasyUM;Краснодар;12
Android-разработчик (junior);120000.0;1;CORE;Москва;16
Manual QA;;6;Дартс рекрутинг сервисез;Москва;0
Senior Full Stack/Backend разработчик, Freedom AI Labs;;6;Choco (ТОО Chocofamily);Алматы;82
Backend-разработчик;325000.0;1;ЭФКО;Москва;14
Senior Android Developer (Kotlin) - вне РФ;380000.0;6;Hi, Rockits!;Москва;13
Инженер по нагрузочному тестированию;;1;ИЦ АЙ-ТЕКО;Москва;13
Fullstack-разработчик;65000.0;6;Tenpix;Севастополь;12
Руководитель группы разработки (Team Lead);;3;Т-Банк;Рязань;0
Старший Go-разработчик , ML платформа;;3;Ozon;Москва;374
QA Automation Engineer;;3;Марадисо;Тбилиси;44
Инженер по автотестированию C#, Интеграция логистических провайдеров CIS;;3;Ozon;Москва;12
С++ разработчик (мобильная платформа);;6;1С;Москва;0
DevSecOps инженер;;3;Лоция;Казань;0
DevSecOps инженер;;3;Лоция;Санкт-Петербург;0
DevSecOps инженер;;3;Лоция;Москва;0
Тестировщик/Senior QA Marketing;;3;Леон;Санкт-Петербург;0
Middle/Senior Data Engineer;;3;Team.Inno / Фабрика инноваций и решений;Брест;12
Специалист технической поддержки;;0;КвадроСофт;Минск;95
Junior-Middle Backend Developer;;1;БЭТНЭТИКС;Ростов-на-Дону;28
Senior Python Software Engineer (Cyprus);;6;EXNESS Global Limited;Астана;86
Инженер 3 линии поддержки (Platform V GraDeLy);;3;SberTech;Санкт-Петербург;12
Middle QA Automation (МТС Веб Сервисы, КИОН);;1;МТС;Москва;12
Android-разработчик;;1;FIX PRICE;Москва;0
Разработчик ЦФТ;250000.0;3;Ventra;Москва;0
Ведущий инженер по автоматизированному тестированию;;3;НИИ Восход;Москва;12
DevOps - инженер;187500.0;3;«Научно-Исследовательская Лаборатория «Гамма Технологии»;Астана;0
DevOps - инженер;187500.0;3;«Научно-Исследовательская Лаборатория «Гамма Технологии»;Алматы;0
Руководитель команды разработки (TeamLead);;6;DIGITAL FUTURE SYSTEMS;Пермь;0
Site Reliability Engineer;;3;Т-Банк;Пермь;0
Ведущий программист;110000.0;1;Национальный исследовательский Томский политехнический университет;Томск;12
TypeScript developer;;1;Wisebits;Кипр;19
DevOps Engineer;;3;Voximplant;Москва;0
Архитектор;;3;Центр Новых Финансовых Сервисов;Москва;0
Младший аналитик (Пермь);;1;Гриндата;Пермь;0
Инженер по автоматизации тестирования (Заказы в личном кабинете продавцов);;3;Ozon;Москва;13
Android-разработчик;;3;Центр Биометрических Технологий;Москва;139
Fullstack QA Engineer;;3;Корпорация Галактика;Москва;14
Junior Software Developer/Начинающий программист;76000.0;0;ONIX Consulting;Гомель;12
"Преподаватель курса ""Инструменты искусственного интеллекта (ИИ) для программистов""";;3;Бауманский учебный центр Специалист;Москва;0
Инженер TestOps;;3;CodeInside;Пенза;0
Начинающий специалист;65000.0;0;Школа программирования и робототехники Пиксель;Котельники  (Московская область);0
Site Reliability Engineer;;3;Т-Банк;Рязань;0
Инженер серверной разработки 1 категории;;3;Ecom.tech;Москва;14
Инженер по надежности (SRE);;3;Т-Банк;Екатеринбург;0
Android Developer;;3;Agile Soft;Алматы;15
Разработчик Websoft HCM;;1;Ростелеком;Москва;529
Старший администратор процессинговых систем;;3;HamkorBank;Ташкент;12
Senior QA Auto Web [МТС Линк];;3;МТС;Москва;263
Стажер в техническую поддержку (Support);;0;Nexign (АО Нэксайн);Владивосток;0
Менеджер по продажам в онлайн-школу программирования (входящий лиды);87500.0;1;IT курсы EasyUM;Краснодар;12
Руководитель группы разработки/Team Leader;;3;Bercut;Санкт-Петербург;250
Front-end разработчик (Middle/Senior);;3;Национальный исследовательский университет Высшая школа экономики;Москва;18
Аналитик по интеграции бизнес-решений / BSI Analyst (SAP PO/PI);;3;Nestle;Москва;0
QA Automation Engineer (TypeScript);120000.0;3;DataWorks;Новосибирск;0
QA Engineer;;3;Публичная Компания «Freedom Finance Global PLC»;Алматы;20
Инженер по безопасной разработке;;1;Diasoft;Москва;12
Middle+ / Senior Data-инженер;310000.0;6;RedLab;Москва;0
Разработчик СПР;;1;МТС Банк;Москва;0
Gameplay программист (LUA);;0;Смарт Геймс Девелопмент;Иваново (Ивановская область);12
Middle+ / Senior Data-инженер;310000.0;6;RedLab;Санкт-Петербург;12
DevOps Engineer (Helix);;3;Лаборатория Касперского;Москва;0
Senior Flutter-разработчик;;3;Азиатско-Тихоокеанский Банк;Москва;12
Разработчик Scala;;0;Лига Цифровой Экономики;Санкт-Петербург;0
Инженер по надежности (SRE);;1;Т-Банк;Чебоксары;0
Инженер по надежности (SRE);;3;Т-Банк;Челябинск;0
Стажер/XSLT Developer (Junior);;1;Клевер Системс;Минск;12
Ведущий инженер-программист;;6;НТЦ АРГУС;Санкт-Петербург;12
Senior C++ разработчик в SIEM Event Processing;;3;Positive Technologies;Москва;0
Руководитель группы разработки;100000.0;1;Расчетный центр Урала;Екатеринбург;12
Vue Frontend-разработчик;185000.0;1;Data Science;Воронеж;12
Senior Backend Developer / Tech Lead;;3;Форрест;Тверь;0
Эксперт по мониторингу приложений;;3;Freedom Holding Operations;Алматы;0
DevOps-инженер (middle) MS;;3;«Предприятие «ЭЛТЕКС»;Новосибирск;12
Инженер по автоматизации тестирования, Полигоны и ограничения доставки;;3;Ozon;Москва;463
Solidity разработчик;;6;IBS;Екатеринбург;19
Team lead команды разработки;;3;Home Credit Bank (ДБ АО «ForteBank»);Алматы;12
Senior Android Developer (FinTech);;6;LIFE PAY;Москва;0
Team Lead .NET Developer;;6;СоларЛаб;Севастополь;13
Специалист по автотестированию;;1;Совкомбанк Технологии;Казань;153
Специалист по автотестированию;;1;Совкомбанк Технологии;Саратов;12
Специалист по автотестированию;;1;Совкомбанк Технологии;Уфа;13
Middle Android разработчик;;1;Спортдата;Минск;144
Аndroid разработчик;;3;Казахстан ГИС Центр;Астана;42
Технический директор / Chief Technology Officer (CTO);;6;РБК;Москва;15
Преподаватель по программированию;;1;Компьютерная академия TOP (Компьютерная Академия ТОП);Сургут;1
Прикладной администратор;;0;КРИСТА, НПО;Рыбинск;0
Android Native Developer;114000.0;1;Вэил Студио;Минск;161
Data Engineer;;3;Петрович-Тех;Санкт-Петербург;0
Инженер по автоматизированному тестированию/Стажёр (Школа Тестирования);;0;АЙФЭЛЛ;Москва;21
BPM разработчик;;1;MetaHR;Алматы;12
Руководитель направления качества АБС ЦФТ-Банк;;3;Экспобанк;Санкт-Петербург;13
Руководитель направления качества АБС ЦФТ-Банк;;3;Экспобанк;Уфа;12
Консультант-аналитик 1С;;1;Тархан;Самара;14
Программист PHP-разработчик;135000.0;3;Алматекс;Краснодар;21
Системный аналитик в команду Расчетно-кассового обслуживания Домена В2В;;3;Банк ДОМ.РФ;Москва;245
Младший инженер-тестировщик по нагрузочному тестированию;;1;IBS;Пермь;12
Тестировщик ручной/тестировщик автоматизатор;;1;ЗащитаИнфоТранс, ФГУП;Москва;0
Application security engineer / Инженер по информационной безопасности (AppSec);;1;Сима-ленд;Екатеринбург;12
Delphi-разработчик (в офис, г. Ижевск);;1;БИТ Мастер;Ижевск;0
Системный аналитик (Senior);;6;Эквирон;Пенза;0
Системный аналитик (Senior);;6;Эквирон;Москва;0
Программист-исследователь, команда социальных сервисов, VK;;3;VK;Москва;0
Программист-исследователь, команда социальных сервисов, VK;;3;VK;Москва;0
Senior DevOps-инженер в команд Business Apps [MWS Cloud Platform];;6;МТС;Москва;132
Flutter разработчик Mobile SDK;;3;2ГИС;Москва;60
Flutter разработчик Mobile SDK;;3;2ГИС;Санкт-Петербург;40
Middle QA Engineer (Automation / Backend);;3;Emphasoft;Москва;292
Middle QA Engineer (Automation / Backend);;3;Emphasoft;Санкт-Петербург;223
Программист 1С;;1;Тархан;Самара;13
Kotlin backend разработчик в eLama;;3;Яндекс;Санкт-Петербург;0
Преподаватель программирования и робототехники для детей;65000.0;0;Школа программирования и робототехники Пиксель;Котельники  (Московская область);0
Преподаватель программирования и робототехники для детей;65000.0;0;Школа программирования и робототехники Пиксель;Орехово-Зуево (Московская область);0
ИТ Бизнес-Партнер;;3;Банк ДОМ.РФ;Москва;77
Аналитик-разработчик DWH (Junior+);;1;Согласие, страховая компания;Москва;0
Junior DevOps;;1;IT_One;Москва;15
Unity/Pixi Developer;;1;Мебельный центр Спартак;Краснодар;13
Программист C#;;3;ЮНИСТРИМ БАНК;Москва;0
Data Engineer (Mid-Level);;3;Satellite;Минск;14
Senior DevOps инженер;;3;Московский Кредитный Банк;Москва;0
Системный аналитик (Мои доступы);;3;СБЕР;Москва;12
QA Automation Engineer / SDET (Middle/Senior);;3;Национальный исследовательский университет Высшая школа экономики;Москва;0
Аналитик - специалист технической поддержки;;1;Гриндата;Москва;165
Cobol Developer;;1;Team.Inno / Фабрика инноваций и решений;Минск;12
Golang-разработчик в DevPlatform;;3;Т-Банк;Пермь;0
Golang-разработчик в DevPlatform;;3;Т-Банк;Томск;0
Инженер по тестированию (Fullstack QA);;3;Нетбелл;Москва;196
Тестировщик (Office work);85000.0;1;СМИТ;Воронеж;234
PHP - программист / разработчик (PHP Senior Developer);255000.0;3;АйТи Фаундейшн;Москва;14
Стажер-разработчик бэкенда;;0;Яндекс;Москва;0
IT specialist;30400.0;3;RECURO;Ташкент;81
Backend-разработчик;;1;Мосгосэкспертиза;Москва;18
Эксперт Инженер Цифровые сервисы (микросервисный стек);;1;Т1;Рязань;12
Консультант технической поддержки в HRTech;80000.0;1;Филатова Елена;Липецк;97
Аналитик данных/Data Scientist;45000.0;1;КАЗГИСА;Астана;134
Senior PL/SQL Developer;;6;Ipotekabank OTP Group;Ташкент;12
Разработчик Back End;;1;ALSECO, АО;Астана;49
Тестировщик-ученик, Москва;;0;Bell Integrator;Москва;0
Специалист IT (компьютерные экспертизы);64000.0;0;ЭКЦ ГУ МВД России по Свердловской области;Екатеринбург;12
Разработчик баз данных PostgreSQL (Финансы);;3;RWB (Wildberries & Russ);Москва;13
QA-инженер (backend);;3;Т-Банк;Пермь;0
PHP Full-stack Developer (Yii2 + React);;1;Эксплориум Лабс;Казань;46
Site Reliability Engineer в One Cloud;;1;VK;Москва;12
"Fullstack QA в сервис интерфейсов ""Поиска""";;1;HeadHunter;Москва;653
Руководитель группы разработки;;3;Т-Банк;Сочи;0
Android Trainee;;0;Andersen;Алматы;49
Senior Android Developer;;3;«Предприятие «ЭЛТЕКС»;Новосибирск;0
AppSec;;3;РАСЧЕТНЫЕ РЕШЕНИЯ;Москва;0
Junior Go разработчик;;0;Digital Spirit;Москва;13
Системный Android разработчик;;3;ИнфоТеКС;Москва;22
QA Automation Engineer;;1;LeverX;Тбилиси;12
Руководитель группы проектирования надежности систем (Lead SRE);;3;MANGO OFFICE;Москва;12
DevHead / Senior Engineering Lead;;0;Ростелеком;Москва;18
DevHead / Senior Engineering Lead;;0;Ростелеком;Санкт-Петербург;12
Middle/Middle+ backend developer C#/.NET;;3;LIFE PAY;Москва;0
Инженер по сопровождению (ТБ);;1;СБЕР;Москва;12
Программист;32500.0;1;Фролов;Лорино (Чукотский АО);15
Тестировщик-автоматизатор;;3;Bell Integrator;Москва;154
Младший Android-разработчик;80000.0;0;Панина Анастасия Александровна;Москва;13
SDET Engineer;;3;Криптонит;Москва;4
Стажер-разработчик бэкенда;;0;Яндекс;Новосибирск;0
Стажер-разработчик бэкенда;;0;Яндекс;Екатеринбург;0
Стажер-разработчик бэкенда;;0;Яндекс;Санкт-Петербург;0
FullStack QA (Senior), финтех;;6;SkillStaff;Москва;14
Fullstack-разработчик;;3;Ростелеком Информационные Технологии;Москва;0
Инженер-программист;36500.0;1;ГБУ ДНР Городской Противотуберкулезный Диспансер г.Макеевки;Макеевка;11
Linux администратор Nginx/Apache;;3;Spice IT;Москва;12
Разработчик/аналитик направления риск-технологий;140000.0;1;Ренессанс Банк;Москва;12
Инженер-программист;130000.0;1;Объединение Союзпищепром;Челябинск;12
Руководитель группы разработки;;6;Т-Банк;Ростов-на-Дону;0
Руководитель группы разработки;;6;Т-Банк;Таганрог;0
Разработчик финансового прикладного ПО программист SQL;100000.0;1;ПрограмБанк;Москва;96
QA Automation Trainee;;0;Andersen;Алматы;97
Стажёр-разработчик (Android);;0;Яндекс;Санкт-Петербург;0
Руководитель группы разработки (TeamLead);;3;Т-Банк;Челябинск;12
Руководитель технического факультета SkyPro;;3;Skyeng;Москва;58
Разработчик графических шаблонов Vizrt +Unreal Engine;;3;ГПМ Партнер;Москва;16
Руководитель направления;120000.0;1;Стандарт безопасности;Ярославль;0
Android разработчик;;6;Табор;Ростов-на-Дону;12
Старший разработчик Go (Трансграничные переводы);;6;Ozon;Москва;0
Full-stack Аналитик (system-product analyst);;1;Гриндата;Пермь;0
Senior DevOps/SRE инженер (SaaS, e-comm);450000.0;3;Any;Москва;0
Специалист по автоматизации тестирования;;1;Совкомбанк Технологии;Казань;12
Team Lead QA;;3;Интерпроком,ООО;Москва;13
Аналитик данных;;1;Федеральное автономное учреждение «Национальный институт аккредитации» (ФАУ НИА);Москва;17
DevSecOps Engineer;;3;ВЭБ.РФ;Москва;12
Ведущий инженер по АСУ ТП;155000.0;3;АСУ Инжиниринг;Казань;0
Ведущий технический консультант (офис);;1;ОТР;Москва;12
Аналитик АБС ЦФТ;;1;Банк Мир Привилегий;Москва;0
Full-Stack QA/Тестировщик (Python);;1;Ред Софт;Санкт-Петербург;204
Middle+ QA Manual Engineer;152000.0;1;Romantic lines LP;Москва;26
Middle Go разработчик;;1;Digital Spirit;Москва;13
Ведущий инженер сопровождения ПО (ELMA, SmartFlow);;1;Азиатско-Тихоокеанский Банк;Благовещенск (Амурская область);2
Python-разработчик (Senior);195000.0;3;НАИС;Ростов-на-Дону;0
Senior Penetration Testing Specialist (RedTeam) [CICADA8];;3;МТС;Москва;12
Инженер-программист IOT;;1;ДКС;Тверь;0
Технический лидер;;1;Техностар;Санкт-Петербург;0
Инженер-программист (Embedded, С/C++);;1;Алгоритм С;Екатеринбург;0
Разработчик Opentext;;3;Силовые машины, Акционерное общество;Санкт-Петербург;18
Тестировщик (офис в г. Сочи);80000.0;3;ИЦ АЙ-ТЕКО;Сочи;71
ML Engineer;;1;Aston;Москва;15
Middle PL/SQL разработчик (Программист 2 категории);;1;Antal International Tashkent Xususiy Bandlik Agentligi;Ташкент;65
Middle PL/SQL developer;;3;Bercut;Санкт-Петербург;140
Backend-разработчик в IT инновационный сервис;225000.0;1;ProsperPay;Алматы;74
Automation QA Engineer;;3;;Москва;90
Преподаватель программирования;55713.5;1;Компьютерная академия TOP (Компьютерная Академия ТОП);Улан-Удэ;12
AI/LLM Engineer в AI Lab;;3;HeadHunter;Москва;12
Руководитель группы разработки (Team Lead);;3;Т-Банк;Екатеринбург;0
Senior Data Engineer [Big Data, МТС Веб Сервисы];;3;МТС;Москва;12
Ведущий разработчик платформы управления роботами (Go);;6;Цифровые Пространственные Технологии;Москва;0
Junior ITSM Специалист (разработчик);45000.0;0;DBI;Ростов-на-Дону;125
Middle Unity Developer (Пенза);;1;Тортуга;Пенза;12
Senior System Analyst - OMNI CRM;;3;Kcell;Алматы;12
Инженер данных/Data Engineer;;1;Федеральное автономное учреждение «Национальный институт аккредитации» (ФАУ НИА);Москва;12
Инженер по нагрузочному тестированию/Стажёр (Школа Тестирования);;0;АЙФЭЛЛ;Москва;201
Преподаватель по программированию в IT-школу для детей и подростков;47500.0;1;ИТ-школа Стартория;Санкт-Петербург;12
Главный инженер по сопровождению;;1;СБЕР;Москва;12
Middle+/Senior Test Automation Engineer;;3;АКСЕЛБОЛТ КАЗАХСТАН;Москва;237
Инженер Информационной безопасности (AppSec);;3;IT Холдинг Kazdream;Астана;12
Android developer (офис);;1;Л-ТЕХ;Тверь;49
Технический директор/Директор по разработке;;3;Ростелеком;Москва;105
Технический директор/Директор по разработке;;3;Ростелеком;Санкт-Петербург;40
Стажер-Тестировщик ПО (Автоматизатор);;0;Itransition;Могилев;155
Backend разработчик;;3;Правительство Москвы;Москва;1106
Инженер по автоматизации тестирования (Страница оформления заказа);;3;Ozon;Москва;13
Системный администратор;;1;Mechta.kz TM ( ТОО Мечта Маркет );Алматы;12
Старший консультант (Citrix NetScaler);;6;X5 Tech;Москва;5
